trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_interval,word_type_practice.text,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,213,001,2022-05-10_13h38.22.281,220304_word_end_click,2022.1.1,60.00931344545324,
,,,,5,실험과제 ,,,,,213,001,2022-05-10_13h38.22.281,220304_word_end_click,2022.1.1,60.00931344545324,
,,,,,,,,,,213,001,2022-05-10_13h38.22.281,220304_word_end_click,2022.1.1,60.00931344545324,
,,,,,,,,,,213,001,2022-05-10_13h38.22.281,220304_word_end_click,2022.1.1,60.00931344545324,
0,0,0,0,30,,라식수술 ,8.563048709999975,0.16460908783806705,0.615226321750217,213,001,2022-05-10_13h38.22.281,220304_word_end_click,2022.1.1,60.00931344545324,
1,0,1,0,30,,방청소 계획 ,6.479670109999915,-0.2263373798794217,0.6378600597381592,213,001,2022-05-10_13h38.22.281,220304_word_end_click,2022.1.1,60.00931344545324,
2,0,2,0,30,,과외수업 ,7.062616010000056,-0.1152263747321235,0.7674896981981065,213,001,2022-05-10_13h38.22.281,220304_word_end_click,2022.1.1,60.00931344545324,
3,0,3,0,30,,다이어트 ,5.113721909999981,0.5185185538397894,0.6563786268234253,213,001,2022-05-10_13h38.22.281,220304_word_end_click,2022.1.1,60.00931344545324,
4,0,4,0,30,,도서관 책읽기 이벤트 ,13.395851510000057,0.6090535057915583,0.5411522520913018,213,001,2022-05-10_13h38.22.281,220304_word_end_click,2022.1.1,60.00931344545324,
5,0,5,0,30,,서울숲 산책 ,11.11127270999998,0.29218104150560165,0.5205761326683892,213,001,2022-05-10_13h38.22.281,220304_word_end_click,2022.1.1,60.00931344545324,
6,0,6,0,30,,인생네컷 ,5.713817210000002,-0.15637848112318253,0.4197530878914727,213,001,2022-05-10_13h38.22.281,220304_word_end_click,2022.1.1,60.00931344545324,
7,0,7,0,30,,택배 ,4.3636571100000765,-0.24691369798448348,0.6378600597381592,213,001,2022-05-10_13h38.22.281,220304_word_end_click,2022.1.1,60.00931344545324,
8,0,8,0,30,,카페 디저트 ,6.613289909999821,0.3786008887820773,0.578189320034451,213,001,2022-05-10_13h38.22.281,220304_word_end_click,2022.1.1,60.00931344545324,
9,0,9,0,30,,영화표 예매 ,7.346604609999758,0.6213992171817355,0.6460905339982774,213,001,2022-05-10_13h38.22.281,220304_word_end_click,2022.1.1,60.00931344545324,
10,0,10,0,30,,꽃 명명법 ,8.62982620999992,-0.4897120263841417,0.5823045571645101,213,001,2022-05-10_13h38.22.281,220304_word_end_click,2022.1.1,60.00931344545324,
11,0,11,0,30,,프린트 카페 ,9.99554620999993,-0.1769547992282443,0.44650206300947404,213,001,2022-05-10_13h38.22.281,220304_word_end_click,2022.1.1,60.00931344545324,
12,0,12,0,30,,a4 용지 ,18.82816911000009,-0.061728424496120926,0.6049382951524522,213,001,2022-05-10_13h38.22.281,220304_word_end_click,2022.1.1,60.00931344545324,
13,0,13,0,30,,늦잠 ,10.862786510000205,0.5020576053195529,0.6995884842342801,213,001,2022-05-10_13h38.22.281,220304_word_end_click,2022.1.1,60.00931344545324,
14,0,14,0,30,,안부 전화 ,6.396267609999995,0.39506170484754777,0.7427984078725179,213,001,2022-05-10_13h38.22.281,220304_word_end_click,2022.1.1,60.00931344545324,
