trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_interval,word_type_practice.text,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,104,001,2022-04-29_13h35.23.451,220304_word_end_click,2022.1.1,60.15659966213205,
,,,,5,덥다 ,,,,,104,001,2022-04-29_13h35.23.451,220304_word_end_click,2022.1.1,60.15659966213205,
,,,,,,,,,,104,001,2022-04-29_13h35.23.451,220304_word_end_click,2022.1.1,60.15659966213205,
,,,,,,,,,,104,001,2022-04-29_13h35.23.451,220304_word_end_click,2022.1.1,60.15659966213205,
0,0,0,0,30,,살빼야하는데 운동 어떻게하지 ,16.783062019967474,-0.18106990390353728,0.9279835489061143,104,001,2022-04-29_13h35.23.451,220304_word_end_click,2022.1.1,60.15659966213205,
1,0,1,0,30,,생활패턴 망가진거 ,11.133341919980012,-0.46090523401896166,0.9197530746459961,104,001,2022-04-29_13h35.23.451,220304_word_end_click,2022.1.1,60.15659966213205,
2,0,2,0,30,,지금도 이리 더운데 이번 여름 동남아 여행은 어떡하지 ,17.649192120006774,0.08230447769165039,0.9279835489061143,104,001,2022-04-29_13h35.23.451,220304_word_end_click,2022.1.1,60.15659966213205,
3,0,3,0,30,,돈을 벌고 싶은데 편한 알바 어디 없나 ,12.53056441998342,0.004115237130059235,0.9320987860361736,104,001,2022-04-29_13h35.23.451,220304_word_end_click,2022.1.1,60.15659966213205,
4,0,4,0,30,,롯데 야구 ,10.597789819992613,0.05761318736606169,0.9238683117760552,104,001,2022-04-29_13h35.23.451,220304_word_end_click,2022.1.1,60.15659966213205,
5,0,5,0,30,,동생의 입대 ,8.897998019994702,-0.17283942964341903,0.8744855986701118,104,001,2022-04-29_13h35.23.451,220304_word_end_click,2022.1.1,60.15659966213205,
6,0,6,0,30,,이 헤드셋 너무 불편한데 ,16.698012420005398,-0.11111100514729821,0.88271607293023,104,001,2022-04-29_13h35.23.451,220304_word_end_click,2022.1.1,60.15659966213205,
7,0,7,0,30,,이번 학기 학점들은 어떡하지 ,14.566163719980977,-0.2427983283996582,0.985596736272176,104,001,2022-04-29_13h35.23.451,220304_word_end_click,2022.1.1,60.15659966213205,
8,0,8,0,30,,영어공부 꼭 해야겠다 ,8.814316219999455,0.0,0.8703703615400527,104,001,2022-04-29_13h35.23.451,220304_word_end_click,2022.1.1,60.15659966213205,
9,0,9,0,30,,빨리 방학이 오면 좋겠다 ,11.13386881997576,0.12345684899224185,0.9135802851782905,104,001,2022-04-29_13h35.23.451,220304_word_end_click,2022.1.1,60.15659966213205,
10,0,10,0,30,,실험알바 계속 찾아야하는데 힘든것도 걍 해야하나 ,21.14966192000429,-0.04526747597588432,0.8539094130198162,104,001,2022-04-29_13h35.23.451,220304_word_end_click,2022.1.1,60.15659966213205,
11,0,11,0,30,,이따가 친구들 어디서 만나야하지 ,13.131679020007141,0.2716049883100722,0.8621398872799344,104,001,2022-04-29_13h35.23.451,220304_word_end_click,2022.1.1,60.15659966213205,
12,0,12,0,30,,군인 월 200만원 맞긴한데 별개로 부럽다 난 50이었는데 ,22.38130102001014,-0.004115104675292969,0.8559670978122287,104,001,2022-04-29_13h35.23.451,220304_word_end_click,2022.1.1,60.15659966213205,
13,0,13,0,30,,내일 나도 야구보러 같이 갈까 ,9.264321819966426,0.3580247031317816,0.8189300960964627,104,001,2022-04-29_13h35.23.451,220304_word_end_click,2022.1.1,60.15659966213205,
14,0,14,0,30,,코로나 확진자도 빨리 주고 제한도 빨리 풀렸으면 ,20.566923020000104,0.1604938507080078,0.6584362453884549,104,001,2022-04-29_13h35.23.451,220304_word_end_click,2022.1.1,60.15659966213205,
