trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_interval,word_type_practice.text,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,224,001,2022-05-25_10h37.14.856,220304_word_end_click,2022.1.1,60.010897979067316,
,,,,5,"사랑
 ",,,,,224,001,2022-05-25_10h37.14.856,220304_word_end_click,2022.1.1,60.010897979067316,
,,,,,,,,,,224,001,2022-05-25_10h37.14.856,220304_word_end_click,2022.1.1,60.010897979067316,
,,,,,,,,,,224,001,2022-05-25_10h37.14.856,220304_word_end_click,2022.1.1,60.010897979067316,
0,0,0,0,30,,과제 ,9.179909539999926,-0.0493828455607096,0.985596736272176,224,001,2022-05-25_10h37.14.856,220304_word_end_click,2022.1.1,60.010897979067316,
1,0,1,0,30,,가족 ,4.730547039999919,0.8148148324754503,1,224,001,2022-05-25_10h37.14.856,220304_word_end_click,2022.1.1,60.010897979067316,
2,0,2,0,30,,팀플 ,5.079447439999967,-0.012345578935411217,0.9835390514797635,224,001,2022-05-25_10h37.14.856,220304_word_end_click,2022.1.1,60.010897979067316,
3,0,3,0,30,,진로 ,4.7635738399999354,0.0,0.9917695257398818,224,001,2022-05-25_10h37.14.856,220304_word_end_click,2022.1.1,60.010897979067316,
4,0,4,0,30,,관심 ,5.83024123999985,0.8230453067355685,0.6090534660551283,224,001,2022-05-25_10h37.14.856,220304_word_end_click,2022.1.1,60.010897979067316,
5,0,5,0,30,,야구 ,5.529855439999892,0.8024691210852728,0.1563786069552104,224,001,2022-05-25_10h37.14.856,220304_word_end_click,2022.1.1,60.010897979067316,
6,0,6,0,30,,고독함 ,7.9799390399996355,-0.36213980780707467,0.713991747962104,224,001,2022-05-25_10h37.14.856,220304_word_end_click,2022.1.1,60.010897979067316,
7,0,7,0,30,,동경함 ,4.479611140000088,0.6543209817674425,0.9897119734022353,224,001,2022-05-25_10h37.14.856,220304_word_end_click,2022.1.1,60.010897979067316,
8,0,8,0,30,,안정된 진로영역 ,10.396087840000064,0.9753086831834581,0.07613168160120648,224,001,2022-05-25_10h37.14.856,220304_word_end_click,2022.1.1,60.010897979067316,
9,0,9,0,30,,시대 유행의 변화 ,8.112977139999884,0.14403290218777132,0.9794238143497043,224,001,2022-05-25_10h37.14.856,220304_word_end_click,2022.1.1,60.010897979067316,
10,0,10,0,30,,휴식 ,3.1295892399998593,0.9547324975331626,0.4938271575503879,224,001,2022-05-25_10h37.14.856,220304_word_end_click,2022.1.1,60.010897979067316,
11,0,11,0,30,,믿음에 부응하는것 ,5.64643733999992,0.8888888359069824,0.6213991774453057,224,001,2022-05-25_10h37.14.856,220304_word_end_click,2022.1.1,60.010897979067316,
12,0,12,0,30,,모든 걱정이 한방에 사라지는것 ,10.479099540000107,0.9999999735090468,0.2716049485736423,224,001,2022-05-25_10h37.14.856,220304_word_end_click,2022.1.1,60.010897979067316,
13,0,13,0,30,,자연 ,6.496043239999835,0.9917694992489285,0.22427985403272843,224,001,2022-05-25_10h37.14.856,220304_word_end_click,2022.1.1,60.010897979067316,
14,0,14,0,30,,항상 여유를 가지는것 ,5.895752740000262,1,0.19547326034969753,224,001,2022-05-25_10h37.14.856,220304_word_end_click,2022.1.1,60.010897979067316,
