trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_interval,word_type_practice.text,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,108,001,2022-05-02_12h22.15.180,220304_word_end_click,2022.1.1,60.03337854705838,
,,,,5,뜨거운 태양 ,,,,,108,001,2022-05-02_12h22.15.180,220304_word_end_click,2022.1.1,60.03337854705838,
,,,,,,,,,,108,001,2022-05-02_12h22.15.180,220304_word_end_click,2022.1.1,60.03337854705838,
,,,,,,,,,,108,001,2022-05-02_12h22.15.180,220304_word_end_click,2022.1.1,60.03337854705838,
0,0,0,0,30,,시원한 커피 ,7.649860579986125,0.9259259700775146,0.9650205506218804,108,001,2022-05-02_12h22.15.180,220304_word_end_click,2022.1.1,60.03337854705838,
1,0,1,0,30,,짐 정리 ,15.94842587999301,-0.38271612591213655,0.8333333598242866,108,001,2022-05-02_12h22.15.180,220304_word_end_click,2022.1.1,60.03337854705838,
2,0,2,0,30,,서울숲 피크닉 ,14.283131080039311,0.83539088567098,0.22016461690266925,108,001,2022-05-02_12h22.15.180,220304_word_end_click,2022.1.1,60.03337854705838,
3,0,3,0,30,,운전 연수 비용 ,11.832104879955295,-0.012345578935411217,0.9032921261257596,108,001,2022-05-02_12h22.15.180,220304_word_end_click,2022.1.1,60.03337854705838,
4,0,4,0,30,,전세 대출 이자 ,8.265377580013592,-0.7983538839552138,0.9423868126339383,108,001,2022-05-02_12h22.15.180,220304_word_end_click,2022.1.1,60.03337854705838,
5,0,5,0,30,,2022년 팬톤 컬러 ,6.53208158002235,0.6913579834832086,0.5905349651972452,108,001,2022-05-02_12h22.15.180,220304_word_end_click,2022.1.1,60.03337854705838,
6,0,6,0,30,,보라카이 가고싶다 ,6.314348979969509,0.7695473564995661,0.5185185141033597,108,001,2022-05-02_12h22.15.180,220304_word_end_click,2022.1.1,60.03337854705838,
7,0,7,0,30,,실외 마스크 해제 ,6.147890279942658,0.9259259700775146,0.9567900763617622,108,001,2022-05-02_12h22.15.180,220304_word_end_click,2022.1.1,60.03337854705838,
8,0,8,0,30,,에그 타르트 ,4.813578479981516,0.9588477346632216,0.22016461690266925,108,001,2022-05-02_12h22.15.180,220304_word_end_click,2022.1.1,60.03337854705838,
9,0,9,0,30,,선물 준비 ,5.13319808000233,0.09465018908182787,0.8333333598242866,108,001,2022-05-02_12h22.15.180,220304_word_end_click,2022.1.1,60.03337854705838,
10,0,10,0,30,,기름값 ,3.598600980010815,-0.8724278873867459,0.18930040465460884,108,001,2022-05-02_12h22.15.180,220304_word_end_click,2022.1.1,60.03337854705838,
11,0,11,0,30,,램 비리야니 ,7.131036880018655,0.8559670713212755,0.7469136450025771,108,001,2022-05-02_12h22.15.180,220304_word_end_click,2022.1.1,60.03337854705838,
12,0,12,0,30,,캡슐 커피 머신 ,14.416777079983149,0.839506122801039,0.06584362188975018,108,001,2022-05-02_12h22.15.180,220304_word_end_click,2022.1.1,60.03337854705838,
13,0,13,0,30,,청자켓 ,2.564992780040484,0.5720165040757921,0.9094650480482314,108,001,2022-05-02_12h22.15.180,220304_word_end_click,2022.1.1,60.03337854705838,
14,0,14,0,30,,아르바이트 ,4.433506680012215,0.20987656381395126,0.3395061625374688,108,001,2022-05-02_12h22.15.180,220304_word_end_click,2022.1.1,60.03337854705838,
