trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_interval,word_type_practice.text,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,131,001,2022-05-23_17h31.29.612,220304_word_end_click,2022.1.1,60.03071172233945,
,,,,5,물  ,,,,,131,001,2022-05-23_17h31.29.612,220304_word_end_click,2022.1.1,60.03071172233945,
,,,,,,,,,,131,001,2022-05-23_17h31.29.612,220304_word_end_click,2022.1.1,60.03071172233945,
,,,,,,,,,,131,001,2022-05-23_17h31.29.612,220304_word_end_click,2022.1.1,60.03071172233945,
0,0,0,0,30,,덥다 ,7.666592790046707,-0.7037038273281522,0.779835409588284,131,001,2022-05-23_17h31.29.612,220304_word_end_click,2022.1.1,60.03071172233945,
1,0,1,0,30,,컴퓨터 안좋다 ,9.614245289703831,-0.6625514560275607,0.5699588457743326,131,001,2022-05-23_17h31.29.612,220304_word_end_click,2022.1.1,60.03071172233945,
2,0,2,0,30,,거리두기 ,14.86482939007692,-0.004115104675292969,0.8004114627838135,131,001,2022-05-23_17h31.29.612,220304_word_end_click,2022.1.1,60.03071172233945,
3,0,3,0,30,,마스크 답답 ,11.132930089952424,-0.7283949851989746,0.7736624876658122,131,001,2022-05-23_17h31.29.612,220304_word_end_click,2022.1.1,60.03071172233945,
4,0,4,0,30,,배부르다 ,15.664266990032047,-0.6460905075073242,0.7942386733161079,131,001,2022-05-23_17h31.29.612,220304_word_end_click,2022.1.1,60.03071172233945,
5,0,5,0,30,,수영 ,9.714597989805043,0.8600823084513345,0.8209876484341092,131,001,2022-05-23_17h31.29.612,220304_word_end_click,2022.1.1,60.03071172233945,
6,0,6,0,30,,메일 답장 시간 ,9.86547399009578,-0.8312757809956869,0.8950617843204074,131,001,2022-05-23_17h31.29.612,220304_word_end_click,2022.1.1,60.03071172233945,
7,0,7,0,30,,미래 걱정 ,5.947948790155351,-0.7119340366787381,0.8641975720723469,131,001,2022-05-23_17h31.29.612,220304_word_end_click,2022.1.1,60.03071172233945,
8,0,8,0,30,,에어컨 ,8.598071089945734,0.6460905075073242,0.7427984078725179,131,001,2022-05-23_17h31.29.612,220304_word_end_click,2022.1.1,60.03071172233945,
9,0,9,0,30,,드라마 ,8.514438590267673,0.7037036948733859,0.8189300960964627,131,001,2022-05-23_17h31.29.612,220304_word_end_click,2022.1.1,60.03071172233945,
10,0,10,0,30,,시설이 안좋다 ,7.548693590331823,-0.674897034962972,0.5082304212782118,131,001,2022-05-23_17h31.29.612,220304_word_end_click,2022.1.1,60.03071172233945,
11,0,11,0,30,,아메리카노 ,7.36490538995713,0.7160494062635634,0.8086419370439317,131,001,2022-05-23_17h31.29.612,220304_word_end_click,2022.1.1,60.03071172233945,
12,0,12,0,30,,교수님 ,5.148669290356338,0.10699590047200513,0.9032921261257596,131,001,2022-05-23_17h31.29.612,220304_word_end_click,2022.1.1,60.03071172233945,
13,0,13,0,30,,백기 ,5.416572589892894,0.7366254594590929,0.8786008358001709,131,001,2022-05-23_17h31.29.612,220304_word_end_click,2022.1.1,60.03071172233945,
14,0,14,0,30,,맥주 ,3.780655990121886,0.7037036948733859,0.5144032769733005,131,001,2022-05-23_17h31.29.612,220304_word_end_click,2022.1.1,60.03071172233945,
