repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_3.started,text_3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,checking_instructions.started,checking_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,stimulus_interval,word_type_practice.text,text_4.started,text_4.stopped,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,33.22593030001735,None,space,1.266901199996937,33.22593030001735,None,,,,,,,,,,,,,,,022,2022-05-18_13h11.54.091,220304_word_end_click,2022.1.1,60.01042981527217,
,,,,0,0,0,0,,,,,,,253.16883840001537,None,space,0.5686438999837264,254.11896560000605,None,30,김영해 ,310.4480961000081,None,손현준 ,10.913333239994245,0.3539094660017226,0.20576128694746232,022,2022-05-18_13h11.54.091,220304_word_end_click,2022.1.1,60.01042981527217,
,,,,1,0,1,0,,,,,,,,,,,,,30,,,,넷플릭스 ,16.994577940000454,-0.39917707443237305,0.6790123648113675,022,2022-05-18_13h11.54.091,220304_word_end_click,2022.1.1,60.01042981527217,
,,,,2,0,2,0,,,,,,,,,,,,,30,,,,경제학부 ,6.895210040005622,-0.8559672037760416,0.6707818905512491,022,2022-05-18_13h11.54.091,220304_word_end_click,2022.1.1,60.01042981527217,
,,,,3,0,3,0,,,,,,,,,,,,,30,,,,가족 ,10.14469434003695,0.7283951176537409,0.6872427728441026,022,2022-05-18_13h11.54.091,220304_word_end_click,2022.1.1,60.01042981527217,
,,,,4,0,4,0,,,,,,,,,,,,,30,,,,탁구 ,4.345255440013716,0.9341564443376329,0.8477366235521104,022,2022-05-18_13h11.54.091,220304_word_end_click,2022.1.1,60.01042981527217,
,,,,5,0,5,0,,,,,,,,,,,,,30,,,,"동기, 친구, 사람들 ",29.365275740012294,-0.26748975118001295,0.3024691608217027,022,2022-05-18_13h11.54.091,220304_word_end_click,2022.1.1,60.01042981527217,
,,,,6,0,6,0,,,,,,,,,,,,,30,,,,울타리 ,8.714698240015423,-0.49382713105943465,0.8559670978122287,022,2022-05-18_13h11.54.091,220304_word_end_click,2022.1.1,60.01042981527217,
,,,,7,0,7,0,,,,,,,,,,,,,30,,,,쇼핑 ,16.213274640002055,0.7530864079793296,0.6111110846201578,022,2022-05-18_13h11.54.091,220304_word_end_click,2022.1.1,60.01042981527217,
,,,,8,0,8,0,,,,,,,,,,,,,30,,,,에버랜드 ,5.562049440020928,1.0,0.5720164643393623,022,2022-05-18_13h11.54.091,220304_word_end_click,2022.1.1,60.01042981527217,
,,,,9,0,9,0,,,,,,,,,,,,,30,,,,"교복, 초록 치마 ",26.794934639998246,-0.5720165040757921,0.7489711973402235,022,2022-05-18_13h11.54.091,220304_word_end_click,2022.1.1,60.01042981527217,
,,,,10,0,10,0,,,,,,,,,,,,,30,,,,탁구부 엠티 ,13.20850564003922,0.6008230315314398,0.7695473829905193,022,2022-05-18_13h11.54.091,220304_word_end_click,2022.1.1,60.01042981527217,
,,,,11,0,11,0,,,,,,,,,,,,,30,,,,방 청소 ,8.048923240043223,0.12757195366753482,0.5000000132454766,022,2022-05-18_13h11.54.091,220304_word_end_click,2022.1.1,60.01042981527217,
,,,,12,0,12,0,,,,,,,,,,,,,30,,,,체육교육과 소속 ,18.679968039970845,-0.18106990390353728,0.9444444974263508,022,2022-05-18_13h11.54.091,220304_word_end_click,2022.1.1,60.01042981527217,
,,,,13,0,13,0,,,,,,,,,,,,,30,,,,혼맥 ,9.662840339966351,0.440329180823432,0.12345677614212036,022,2022-05-18_13h11.54.091,220304_word_end_click,2022.1.1,60.01042981527217,
,,,,14,0,14,0,,,,,,,,,,,,,30,,,,이철민 ,3.4157877400284633,-0.09053495195176864,0.8662551244099934,022,2022-05-18_13h11.54.091,220304_word_end_click,2022.1.1,60.01042981527217,
