trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_interval,word_type_practice.text,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,216,001,2022-05-13_13h32.38.417,220304_word_end_click,2022.1.1,60.00582056457325,
,,,,5,커피 ,,,,,216,001,2022-05-13_13h32.38.417,220304_word_end_click,2022.1.1,60.00582056457325,
,,,,,,,,,,216,001,2022-05-13_13h32.38.417,220304_word_end_click,2022.1.1,60.00582056457325,
,,,,,,,,,,216,001,2022-05-13_13h32.38.417,220304_word_end_click,2022.1.1,60.00582056457325,
0,0,0,0,30,,율전동 ,9.696711010000058,0.0,0.7613169087304009,216,001,2022-05-13_13h32.38.417,220304_word_end_click,2022.1.1,60.00582056457325,
1,0,1,0,30,,커피 ,5.896635609999976,0.7448559337192111,0.7572016716003418,216,001,2022-05-13_13h32.38.417,220304_word_end_click,2022.1.1,60.00582056457325,
2,0,2,0,30,,르벵 쿠키 ,7.846483410000019,0.9711934460533991,0.7263374593522813,216,001,2022-05-13_13h32.38.417,220304_word_end_click,2022.1.1,60.00582056457325,
3,0,3,0,30,,삼성전자 ,11.612904410000056,-0.36625517739189994,0.8930040995279949,216,001,2022-05-13_13h32.38.417,220304_word_end_click,2022.1.1,60.00582056457325,
4,0,4,0,30,,우동 ,8.02981340999986,0.05349795023600268,0.5946502023273044,216,001,2022-05-13_13h32.38.417,220304_word_end_click,2022.1.1,60.00582056457325,
5,0,5,0,30,,상하이봉쇄 ,5.66368800999976,-0.8847737312316895,0.3600822819603814,216,001,2022-05-13_13h32.38.417,220304_word_end_click,2022.1.1,60.00582056457325,
6,0,6,0,30,,종은 종선 ,5.346912310000334,0.9753086831834581,0.9506172868940566,216,001,2022-05-13_13h32.38.417,220304_word_end_click,2022.1.1,60.00582056457325,
7,0,7,0,30,,미국 ,6.98019550999993,0.3456789917416043,0.5144032769733005,216,001,2022-05-13_13h32.38.417,220304_word_end_click,2022.1.1,60.00582056457325,
8,0,8,0,30,,부산 ,5.579866409999795,0.7242798805236816,0.4074073765012953,216,001,2022-05-13_13h32.38.417,220304_word_end_click,2022.1.1,60.00582056457325,
9,0,9,0,30,,코로나 ,4.547127910000199,-1,0.8662551244099934,216,001,2022-05-13_13h32.38.417,220304_word_end_click,2022.1.1,60.00582056457325,
10,0,10,0,30,,자가격리 ,6.045873709999796,-0.48148155212402344,0.713991747962104,216,001,2022-05-13_13h32.38.417,220304_word_end_click,2022.1.1,60.00582056457325,
11,0,11,0,30,,게이샤 커피 ,6.99611820999985,0.9012345472971597,0.7160493665271335,216,001,2022-05-13_13h32.38.417,220304_word_end_click,2022.1.1,60.00582056457325,
12,0,12,0,30,,글렌피딕 15년산 ,9.363391209999918,0.8806584941016302,0.5802469385994805,216,001,2022-05-13_13h32.38.417,220304_word_end_click,2022.1.1,60.00582056457325,
13,0,13,0,30,,이세계 아이돌 ,7.163203109999813,0.7654321193695068,0.33744854397243923,216,001,2022-05-13_13h32.38.417,220304_word_end_click,2022.1.1,60.00582056457325,
14,0,14,0,30,,데스노트 ,4.563552009999739,0.7119341691335044,0.08847735987769234,216,001,2022-05-13_13h32.38.417,220304_word_end_click,2022.1.1,60.00582056457325,
