trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_interval,word_type_practice.text,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,109,001,2022-05-02_15h04.06.916,220304_word_end_click,2022.1.1,60.006720748013294,
,,,,5,박교수님 ,,,,,109,001,2022-05-02_15h04.06.916,220304_word_end_click,2022.1.1,60.006720748013294,
,,,,,,,,,,109,001,2022-05-02_15h04.06.916,220304_word_end_click,2022.1.1,60.006720748013294,
,,,,,,,,,,109,001,2022-05-02_15h04.06.916,220304_word_end_click,2022.1.1,60.006720748013294,
0,0,0,0,30,,명예 ,5.482392920006532,0.3456789917416043,0.5823045571645101,109,001,2022-05-02_15h04.06.916,220304_word_end_click,2022.1.1,60.006720748013294,
1,0,1,0,30,,학창시절 ,6.098043920006603,0.5596707926856146,0.783950646718343,109,001,2022-05-02_15h04.06.916,220304_word_end_click,2022.1.1,60.006720748013294,
2,0,2,0,30,,문해력 ,4.447980419965461,0.30452675289577913,0.6584362453884549,109,001,2022-05-02_15h04.06.916,220304_word_end_click,2022.1.1,60.006720748013294,
3,0,3,0,30,,지원자 ,4.848720919981133,-0.2098764313591851,0.7901234361860487,109,001,2022-05-02_15h04.06.916,220304_word_end_click,2022.1.1,60.006720748013294,
4,0,4,0,30,,위로 ,3.93181621999247,0.4855966567993164,0.563785990079244,109,001,2022-05-02_15h04.06.916,220304_word_end_click,2022.1.1,60.006720748013294,
5,0,5,0,30,,디옵터 ,4.349762819998432,0.0,0.713991747962104,109,001,2022-05-02_15h04.06.916,220304_word_end_click,2022.1.1,60.006720748013294,
6,0,6,0,30,,bcg,6.732422519999091,0.29218104150560165,0.7201646036571927,109,001,2022-05-02_15h04.06.916,220304_word_end_click,2022.1.1,60.006720748013294,
7,0,7,0,30,,진심 ,5.882793919998221,0.3580247031317816,0.713991747962104,109,001,2022-05-02_15h04.06.916,220304_word_end_click,2022.1.1,60.006720748013294,
8,0,8,0,30,,오너십 ,4.74784401996294,0.5802469783359103,0.7201646036571927,109,001,2022-05-02_15h04.06.916,220304_word_end_click,2022.1.1,60.006720748013294,
9,0,9,0,30,,타성 ,3.781858420057688,-0.2921811739603679,0.6378600597381592,109,001,2022-05-02_15h04.06.916,220304_word_end_click,2022.1.1,60.006720748013294,
10,0,10,0,30,,당당함 ,6.366019820037764,0.6790124045477972,0.6337448888354831,109,001,2022-05-02_15h04.06.916,220304_word_end_click,2022.1.1,60.006720748013294,
11,0,11,0,30,,지식저장소 ,11.114998320059385,0.4567901293436687,0.6522633896933662,109,001,2022-05-02_15h04.06.916,220304_word_end_click,2022.1.1,60.006720748013294,
12,0,12,0,30,,매칭 ,7.931946319993585,0.06995889875623917,0.49176953898535836,109,001,2022-05-02_15h04.06.916,220304_word_end_click,2022.1.1,60.006720748013294,
13,0,13,0,30,,정보격차 ,10.564610220026225,-0.41152265336778426,0.6213991774453057,109,001,2022-05-02_15h04.06.916,220304_word_end_click,2022.1.1,60.006720748013294,
14,0,14,0,30,,게스티메이션 ,4.815680520026945,-0.18518527348836267,0.5699588457743326,109,001,2022-05-02_15h04.06.916,220304_word_end_click,2022.1.1,60.006720748013294,
