trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_interval,word_type_practice.text,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,127,001,2022-05-11_09h07.54.075,220304_word_end_click,2022.1.1,59.920102498949866,
,,,,5,광주 여행 ,,,,,127,001,2022-05-11_09h07.54.075,220304_word_end_click,2022.1.1,59.920102498949866,
,,,,,,,,,,127,001,2022-05-11_09h07.54.075,220304_word_end_click,2022.1.1,59.920102498949866,
,,,,,,,,,,127,001,2022-05-11_09h07.54.075,220304_word_end_click,2022.1.1,59.920102498949866,
0,0,0,0,30,, 점심 메뉴 ,23.347775779897347,0.5843620830112033,0.5946502023273044,127,001,2022-05-11_09h07.54.075,220304_word_end_click,2022.1.1,59.920102498949866,
1,0,1,0,30,,블루베리 나무 ,9.081296680029482,0.641975270377265,0.783950646718343,127,001,2022-05-11_09h07.54.075,220304_word_end_click,2022.1.1,59.920102498949866,
2,0,2,0,30,,자전거 ,6.148719180026092,0.8559670713212755,0.4074073765012953,127,001,2022-05-11_09h07.54.075,220304_word_end_click,2022.1.1,59.920102498949866,
3,0,3,0,30,,바리스타 자격증 ,6.6799118800554425,0.14814813931783033,0.05555556217829388,127,001,2022-05-11_09h07.54.075,220304_word_end_click,2022.1.1,59.920102498949866,
4,0,4,0,30,,,2.914705179980956,-0.004115104675292969,0.5041152503755357,127,001,2022-05-11_09h07.54.075,220304_word_end_click,2022.1.1,59.920102498949866,
5,0,5,0,30,,캠퍼스 ,7.39849758008495,0.8847735987769232,0.5041152503755357,127,001,2022-05-11_09h07.54.075,220304_word_end_click,2022.1.1,59.920102498949866,
6,0,6,0,30,,사우나 ,6.531475780066103,0.45267489221360946,0.8600823349422879,127,001,2022-05-11_09h07.54.075,220304_word_end_click,2022.1.1,59.920102498949866,
7,0,7,0,30,,제주도 ,4.9984258798649535,1,0.5020576318105062,127,001,2022-05-11_09h07.54.075,220304_word_end_click,2022.1.1,59.920102498949866,
8,0,8,0,30,,구별 분석 ,7.897253880044445,0.7777778307596841,0.9938272105322944,127,001,2022-05-11_09h07.54.075,220304_word_end_click,2022.1.1,59.920102498949866,
9,0,9,0,30,,귀걸이 공예 ,11.480194779927842,0.5514403184254966,0.5802469385994805,127,001,2022-05-11_09h07.54.075,220304_word_end_click,2022.1.1,59.920102498949866,
10,0,10,0,30,,열기구 ,4.2996289799921215,0.48971189392937564,0.362139900525411,127,001,2022-05-11_09h07.54.075,220304_word_end_click,2022.1.1,59.920102498949866,
11,0,11,0,30,,혜화역 ,6.849110179929994,0.02057618565029573,0.6172839403152466,127,001,2022-05-11_09h07.54.075,220304_word_end_click,2022.1.1,59.920102498949866,
12,0,12,0,30,,뉴욕 베이글 ,10.399318880052306,0.7613168822394476,0.6543210082583957,127,001,2022-05-11_09h07.54.075,220304_word_end_click,2022.1.1,59.920102498949866,
13,0,13,0,30,,동물의약품 ,6.097070079995319,0.10288066334194612,0.7962963581085205,127,001,2022-05-11_09h07.54.075,220304_word_end_click,2022.1.1,59.920102498949866,
14,0,14,0,30,,새 소리 ,5.632302979938686,0.9835391574435763,0.4197530878914727,127,001,2022-05-11_09h07.54.075,220304_word_end_click,2022.1.1,59.920102498949866,
