trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_interval,word_type_practice.text,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,208,001,2022-05-04_14h36.26.625,220304_word_end_click,2022.1.1,60.01223049313447,
,,,,5,프로젝트 ,,,,,208,001,2022-05-04_14h36.26.625,220304_word_end_click,2022.1.1,60.01223049313447,
,,,,,,,,,,208,001,2022-05-04_14h36.26.625,220304_word_end_click,2022.1.1,60.01223049313447,
,,,,,,,,,,208,001,2022-05-04_14h36.26.625,220304_word_end_click,2022.1.1,60.01223049313447,
0,0,0,0,30,,영화 ,7.49620142999629,0.5802469783359103,0.5205761326683892,208,001,2022-05-04_14h36.26.625,220304_word_end_click,2022.1.1,60.01223049313447,
1,0,1,0,30,,팝송 ,4.7971838299999945,0.6502057446373835,0.6604937977261014,208,001,2022-05-04_14h36.26.625,220304_word_end_click,2022.1.1,60.01223049313447,
2,0,2,0,30,,카톡 ,7.263308130000951,0.004115237130059235,0.8477366235521104,208,001,2022-05-04_14h36.26.625,220304_word_end_click,2022.1.1,60.01223049313447,
3,0,3,0,30,,하삼동 ,4.263745830001426,0.5432098441653781,0.263374474313524,208,001,2022-05-04_14h36.26.625,220304_word_end_click,2022.1.1,60.01223049313447,
4,0,4,0,30,,마감 ,5.414858930002083,-0.4526750246683757,0.798353910446167,208,001,2022-05-04_14h36.26.625,220304_word_end_click,2022.1.1,60.01223049313447,
5,0,5,0,30,,헬스 ,3.6138284299959196,0.5102880795796714,0.7427984078725179,208,001,2022-05-04_14h36.26.625,220304_word_end_click,2022.1.1,60.01223049313447,
6,0,6,0,30,,학생회실 ,5.730388630006928,0.0,0.54938272635142,208,001,2022-05-04_14h36.26.625,220304_word_end_click,2022.1.1,60.01223049313447,
7,0,7,0,30,,코딩 ,4.247167629990145,-0.44444455040825737,0.7325102488199869,208,001,2022-05-04_14h36.26.625,220304_word_end_click,2022.1.1,60.01223049313447,
8,0,8,0,30,,커피 ,6.546669429983012,0.0,0.5267489883634779,208,001,2022-05-04_14h36.26.625,220304_word_end_click,2022.1.1,60.01223049313447,
9,0,9,0,30,,건우 형 (선배),11.412732529992354,0.7160494062635634,0.6995884842342801,208,001,2022-05-04_14h36.26.625,220304_word_end_click,2022.1.1,60.01223049313447,
10,0,10,0,30,,버스 ,5.646229929989204,0.004115237130059235,0.263374474313524,208,001,2022-05-04_14h36.26.625,220304_word_end_click,2022.1.1,60.01223049313447,
11,0,11,0,30,,바통터치 ,9.013015029995586,0.24691356552971744,0.6893003914091322,208,001,2022-05-04_14h36.26.625,220304_word_end_click,2022.1.1,60.01223049313447,
12,0,12,0,30,,축제 ,6.413164429992321,0.8477365970611572,0.6563786268234253,208,001,2022-05-04_14h36.26.625,220304_word_end_click,2022.1.1,60.01223049313447,
13,0,13,0,30,,부탁 ,8.029262030002428,-0.004115104675292969,0.5288066069285074,208,001,2022-05-04_14h36.26.625,220304_word_end_click,2022.1.1,60.01223049313447,
14,0,14,0,30,,롯데마트 ,8.346642329983297,0.008230474260118248,0.13786007298363578,208,001,2022-05-04_14h36.26.625,220304_word_end_click,2022.1.1,60.01223049313447,
