trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_interval,word_type_practice.text,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,220,001,2022-05-20_13h32.40.070,220304_word_end_click,2022.1.1,59.83409202962012,
,,,,5,친구 ,,,,,220,001,2022-05-20_13h32.40.070,220304_word_end_click,2022.1.1,59.83409202962012,
,,,,,,,,,,220,001,2022-05-20_13h32.40.070,220304_word_end_click,2022.1.1,59.83409202962012,
,,,,,,,,,,220,001,2022-05-20_13h32.40.070,220304_word_end_click,2022.1.1,59.83409202962012,
0,0,0,0,30,,쇼핑 ,6.1799375700001065,0.016460948520236496,0.5987654394573636,220,001,2022-05-20_13h32.40.070,220304_word_end_click,2022.1.1,59.83409202962012,
1,0,1,0,30,,회식 ,3.3138080699999364,0.08230447769165039,0.76543214586046,220,001,2022-05-20_13h32.40.070,220304_word_end_click,2022.1.1,59.83409202962012,
2,0,2,0,30,,자유 ,2.5802501699999993,0.9753086831834581,0.8004114627838135,220,001,2022-05-20_13h32.40.070,220304_word_end_click,2022.1.1,59.83409202962012,
3,0,3,0,30,,잠 ,2.7800505700000713,0.5596707926856146,0.6646090348561605,220,001,2022-05-20_13h32.40.070,220304_word_end_click,2022.1.1,59.83409202962012,
4,0,4,0,30,,랩미팅 ,3.3965676699999676,-0.34567912419637037,0.8004114627838135,220,001,2022-05-20_13h32.40.070,220304_word_end_click,2022.1.1,59.83409202962012,
5,0,5,0,30,,실험 ,3.296986969999921,0.06584366162617994,0.8971193366580539,220,001,2022-05-20_13h32.40.070,220304_word_end_click,2022.1.1,59.83409202962012,
6,0,6,0,30,,집 ,2.647089170000072,0.9094650215572782,0.7716049353281658,220,001,2022-05-20_13h32.40.070,220304_word_end_click,2022.1.1,59.83409202962012,
7,0,7,0,30,,제주도 ,3.04665827000008,0.4979423681894939,0.6748971276813083,220,001,2022-05-20_13h32.40.070,220304_word_end_click,2022.1.1,59.83409202962012,
8,0,8,0,30,,시간 ,2.9304449699999395,0.008230474260118248,0.512345658408271,220,001,2022-05-20_13h32.40.070,220304_word_end_click,2022.1.1,59.83409202962012,
9,0,9,0,30,,휴가 ,3.4798973699998896,0.7818930678897433,0.648148152563307,220,001,2022-05-20_13h32.40.070,220304_word_end_click,2022.1.1,59.83409202962012,
10,0,10,0,30,,월급 ,3.862912069999993,0.8106995953453913,0.9115226003858778,220,001,2022-05-20_13h32.40.070,220304_word_end_click,2022.1.1,59.83409202962012,
11,0,11,0,30,,건강 ,4.446614369999907,0.2716049883100722,0.7530864344702827,220,001,2022-05-20_13h32.40.070,220304_word_end_click,2022.1.1,59.83409202962012,
12,0,12,0,30,,병원 ,3.8133407700001953,-0.020576053195529465,0.6790123648113675,220,001,2022-05-20_13h32.40.070,220304_word_end_click,2022.1.1,59.83409202962012,
13,0,13,0,30,,눈 ,2.780212770000162,-0.061728424496120926,0.8271604379018147,220,001,2022-05-20_13h32.40.070,220304_word_end_click,2022.1.1,59.83409202962012,
14,0,14,0,30,,졸업 ,6.5625082699996256,0.10699590047200513,0.798353910446167,220,001,2022-05-20_13h32.40.070,220304_word_end_click,2022.1.1,59.83409202962012,
