trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_interval,word_type_practice.text,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,128,001,2022-05-11_10h35.58.638,220304_word_end_click,2022.1.1,60.0113661414873,
,,,,5,잠 ,,,,,128,001,2022-05-11_10h35.58.638,220304_word_end_click,2022.1.1,60.0113661414873,
,,,,,,,,,,128,001,2022-05-11_10h35.58.638,220304_word_end_click,2022.1.1,60.0113661414873,
,,,,,,,,,,128,001,2022-05-11_10h35.58.638,220304_word_end_click,2022.1.1,60.0113661414873,
0,0,0,0,30,,바다 ,9.71578931005206,-0.024691422780354855,0.5925925837622749,128,001,2022-05-11_10h35.58.638,220304_word_end_click,2022.1.1,60.0113661414873,
1,0,1,0,30,,살인 ,9.965846610022709,-0.9629628393385146,0.17901237805684406,128,001,2022-05-11_10h35.58.638,220304_word_end_click,2022.1.1,60.0113661414873,
2,0,2,0,30,,여름 ,6.314081209944561,0.008230474260118248,0.6913580099741617,128,001,2022-05-11_10h35.58.638,220304_word_end_click,2022.1.1,60.0113661414873,
3,0,3,0,30,,성당 ,5.398575010010973,0.3374485174814861,0.6913580099741617,128,001,2022-05-11_10h35.58.638,220304_word_end_click,2022.1.1,60.0113661414873,
4,0,4,0,30,,용돈벌이 과외 ,9.949525409960188,0.19753085242377377,0.9897119734022353,128,001,2022-05-11_10h35.58.638,220304_word_end_click,2022.1.1,60.0113661414873,
5,0,5,0,30,,습기찬 자취방 ,11.54872661002446,-0.9835391574435763,0.9917695257398818,128,001,2022-05-11_10h35.58.638,220304_word_end_click,2022.1.1,60.0113661414873,
6,0,6,0,30,,곰팡이 ,3.914406710071489,-0.5967079268561469,0.9876542886098225,128,001,2022-05-11_10h35.58.638,220304_word_end_click,2022.1.1,60.0113661414873,
7,0,7,0,30,,부모와 자식 ,10.164256909978576,0.0,0.7818929619259305,128,001,2022-05-11_10h35.58.638,220304_word_end_click,2022.1.1,60.0113661414873,
8,0,8,0,30,,꽃다발 ,6.565396310063079,0.7448559337192111,0.8415638340844048,128,001,2022-05-11_10h35.58.638,220304_word_end_click,2022.1.1,60.0113661414873,
9,0,9,0,30,,위로 ,23.04888720996678,0.9753086831834581,0.88271607293023,128,001,2022-05-11_10h35.58.638,220304_word_end_click,2022.1.1,60.0113661414873,
10,0,10,0,30,,친구 ,4.764151010080241,0.40740741623772525,0.8539094130198162,128,001,2022-05-11_10h35.58.638,220304_word_end_click,2022.1.1,60.0113661414873,
11,0,11,0,30,,에어컨 ,14.281646210001782,0.0,0.9588477611541748,128,001,2022-05-11_10h35.58.638,220304_word_end_click,2022.1.1,60.0113661414873,
12,0,12,0,30,,이기심 ,4.481110010063276,-0.5061727099948459,0.5144032769733005,128,001,2022-05-11_10h35.58.638,220304_word_end_click,2022.1.1,60.0113661414873,
13,0,13,0,30,,유럽 여행 ,4.3648228100501,0.7242798805236816,0.9938272105322944,128,001,2022-05-11_10h35.58.638,220304_word_end_click,2022.1.1,60.0113661414873,
14,0,14,0,30,,기억력 ,3.998463809955865,0.008230474260118248,0.9135802851782905,128,001,2022-05-11_10h35.58.638,220304_word_end_click,2022.1.1,60.0113661414873,
