trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_interval,word_type_practice.text,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,209,001,2022-05-04_14h43.17.818,220304_word_end_click,2022.1.1,60.530196093594625,
,,,,5,느리다 ,,,,,209,001,2022-05-04_14h43.17.818,220304_word_end_click,2022.1.1,60.530196093594625,
,,,,,,,,,,209,001,2022-05-04_14h43.17.818,220304_word_end_click,2022.1.1,60.530196093594625,
,,,,,,,,,,209,001,2022-05-04_14h43.17.818,220304_word_end_click,2022.1.1,60.530196093594625,
0,0,0,0,30,,어린이날 ,5.262384060000159,0.004115237130059235,0.43004118071662056,209,001,2022-05-04_14h43.17.818,220304_word_end_click,2022.1.1,60.530196093594625,
1,0,1,0,30,,시그널투노이즈레벨 ,26.069434160000128,0.016460948520236496,0.7119341293970743,209,001,2022-05-04_14h43.17.818,220304_word_end_click,2022.1.1,60.530196093594625,
2,0,2,0,30,,포토샵 ,9.244130159999713,0.07407413588629819,0.7716049353281658,209,001,2022-05-04_14h43.17.818,220304_word_end_click,2022.1.1,60.530196093594625,
3,0,3,0,30,,시누 ,3.1292130599999837,0.0,0.7716049353281658,209,001,2022-05-04_14h43.17.818,220304_word_end_click,2022.1.1,60.530196093594625,
4,0,4,0,30,,리소그래피 ,37.54683385999988,0.0,0.7633744610680474,209,001,2022-05-04_14h43.17.818,220304_word_end_click,2022.1.1,60.530196093594625,
5,0,5,0,30,,치즈 고양이 ,4.912578760000088,0.2839505672454834,0.3518518739276462,209,001,2022-05-04_14h43.17.818,220304_word_end_click,2022.1.1,60.530196093594625,
6,0,6,0,30,,병신같음 ,10.092110560000037,-0.1275719536675347,0.1913580232196384,209,001,2022-05-04_14h43.17.818,220304_word_end_click,2022.1.1,60.530196093594625,
7,0,7,0,30,,피규어 ,13.025164560000121,-0.020576053195529465,0.7407407230801053,209,001,2022-05-04_14h43.17.818,220304_word_end_click,2022.1.1,60.530196093594625,
8,0,8,0,30,,시간 ,8.94413386000042,0.20576132668389224,0.9135802851782905,209,001,2022-05-04_14h43.17.818,220304_word_end_click,2022.1.1,60.530196093594625,
9,0,9,0,30,,부산 ,3.6632556600002317,0.28806580437554263,0.8374485969543457,209,001,2022-05-04_14h43.17.818,220304_word_end_click,2022.1.1,60.530196093594625,
10,0,10,0,30,,추석 ,8.011383159999696,-0.11111100514729821,0.4732510381274753,209,001,2022-05-04_14h43.17.818,220304_word_end_click,2022.1.1,60.530196093594625,
11,0,11,0,30,,학회 ,9.643029360000128,0.03292176458570695,0.8086419370439317,209,001,2022-05-04_14h43.17.818,220304_word_end_click,2022.1.1,60.530196093594625,
12,0,12,0,30,,광안리 ,15.505706260000352,0.26337451404995393,0.8209876484341092,209,001,2022-05-04_14h43.17.818,220304_word_end_click,2022.1.1,60.530196093594625,
13,0,13,0,30,,숙박 ,9.760395960000551,0.0,0.8662551244099934,209,001,2022-05-04_14h43.17.818,220304_word_end_click,2022.1.1,60.530196093594625,
14,0,14,0,30,,남포 ,4.478352360000372,0.24691356552971744,0.8230453332265217,209,001,2022-05-04_14h43.17.818,220304_word_end_click,2022.1.1,60.530196093594625,
