trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_interval,word_type_practice.text,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,228,001,2022-06-03_13h52.22.136,220304_word_end_click,2022.1.1,60.18255777075847,
,,,,5,산  ,,,,,228,001,2022-06-03_13h52.22.136,220304_word_end_click,2022.1.1,60.18255777075847,
,,,,,,,,,,228,001,2022-06-03_13h52.22.136,220304_word_end_click,2022.1.1,60.18255777075847,
,,,,,,,,,,228,001,2022-06-03_13h52.22.136,220304_word_end_click,2022.1.1,60.18255777075847,
0,0,0,0,30,,해수욕장  ,6.930264769999894,0.9876542621188693,0.8477366235521104,228,001,2022-06-03_13h52.22.136,220304_word_end_click,2022.1.1,60.18255777075847,
1,0,1,0,30,,여행 ,5.146697170000152,0.9629629717932806,0.9444444974263508,228,001,2022-06-03_13h52.22.136,220304_word_end_click,2022.1.1,60.18255777075847,
2,0,2,0,30,,여름 ,6.4793136700000105,0.4732510778639052,0.798353910446167,228,001,2022-06-03_13h52.22.136,220304_word_end_click,2022.1.1,60.18255777075847,
3,0,3,0,30,,비행기 ,12.945866469999828,0.9423867861429849,0.5349793963962131,228,001,2022-06-03_13h52.22.136,220304_word_end_click,2022.1.1,60.18255777075847,
4,0,4,0,30,,가족여행 어디로 갈지 ,9.129471070000136,1,0.9958847628699409,228,001,2022-06-03_13h52.22.136,220304_word_end_click,2022.1.1,60.18255777075847,
5,0,5,0,30,,계획 ,10.212480270000015,-0.008230474260118248,0.9835390514797635,228,001,2022-06-03_13h52.22.136,220304_word_end_click,2022.1.1,60.18255777075847,
6,0,6,0,30,,과제 ,5.22988536999992,-0.806584358215332,0.9423868126339383,228,001,2022-06-03_13h52.22.136,220304_word_end_click,2022.1.1,60.18255777075847,
7,0,7,0,30,,카페에서 공부 ,5.3633182700002635,0.9794239203135171,1,228,001,2022-06-03_13h52.22.136,220304_word_end_click,2022.1.1,60.18255777075847,
8,0,8,0,30,,음료 ,4.113552569999911,0.9135802586873374,0.8888888623979356,228,001,2022-06-03_13h52.22.136,220304_word_end_click,2022.1.1,60.18255777075847,
9,0,9,0,30,,저녁밥 ,5.846857269999873,0.10699590047200513,0.9711934725443523,228,001,2022-06-03_13h52.22.136,220304_word_end_click,2022.1.1,60.18255777075847,
10,0,10,0,30,,다이어트 ,4.229574169999978,-0.6707819302876791,0.9917695257398818,228,001,2022-06-03_13h52.22.136,220304_word_end_click,2022.1.1,60.18255777075847,
11,0,11,0,30,,수영복 ,6.6125433700001395,-0.008230474260118248,0.9176955223083496,228,001,2022-06-03_13h52.22.136,220304_word_end_click,2022.1.1,60.18255777075847,
12,0,12,0,30,,돈 ,7.0466432700002315,-0.5679011344909668,0.9444444974263508,228,001,2022-06-03_13h52.22.136,220304_word_end_click,2022.1.1,60.18255777075847,
13,0,13,0,30,,아르바이트 ,5.047334170000113,-0.7366254594590929,0.9958847628699409,228,001,2022-06-03_13h52.22.136,220304_word_end_click,2022.1.1,60.18255777075847,
14,0,14,0,30,,저축 ,3.8469006700001955,-0.057613054911295536,0.9794238143497043,228,001,2022-06-03_13h52.22.136,220304_word_end_click,2022.1.1,60.18255777075847,
