trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_interval,word_type_practice.text,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,233,001,2022-06-13_17h36.54.436,220304_word_end_click,2022.1.1,60.017417054353814,
,,,,5,몽롱 ,,,,,233,001,2022-06-13_17h36.54.436,220304_word_end_click,2022.1.1,60.017417054353814,
,,,,,,,,,,233,001,2022-06-13_17h36.54.436,220304_word_end_click,2022.1.1,60.017417054353814,
,,,,,,,,,,233,001,2022-06-13_17h36.54.436,220304_word_end_click,2022.1.1,60.017417054353814,
0,0,0,0,30,,차분하다 ,10.09618589999991,0.7818930678897433,0.30864195028940833,233,001,2022-06-13_17h36.54.436,220304_word_end_click,2022.1.1,60.017417054353814,
1,0,1,0,30,,긴장 ,4.463521300000139,-0.7572017775641547,0.9979424476623535,233,001,2022-06-13_17h36.54.436,220304_word_end_click,2022.1.1,60.017417054353814,
2,0,2,0,30,,주의력결핍 ,10.146014699999341,-1,0.9094650480482314,233,001,2022-06-13_17h36.54.436,220304_word_end_click,2022.1.1,60.017417054353814,
3,0,3,0,30,,도피 ,8.846345999999812,-0.9876542621188693,0.7160493665271335,233,001,2022-06-13_17h36.54.436,220304_word_end_click,2022.1.1,60.017417054353814,
4,0,4,0,30,,걱정 ,4.896770199999992,-0.9876542621188693,0.9979424476623535,233,001,2022-06-13_17h36.54.436,220304_word_end_click,2022.1.1,60.017417054353814,
5,0,5,0,30,,조용한 공간에 분리되어 있어서 편하다 ,23.57760899999994,0.0,1,233,001,2022-06-13_17h36.54.436,220304_word_end_click,2022.1.1,60.017417054353814,
6,0,6,0,30,,초조 ,10.128639000000021,-0.4526750246683757,0.9979424476623535,233,001,2022-06-13_17h36.54.436,220304_word_end_click,2022.1.1,60.017417054353814,
7,0,7,0,30,,없음 ,47.75721999999996,-0.4855966567993164,0.66666665342119,233,001,2022-06-13_17h36.54.436,220304_word_end_click,2022.1.1,60.017417054353814,
8,0,8,0,30,,백색소음이 기분을 좋게 한다 ,23.460829999999532,1.0,0.6934156285391914,233,001,2022-06-13_17h36.54.436,220304_word_end_click,2022.1.1,60.017417054353814,
9,0,9,0,30,,없음 ,35.425967899999705,0.0,0.8395061492919922,233,001,2022-06-13_17h36.54.436,220304_word_end_click,2022.1.1,60.017417054353814,
10,0,10,0,30,,압박 ,11.029310299999906,-0.5473250812954373,1.0,233,001,2022-06-13_17h36.54.436,220304_word_end_click,2022.1.1,60.017417054353814,
11,0,11,0,30,,해내야 할 것만 같은 기분이 들어서 걱정된다 ,36.07541519999995,-0.7242798805236816,0.9300411012437608,233,001,2022-06-13_17h36.54.436,220304_word_end_click,2022.1.1,60.017417054353814,
12,0,12,0,30,,근심 ,20.243769399999564,-1,0.9979424476623535,233,001,2022-06-13_17h36.54.436,220304_word_end_click,2022.1.1,60.017417054353814,
13,0,13,0,30,,긴장 ,32.4925388000006,-0.4567901293436687,0.9958847628699409,233,001,2022-06-13_17h36.54.436,220304_word_end_click,2022.1.1,60.017417054353814,
14,0,14,0,30,,답답함 ,10.328821199999766,-1,0.8436213864220513,233,001,2022-06-13_17h36.54.436,220304_word_end_click,2022.1.1,60.017417054353814,
