trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_interval,word_type_practice.text,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,210,001,2022-05-04_16h16.45.019,220304_word_end_click,2022.1.1,59.99919601163631,
,,,,5,없음 ,,,,,210,001,2022-05-04_16h16.45.019,220304_word_end_click,2022.1.1,59.99919601163631,
,,,,,,,,,,210,001,2022-05-04_16h16.45.019,220304_word_end_click,2022.1.1,59.99919601163631,
,,,,,,,,,,210,001,2022-05-04_16h16.45.019,220304_word_end_click,2022.1.1,59.99919601163631,
0,0,0,0,30,,편함 ,6.5792379999911645,0.5061728424496121,0.7530864344702827,210,001,2022-05-04_16h16.45.019,220304_word_end_click,2022.1.1,59.99919601163631,
1,0,1,0,30,,프로틴바 ,6.963398800013238,1,0.9279835489061143,210,001,2022-05-04_16h16.45.019,220304_word_end_click,2022.1.1,59.99919601163631,
2,0,2,0,30,,여드름 ,6.330141500002355,-0.9506172604031033,0.9320987860361736,210,001,2022-05-04_16h16.45.019,220304_word_end_click,2022.1.1,59.99919601163631,
3,0,3,0,30,,대상포진 통증 ,9.746686999991653,-0.7407408290439181,0.8930040995279949,210,001,2022-05-04_16h16.45.019,220304_word_end_click,2022.1.1,59.99919601163631,
4,0,4,0,30,,배고픔 ,4.41333239999949,0.26748975118001295,0.6316872702704536,210,001,2022-05-04_16h16.45.019,220304_word_end_click,2022.1.1,59.99919601163631,
5,0,5,0,30,,없음 ,5.980119100000593,-0.028806527455647823,0.057613180743323444,210,001,2022-05-04_16h16.45.019,220304_word_end_click,2022.1.1,59.99919601163631,
6,0,6,0,30,,베케이션 여행 ,8.413095000010799,0.9753086831834581,0.967078235414293,210,001,2022-05-04_16h16.45.019,220304_word_end_click,2022.1.1,59.99919601163631,
7,0,7,0,30,,목마르다 ,7.296698100006324,-0.5061727099948459,0.8806583881378174,210,001,2022-05-04_16h16.45.019,220304_word_end_click,2022.1.1,59.99919601163631,
8,0,8,0,30,,dell,3.1635456000076374,-0.004115104675292969,0.006172849072350384,210,001,2022-05-04_16h16.45.019,220304_word_end_click,2022.1.1,59.99919601163631,
9,0,9,0,30,,다이어트 ,5.713185800006613,-0.3868312305874295,0.9115226003858778,210,001,2022-05-04_16h16.45.019,220304_word_end_click,2022.1.1,59.99919601163631,
10,0,10,0,30,,남자친구 ,8.829160800014506,0.9259259700775146,0.9711934725443523,210,001,2022-05-04_16h16.45.019,220304_word_end_click,2022.1.1,59.99919601163631,
11,0,11,0,30,,내일 먹을지 말지 ,17.678831600016565,-0.6255144543117948,0.7901234361860487,210,001,2022-05-04_16h16.45.019,220304_word_end_click,2022.1.1,59.99919601163631,
12,0,12,0,30,,없음 ,6.113514000011492,-0.012345578935411217,0.5226337512334188,210,001,2022-05-04_16h16.45.019,220304_word_end_click,2022.1.1,59.99919601163631,
13,0,13,0,30,,식단관리 ,7.646158799994737,-0.3209877014160156,0.9485597345564101,210,001,2022-05-04_16h16.45.019,220304_word_end_click,2022.1.1,59.99919601163631,
14,0,14,0,30,,여름 ,7.446169500006363,-0.5102880795796713,0.6934156285391914,210,001,2022-05-04_16h16.45.019,220304_word_end_click,2022.1.1,59.99919601163631,
