trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_interval,word_type_practice.text,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,121,001,2022-05-09_09h07.21.996,220304_word_end_click,2022.1.1,59.98346858380562,
,,,,5,노트북 ,,,,,121,001,2022-05-09_09h07.21.996,220304_word_end_click,2022.1.1,59.98346858380562,
,,,,,,,,,,121,001,2022-05-09_09h07.21.996,220304_word_end_click,2022.1.1,59.98346858380562,
,,,,,,,,,,121,001,2022-05-09_09h07.21.996,220304_word_end_click,2022.1.1,59.98346858380562,
0,0,0,0,30,,긴장 ,15.54911805014126,-0.4197531276279025,0.563785990079244,121,001,2022-05-09_09h07.21.996,220304_word_end_click,2022.1.1,59.98346858380562,
1,0,1,0,30,,수업 ,4.766597550129518,0.03703700171576596,0.7386831707424588,121,001,2022-05-09_09h07.21.996,220304_word_end_click,2022.1.1,59.98346858380562,
2,0,2,0,30,,여행 ,4.331765050068498,0.5349793699052598,0.783950646718343,121,001,2022-05-09_09h07.21.996,220304_word_end_click,2022.1.1,59.98346858380562,
3,0,3,0,30,,카네이션 ,8.115961950039491,0.041152238845825195,0.5658436086442735,121,001,2022-05-09_09h07.21.996,220304_word_end_click,2022.1.1,59.98346858380562,
4,0,4,0,30,,운동 ,3.3490973501466215,0.18106990390353728,0.7448559602101644,121,001,2022-05-09_09h07.21.996,220304_word_end_click,2022.1.1,59.98346858380562,
5,0,5,0,30,,원피스 ,4.13073355006054,0.008230474260118248,0.6337448888354831,121,001,2022-05-09_09h07.21.996,220304_word_end_click,2022.1.1,59.98346858380562,
6,0,6,0,30,,인스타그램 ,5.932820550049655,0.004115237130059235,0.4938271575503879,121,001,2022-05-09_09h07.21.996,220304_word_end_click,2022.1.1,59.98346858380562,
7,0,7,0,30,,후지큐 하이랜드 ,6.797924650018103,0.1604938507080078,0.3395061625374688,121,001,2022-05-09_09h07.21.996,220304_word_end_click,2022.1.1,59.98346858380562,
8,0,8,0,30,,실험 ,3.882084150100127,0.3168724642859564,0.7818929619259305,121,001,2022-05-09_09h07.21.996,220304_word_end_click,2022.1.1,59.98346858380562,
9,0,9,0,30,,생명과학 ,5.64976745005697,0.041152238845825195,0.8868313100602891,121,001,2022-05-09_09h07.21.996,220304_word_end_click,2022.1.1,59.98346858380562,
10,0,10,0,30,,글씨체 ,3.916140849934891,0.08641971482170963,0.30452677938673234,121,001,2022-05-09_09h07.21.996,220304_word_end_click,2022.1.1,59.98346858380562,
11,0,11,0,30,,루브르 박물관 ,4.347870950005017,0.30864199002583814,0.38065846761067706,121,001,2022-05-09_09h07.21.996,220304_word_end_click,2022.1.1,59.98346858380562,
12,0,12,0,30,,미용실 ,3.5655626500956714,0.03292176458570695,0.713991747962104,121,001,2022-05-09_09h07.21.996,220304_word_end_click,2022.1.1,59.98346858380562,
13,0,13,0,30,,헤어오일 ,3.8997435501078144,0.07407413588629819,0.7325102488199869,121,001,2022-05-09_09h07.21.996,220304_word_end_click,2022.1.1,59.98346858380562,
14,0,14,0,30,,잠 ,5.466166650061496,0.30452675289577913,0.8333333598242866,121,001,2022-05-09_09h07.21.996,220304_word_end_click,2022.1.1,59.98346858380562,
