repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_3.started,text_3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,checking_instructions.started,checking_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,stimulus_interval,word_type_practice.text,text_4.started,text_4.stopped,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,39.41628409991972,None,space,9.69931669998914,39.41628409991972,None,,,,,,,,,,,,,,,035,2022-06-02_10h00.30.238,220304_word_end_click,2022.1.1,60.03334250674019,
,,,,0,0,0,0,,,,,,,257.57032659999095,None,space,0.8697772999294102,258.79997129994445,None,30,즐 거 울수있는일 ,314.04876379994676,None,즐거운일 ,5.380361550021917,0.9259259700775146,0.9547325240241157,035,2022-06-02_10h00.30.238,220304_word_end_click,2022.1.1,60.03334250674019,
,,,,1,0,1,0,,,,,,,,,,,,,30,,,,아이들,4.693748550256714,0.9629629717932806,0.9547325240241157,035,2022-06-02_10h00.30.238,220304_word_end_click,2022.1.1,60.03334250674019,
,,,,2,0,2,0,,,,,,,,,,,,,30,,,,정확 ,4.228503750171512,-0.47736618253919816,0.9238683117760552,035,2022-06-02_10h00.30.238,220304_word_end_click,2022.1.1,60.03334250674019,
,,,,3,0,3,0,,,,,,,,,,,,,30,,,,심호흡 ,4.295185349881649,0.004115237130059235,0.985596736272176,035,2022-06-02_10h00.30.238,220304_word_end_click,2022.1.1,60.03334250674019,
,,,,4,0,4,0,,,,,,,,,,,,,30,,,,실수 ,3.1990373502485454,-0.46090523401896166,0.9547325240241157,035,2022-06-02_10h00.30.238,220304_word_end_click,2022.1.1,60.03334250674019,
,,,,5,0,5,0,,,,,,,,,,,,,30,,,,"극복 
",3.6787475501187146,0.868312782711453,0.9711934725443523,035,2022-06-02_10h00.30.238,220304_word_end_click,2022.1.1,60.03334250674019,
,,,,6,0,6,0,,,,,,,,,,,,,30,,,,생산적인일 ,4.465949550038204,0.9094650215572782,0.9897119734022353,035,2022-06-02_10h00.30.238,220304_word_end_click,2022.1.1,60.03334250674019,
,,,,7,0,7,0,,,,,,,,,,,,,30,,,,연구,2.6918209502473474,0.9300412072075739,0.9259258641137017,035,2022-06-02_10h00.30.238,220304_word_end_click,2022.1.1,60.03334250674019,
,,,,8,0,8,0,,,,,,,,,,,,,30,,,,"조급함 
",4.129772250074893,-0.9259258376227485,0.9506172868940566,035,2022-06-02_10h00.30.238,220304_word_end_click,2022.1.1,60.03334250674019,
,,,,9,0,9,0,,,,,,,,,,,,,30,,,,차분함 ,4.100801750319079,0.9300412072075739,0.9876542886098225,035,2022-06-02_10h00.30.238,220304_word_end_click,2022.1.1,60.03334250674019,
,,,,10,0,10,0,,,,,,,,,,,,,30,,,,마음의평안 ,7.46306655020453,0.9465020232730441,0.985596736272176,035,2022-06-02_10h00.30.238,220304_word_end_click,2022.1.1,60.03334250674019,
,,,,11,0,11,0,,,,,,,,,,,,,30,,,,숲 ,3.8290100500453264,0.9382715490129259,0.981481499142117,035,2022-06-02_10h00.30.238,220304_word_end_click,2022.1.1,60.03334250674019,
,,,,12,0,12,0,,,,,,,,,,,,,30,,,,바다 ,3.949222250143066,0.9341564443376329,0.9753085772196453,035,2022-06-02_10h00.30.238,220304_word_end_click,2022.1.1,60.03334250674019,
,,,,13,0,13,0,,,,,,,,,,,,,30,,,,웃음 ,3.865836850134656,0.9176954958173964,0.9732510248819988,035,2022-06-02_10h00.30.238,220304_word_end_click,2022.1.1,60.03334250674019,
,,,,14,0,14,0,,,,,,,,,,,,,30,,,,산책 ,3.5116203501820564,0.9629629717932806,0.9773662620120578,035,2022-06-02_10h00.30.238,220304_word_end_click,2022.1.1,60.03334250674019,
