trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_interval,word_type_practice.text,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,132,001,2022-05-17_16h40.14.461,220304_word_end_click,2022.1.1,59.998440056619174,
,,,,5,저녁 ,,,,,132,001,2022-05-17_16h40.14.461,220304_word_end_click,2022.1.1,59.998440056619174,
,,,,,,,,,,132,001,2022-05-17_16h40.14.461,220304_word_end_click,2022.1.1,59.998440056619174,
,,,,,,,,,,132,001,2022-05-17_16h40.14.461,220304_word_end_click,2022.1.1,59.998440056619174,
0,0,0,0,30,,알바 ,14.882168219890445,0.3991769419776068,0.9979424476623535,132,001,2022-05-17_16h40.14.461,220304_word_end_click,2022.1.1,59.998440056619174,
1,0,1,0,30,,사진 ,6.881321819964796,0.9917694992489285,0.9917695257398818,132,001,2022-05-17_16h40.14.461,220304_word_end_click,2022.1.1,59.998440056619174,
2,0,2,0,30,,거스러미 ,6.432204119861126,-0.5226336585150825,0.952674839231703,132,001,2022-05-17_16h40.14.461,220304_word_end_click,2022.1.1,59.998440056619174,
3,0,3,0,30,,ADsP,15.299814220052212,-0.5514404508802626,0.9958847628699409,132,001,2022-05-17_16h40.14.461,220304_word_end_click,2022.1.1,59.998440056619174,
4,0,4,0,30,,,1.48140342021361,-0.44444455040825737,0.5905349651972452,132,001,2022-05-17_16h40.14.461,220304_word_end_click,2022.1.1,59.998440056619174,
5,0,5,0,30,,월급 ,19.832375720143318,-0.2921811739603679,0.9897119734022353,132,001,2022-05-17_16h40.14.461,220304_word_end_click,2022.1.1,59.998440056619174,
6,0,6,0,30,,통계 ,11.64919281983748,-0.38271612591213655,0.7777777247958713,132,001,2022-05-17_16h40.14.461,220304_word_end_click,2022.1.1,59.998440056619174,
7,0,7,0,30,,입실렌티 ,16.031154919881374,0.26337451404995393,0.7345679336123996,132,001,2022-05-17_16h40.14.461,220304_word_end_click,2022.1.1,59.998440056619174,
8,0,8,0,30,,10시전에 귀가 ,15.579833719879389,0.839506122801039,0.9958847628699409,132,001,2022-05-17_16h40.14.461,220304_word_end_click,2022.1.1,59.998440056619174,
9,0,9,0,30,,수용적 태도 ,6.181012920103967,0.5596707926856146,0.7674896981981065,132,001,2022-05-17_16h40.14.461,220304_word_end_click,2022.1.1,59.998440056619174,
10,0,10,0,30,,여울 ,4.131817819783464,-0.008230474260118248,0.004115230507320822,132,001,2022-05-17_16h40.14.461,220304_word_end_click,2022.1.1,59.998440056619174,
11,0,11,0,30,,저사람들왜케시끄럽지 ,17.648707719985396,-0.9711933135986328,0.6563786268234253,132,001,2022-05-17_16h40.14.461,220304_word_end_click,2022.1.1,59.998440056619174,
12,0,12,0,30,,대학가요제 레전드 ,13.43231911980547,0.8148148324754503,0.08847735987769234,132,001,2022-05-17_16h40.14.461,220304_word_end_click,2022.1.1,59.998440056619174,
13,0,13,0,30,,김광석 ,8.965912220068276,0.6625514560275607,0.006172849072350384,132,001,2022-05-17_16h40.14.461,220304_word_end_click,2022.1.1,59.998440056619174,
14,0,14,0,30,,신해철 100분토론 ,17.7651799202431,0.008230474260118248,0.012345671653747559,132,001,2022-05-17_16h40.14.461,220304_word_end_click,2022.1.1,59.998440056619174,
