trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_interval,word_type_practice.text,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,133,001,2022-05-31_15h27.39.906,220304_word_end_click,2022.1.1,59.96321851903008,
,,,,5,책 ,,,,,133,001,2022-05-31_15h27.39.906,220304_word_end_click,2022.1.1,59.96321851903008,
,,,,,,,,,,133,001,2022-05-31_15h27.39.906,220304_word_end_click,2022.1.1,59.96321851903008,
,,,,,,,,,,133,001,2022-05-31_15h27.39.906,220304_word_end_click,2022.1.1,59.96321851903008,
0,0,0,0,30,,기숙사 신청 ,4.93088875990361,-0.5308641327752007,0.9609053134918213,133,001,2022-05-31_15h27.39.906,220304_word_end_click,2022.1.1,59.96321851903008,
1,0,1,0,30,,쉽다 ,4.382411060389131,-0.5967079268561469,0.681069983376397,133,001,2022-05-31_15h27.39.906,220304_word_end_click,2022.1.1,59.96321851903008,
2,0,2,0,30,,전화통화 ,4.714812759775668,0.25102880265977645,0.7366254859500461,133,001,2022-05-31_15h27.39.906,220304_word_end_click,2022.1.1,59.96321851903008,
3,0,3,0,30,,여의나루 ,4.415580459870398,0.11522637473212338,0.5596707529491849,133,001,2022-05-31_15h27.39.906,220304_word_end_click,2022.1.1,59.96321851903008,
4,0,4,0,30,,거절 ,13.75075595965609,-0.46502060360378694,0.7716049353281658,133,001,2022-05-31_15h27.39.906,220304_word_end_click,2022.1.1,59.96321851903008,
5,0,5,0,30,,팀버튼 전시회 ,25.148798660375178,0.20987656381395126,0.5843621095021566,133,001,2022-05-31_15h27.39.906,220304_word_end_click,2022.1.1,59.96321851903008,
6,0,6,0,30,,로스쿨 ,3.716020660009235,-0.46502060360378694,0.6728395091162788,133,001,2022-05-31_15h27.39.906,220304_word_end_click,2022.1.1,59.96321851903008,
7,0,7,0,30,,정의 ,3.6824954599142075,0.22633751233418775,0.5802469385994805,133,001,2022-05-31_15h27.39.906,220304_word_end_click,2022.1.1,59.96321851903008,
8,0,8,0,30,,사준다 ,5.348775359801948,-0.3909466001722548,0.9218107594384087,133,001,2022-05-31_15h27.39.906,220304_word_end_click,2022.1.1,59.96321851903008,
9,0,9,0,30,,발표 ,3.7167663597501814,0.15226337644788956,0.8436213864220513,133,001,2022-05-31_15h27.39.906,220304_word_end_click,2022.1.1,59.96321851903008,
10,0,10,0,30,,자고싶다 ,5.214691859204322,-0.3744856516520183,0.8395061492919922,133,001,2022-05-31_15h27.39.906,220304_word_end_click,2022.1.1,59.96321851903008,
11,0,11,0,30,,오퍼레이션스 중간과제 ,15.416838760022074,-0.7366254594590929,0.9691357877519395,133,001,2022-05-31_15h27.39.906,220304_word_end_click,2022.1.1,59.96321851903008,
12,0,12,0,30,,오이도 ,6.114701760001481,-0.3374486499362521,0.6831276019414266,133,001,2022-05-31_15h27.39.906,220304_word_end_click,2022.1.1,59.96321851903008,
13,0,13,0,30,,근육 ,3.2990814596414566,-0.5185185538397895,0.9753085772196453,133,001,2022-05-31_15h27.39.906,220304_word_end_click,2022.1.1,59.96321851903008,
14,0,14,0,30,,박카스 ,4.5817930600605905,-0.028806527455647823,0.6008230580223931,133,001,2022-05-31_15h27.39.906,220304_word_end_click,2022.1.1,59.96321851903008,
