trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_interval,word_type_practice.text,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,118,001,2022-05-06_12h17.01.492,220304_word_end_click,2022.1.1,60.006180627781966,
,,,,5,제주도 ,,,,,118,001,2022-05-06_12h17.01.492,220304_word_end_click,2022.1.1,60.006180627781966,
,,,,,,,,,,118,001,2022-05-06_12h17.01.492,220304_word_end_click,2022.1.1,60.006180627781966,
,,,,,,,,,,118,001,2022-05-06_12h17.01.492,220304_word_end_click,2022.1.1,60.006180627781966,
0,0,0,0,30,,의자 ,7.132607570034452,0.004115237130059235,0.5925925837622749,118,001,2022-05-06_12h17.01.492,220304_word_end_click,2022.1.1,60.006180627781966,
1,0,1,0,30,,막걸리 ,6.864205670019146,0.4773663149939642,0.6111110846201578,118,001,2022-05-06_12h17.01.492,220304_word_end_click,2022.1.1,60.006180627781966,
2,0,2,0,30,,고요 ,2.999145670037251,0.5720165040757921,0.5000000132454766,118,001,2022-05-06_12h17.01.492,220304_word_end_click,2022.1.1,60.006180627781966,
3,0,3,0,30,,자세 ,3.0486074700020254,0.061728424496120926,0.6255144145753648,118,001,2022-05-06_12h17.01.492,220304_word_end_click,2022.1.1,60.006180627781966,
4,0,4,0,30,,라면 ,2.6974450700799935,-0.07818937301635742,0.4485596815745036,118,001,2022-05-06_12h17.01.492,220304_word_end_click,2022.1.1,60.006180627781966,
5,0,5,0,30,,카네이션 ,2.831999870017171,0.5020576053195529,0.5226337512334188,118,001,2022-05-06_12h17.01.492,220304_word_end_click,2022.1.1,60.006180627781966,
6,0,6,0,30,,허기 ,5.116406970017124,-0.39917707443237305,0.6831276019414266,118,001,2022-05-06_12h17.01.492,220304_word_end_click,2022.1.1,60.006180627781966,
7,0,7,0,30,,회식 ,2.7647833700175397,-0.057613054911295536,0.7242797745598687,118,001,2022-05-06_12h17.01.492,220304_word_end_click,2022.1.1,60.006180627781966,
8,0,8,0,30,,해장국 ,6.232945769967046,0.11934161186218262,0.5452674892213609,118,001,2022-05-06_12h17.01.492,220304_word_end_click,2022.1.1,60.006180627781966,
9,0,9,0,30,,입실렌티 ,3.832686370005831,0.6131687429216173,0.6604937977261014,118,001,2022-05-06_12h17.01.492,220304_word_end_click,2022.1.1,60.006180627781966,
10,0,10,0,30,,집 ,5.665538069966715,0.5761317412058511,0.7222222222222222,118,001,2022-05-06_12h17.01.492,220304_word_end_click,2022.1.1,60.006180627781966,
11,0,11,0,30,,영화 ,5.231393970025238,0.7654321193695068,0.8333333598242866,118,001,2022-05-06_12h17.01.492,220304_word_end_click,2022.1.1,60.006180627781966,
12,0,12,0,30,,기차 ,3.198081370035652,0.024691422780354744,0.413580232196384,118,001,2022-05-06_12h17.01.492,220304_word_end_click,2022.1.1,60.006180627781966,
13,0,13,0,30,,속옷 ,5.148783169977833,0.008230474260118248,0.6111110846201578,118,001,2022-05-06_12h17.01.492,220304_word_end_click,2022.1.1,60.006180627781966,
14,0,14,0,30,,출근 ,3.2150628700619563,-0.4238682323031955,0.7901234361860487,118,001,2022-05-06_12h17.01.492,220304_word_end_click,2022.1.1,60.006180627781966,
