trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_interval,word_type_practice.text,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,105,001,2022-04-29_16h37.25.505,220304_word_end_click,2022.1.1,59.928864447394076,
,,,,5,과제 ,,,,,105,001,2022-04-29_16h37.25.505,220304_word_end_click,2022.1.1,59.928864447394076,
,,,,,,,,,,105,001,2022-04-29_16h37.25.505,220304_word_end_click,2022.1.1,59.928864447394076,
,,,,,,,,,,105,001,2022-04-29_16h37.25.505,220304_word_end_click,2022.1.1,59.928864447394076,
0,0,0,0,30,,자유 ,10.366431679984089,0.5761317412058511,0.5802469385994805,105,001,2022-04-29_16h37.25.505,220304_word_end_click,2022.1.1,59.928864447394076,
1,0,1,0,30,,저녁메뉴 ,13.164842680038419,0.868312782711453,0.915637837515937,105,001,2022-04-29_16h37.25.505,220304_word_end_click,2022.1.1,59.928864447394076,
2,0,2,0,30,,집가고 해야하는 일,22.89901948001352,-0.04526747597588432,0.9711934725443523,105,001,2022-04-29_16h37.25.505,220304_word_end_click,2022.1.1,59.928864447394076,
3,0,3,0,30,,전기 ,7.448385180032346,0.604938268661499,0.6337448888354831,105,001,2022-04-29_16h37.25.505,220304_word_end_click,2022.1.1,59.928864447394076,
4,0,4,0,30,,뮤지컬 ,6.699495780019788,0.9094650215572782,0.9362140231662326,105,001,2022-04-29_16h37.25.505,220304_word_end_click,2022.1.1,59.928864447394076,
5,0,5,0,30,,글 콘티 ,15.430914680007845,0.10288066334194612,0.7181069850921631,105,001,2022-04-29_16h37.25.505,220304_word_end_click,2022.1.1,59.928864447394076,
6,0,6,0,30,,소설,4.436201180011267,0.8518518341912165,0.845679071214464,105,001,2022-04-29_16h37.25.505,220304_word_end_click,2022.1.1,59.928864447394076,
7,0,7,0,30,,집가면 하고싶은 일 ,18.69901258003665,0.839506122801039,0.9341563383738201,105,001,2022-04-29_16h37.25.505,220304_word_end_click,2022.1.1,59.928864447394076,
8,0,8,0,30,,범죄 ,5.700141379988054,-0.8971193101671007,0.20781890551249188,105,001,2022-04-29_16h37.25.505,220304_word_end_click,2022.1.1,59.928864447394076,
9,0,9,0,30,,아가씨 ,10.397492480027722,0.6502057446373835,0.09259259700775146,105,001,2022-04-29_16h37.25.505,220304_word_end_click,2022.1.1,59.928864447394076,
10,0,10,0,30,,모험 ,5.081435779982712,0.8847735987769232,0.44650206300947404,105,001,2022-04-29_16h37.25.505,220304_word_end_click,2022.1.1,59.928864447394076,
11,0,11,0,30,,장학금 ,4.231747680023545,0.8930040730370417,0.9403292602962918,105,001,2022-04-29_16h37.25.505,220304_word_end_click,2022.1.1,59.928864447394076,
12,0,12,0,30,,동생 ,8.699876080005197,0.9218107329474554,1,105,001,2022-04-29_16h37.25.505,220304_word_end_click,2022.1.1,59.928864447394076,
13,0,13,0,30,,집 ,5.081646480015479,0.9999999735090468,0.9897119734022353,105,001,2022-04-29_16h37.25.505,220304_word_end_click,2022.1.1,59.928864447394076,
14,0,14,0,30,,수영 ,6.032122780015925,0.9670782089233398,0.9444444974263508,105,001,2022-04-29_16h37.25.505,220304_word_end_click,2022.1.1,59.928864447394076,
