repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_3.started,text_3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,checking_instructions.started,checking_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,stimulus_interval,word_type_practice.text,text_4.started,text_4.stopped,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,25.555139900010545,None,space,2.091666600026656,25.555139900010545,None,,,,,,,,,,,,,,,026,2022-05-19_19h06.00.593,220304_word_end_click,2022.1.1,61.34197846962713,
,,,,0,0,0,0,,,,,,,236.7211271999986,None,space,0.5459835999645293,237.28765750001185,None,30,컴퓨터 ,271.30127299996093,None,노곤노곤함 ,6.732354270061478,-0.0493828455607096,0.7674896981981065,026,2022-05-19_19h06.00.593,220304_word_end_click,2022.1.1,61.34197846962713,
,,,,1,0,1,0,,,,,,,,,,,,,30,,,,"치아교정 
",5.228848069964442,0.25102880265977645,0.6502057711283366,026,2022-05-19_19h06.00.593,220304_word_end_click,2022.1.1,61.34197846962713,
,,,,2,0,2,0,,,,,,,,,,,,,30,,,,무소음마우스 ,6.112135269970167,-0.03703700171576607,0.21604937977261013,026,2022-05-19_19h06.00.593,220304_word_end_click,2022.1.1,61.34197846962713,
,,,,3,0,3,0,,,,,,,,,,,,,30,,,,아이패드 ,4.645271670015063,0.41152265336778426,0.33539092540740967,026,2022-05-19_19h06.00.593,220304_word_end_click,2022.1.1,61.34197846962713,
,,,,4,0,4,0,,,,,,,,,,,,,30,,,,담배 ,5.57815956993727,-0.5802469783359103,0.66666665342119,026,2022-05-19_19h06.00.593,220304_word_end_click,2022.1.1,61.34197846962713,
,,,,5,0,5,0,,,,,,,,,,,,,30,,,,원천징수 ,4.533490470028482,0.016460948520236496,0.6728395091162788,026,2022-05-19_19h06.00.593,220304_word_end_click,2022.1.1,61.34197846962713,
,,,,6,0,6,0,,,,,,,,,,,,,30,,,,승모근 ,5.028247769980226,-0.016460948520236496,0.37654323048061794,026,2022-05-19_19h06.00.593,220304_word_end_click,2022.1.1,61.34197846962713,
,,,,7,0,7,0,,,,,,,,,,,,,30,,,,루틴 ,3.9619186699273996,0.2716049883100722,0.7242797745598687,026,2022-05-19_19h06.00.593,220304_word_end_click,2022.1.1,61.34197846962713,
,,,,8,0,8,0,,,,,,,,,,,,,30,,,,피곤함 ,3.6312397699803114,-0.024691422780354855,0.7366254859500461,026,2022-05-19_19h06.00.593,220304_word_end_click,2022.1.1,61.34197846962713,
,,,,9,0,9,0,,,,,,,,,,,,,30,,,,수업 ,2.9977782699279487,-0.3415637546115451,0.5000000132454766,026,2022-05-19_19h06.00.593,220304_word_end_click,2022.1.1,61.34197846962713,
,,,,10,0,10,0,,,,,,,,,,,,,30,,,,공기청정기 ,4.67877557000611,0.3168724642859564,0.5329217778311836,026,2022-05-19_19h06.00.593,220304_word_end_click,2022.1.1,61.34197846962713,
,,,,11,0,11,0,,,,,,,,,,,,,30,,,,게임 ,3.7159299699706025,-0.016460948520236496,0.6646090348561605,026,2022-05-19_19h06.00.593,220304_word_end_click,2022.1.1,61.34197846962713,
,,,,12,0,12,0,,,,,,,,,,,,,30,,,,면봉 ,3.0123340699938126,0.3209877014160156,0.2983539236916436,026,2022-05-19_19h06.00.593,220304_word_end_click,2022.1.1,61.34197846962713,
,,,,13,0,13,0,,,,,,,,,,,,,30,,,,물 ,2.6479188699740916,0.3827159934573703,0.6234567960103353,026,2022-05-19_19h06.00.593,220304_word_end_click,2022.1.1,61.34197846962713,
,,,,14,0,14,0,,,,,,,,,,,,,30,,,,마사지 ,3.281242969969753,0.5596707926856146,0.48765430185529923,026,2022-05-19_19h06.00.593,220304_word_end_click,2022.1.1,61.34197846962713,
