trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_interval,word_type_practice.text,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,227,001,2022-05-31_13h34.24.120,220304_word_end_click,2022.1.1,59.8751841910496,
,,,,5,하이랜드 투어 가보고싶다 ,,,,,227,001,2022-05-31_13h34.24.120,220304_word_end_click,2022.1.1,59.8751841910496,
,,,,,,,,,,227,001,2022-05-31_13h34.24.120,220304_word_end_click,2022.1.1,59.8751841910496,
,,,,,,,,,,227,001,2022-05-31_13h34.24.120,220304_word_end_click,2022.1.1,59.8751841910496,
0,0,0,0,30,,비행기 탈 때 와이파이 신청해야겠다,13.912135779999971,1,0.5740740829043918,227,001,2022-05-31_13h34.24.120,220304_word_end_click,2022.1.1,59.8751841910496,
1,0,1,0,30,,과제 제출 ,6.629615979999926,0.0,1,227,001,2022-05-31_13h34.24.120,220304_word_end_click,2022.1.1,59.8751841910496,
2,0,2,0,30,,기숙사 짐빼기,6.929074579999906,-0.008230474260118248,0.9979424476623535,227,001,2022-05-31_13h34.24.120,220304_word_end_click,2022.1.1,59.8751841910496,
3,0,3,0,30,,소매치기,5.579925880000246,-1,0.37654323048061794,227,001,2022-05-31_13h34.24.120,220304_word_end_click,2022.1.1,59.8751841910496,
4,0,4,0,30,,코로나 검사,5.3301946799997495,-0.004115104675292969,0.7777777247958713,227,001,2022-05-31_13h34.24.120,220304_word_end_click,2022.1.1,59.8751841910496,
5,0,5,0,30,,운전 면허,6.07951858000024,0.0,1.0,227,001,2022-05-31_13h34.24.120,220304_word_end_click,2022.1.1,59.8751841910496,
6,0,6,0,30,,졸업식 때 부를 사람ㄱ,9.309210880000137,-0.004115104675292969,1,227,001,2022-05-31_13h34.24.120,220304_word_end_click,2022.1.1,59.8751841910496,
7,0,7,0,30,,"노트북 바꾸기
",6.88022477999948,0.004115237130059235,1,227,001,2022-05-31_13h34.24.120,220304_word_end_click,2022.1.1,59.8751841910496,
8,0,8,0,30,,성당 미사,6.51330887999984,0.17695466677347826,1,227,001,2022-05-31_13h34.24.120,220304_word_end_click,2022.1.1,59.8751841910496,
9,0,9,0,30,,내일 시험 공부 계획,7.096805280000353,0.0,1.0,227,001,2022-05-31_13h34.24.120,220304_word_end_click,2022.1.1,59.8751841910496,
10,0,10,0,30,,기숙사 짐 언제뺄지,8.046379179999803,-0.004115104675292969,1,227,001,2022-05-31_13h34.24.120,220304_word_end_click,2022.1.1,59.8751841910496,
11,0,11,0,30,,없음,12.478426180000042,-0.004115104675292969,0.0020576119422912598,227,001,2022-05-31_13h34.24.120,220304_word_end_click,2022.1.1,59.8751841910496,
12,0,12,0,30,,커피,4.863241379999636,-0.004115104675292969,1,227,001,2022-05-31_13h34.24.120,220304_word_end_click,2022.1.1,59.8751841910496,
13,0,13,0,30,,환전,6.630216680000103,-0.004115104675292969,1,227,001,2022-05-31_13h34.24.120,220304_word_end_click,2022.1.1,59.8751841910496,
14,0,14,0,30,,다이소 가서 물건사기 ,11.69497347999959,-0.004115104675292969,1,227,001,2022-05-31_13h34.24.120,220304_word_end_click,2022.1.1,59.8751841910496,
