repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_3.started,text_3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,checking_instructions.started,checking_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,stimulus_interval,word_type_practice.text,text_4.started,text_4.stopped,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,37.706669399980456,None,space,1.960705199977383,37.706669399980456,None,,,,,,,,,,,,,,,023,2022-05-18_17h05.44.870,220304_word_end_click,2022.1.1,60.001788052928845,
,,,,0,0,0,0,,,,,,,248.01002250000602,None,space,0.6979502000031061,248.9252628000104,None,30,야작 ,301.9391128999996,None,곱창 ,7.029662820044905,0.8724280198415122,0.6255144145753648,023,2022-05-18_17h05.44.870,220304_word_end_click,2022.1.1,60.001788052928845,
,,,,1,0,1,0,,,,,,,,,,,,,30,,,,피곤함 ,7.9788855200167745,-0.9341563118828667,0.6913580099741617,023,2022-05-18_17h05.44.870,220304_word_end_click,2022.1.1,60.001788052928845,
,,,,2,0,2,0,,,,,,,,,,,,,30,,,,뮤지컬 ,8.081248320057057,0.17695466677347826,0.7942386733161079,023,2022-05-18_17h05.44.870,220304_word_end_click,2022.1.1,60.001788052928845,
,,,,3,0,3,0,,,,,,,,,,,,,30,,,,벤자민 버튼 ,10.879625119967386,-0.21810690561930335,0.7921811209784614,023,2022-05-18_17h05.44.870,220304_word_end_click,2022.1.1,60.001788052928845,
,,,,4,0,4,0,,,,,,,,,,,,,30,,,,일정 ,8.360932220006362,-0.2592592769198947,0.7942386733161079,023,2022-05-18_17h05.44.870,220304_word_end_click,2022.1.1,60.001788052928845,
,,,,5,0,5,0,,,,,,,,,,,,,30,,,,화방 ,8.178396420029458,-0.14403290218777132,0.6316872702704536,023,2022-05-18_17h05.44.870,220304_word_end_click,2022.1.1,60.001788052928845,
,,,,6,0,6,0,,,,,,,,,,,,,30,,,,실기실 ,7.078174419992138,-0.0658435291714139,0.7386831707424588,023,2022-05-18_17h05.44.870,220304_word_end_click,2022.1.1,60.001788052928845,
,,,,7,0,7,0,,,,,,,,,,,,,30,,,,야작 ,8.131229720020201,-0.2427983283996582,0.7736624876658122,023,2022-05-18_17h05.44.870,220304_word_end_click,2022.1.1,60.001788052928845,
,,,,8,0,8,0,,,,,,,,,,,,,30,,,,엠티 ,12.061869720055256,0.4855966567993164,0.7263374593522813,023,2022-05-18_17h05.44.870,220304_word_end_click,2022.1.1,60.001788052928845,
,,,,9,0,9,0,,,,,,,,,,,,,30,,,,레포트 ,7.313243219919968,-1.0,0.8086419370439317,023,2022-05-18_17h05.44.870,220304_word_end_click,2022.1.1,60.001788052928845,
,,,,10,0,10,0,,,,,,,,,,,,,30,,,,비평문 ,8.06297472002916,-0.4526750246683757,0.812757174173991,023,2022-05-18_17h05.44.870,220304_word_end_click,2022.1.1,60.001788052928845,
,,,,11,0,11,0,,,,,,,,,,,,,30,,,,미대극회 ,7.115485920046922,0.09876542621188689,0.8024691475762261,023,2022-05-18_17h05.44.870,220304_word_end_click,2022.1.1,60.001788052928845,
,,,,12,0,12,0,,,,,,,,,,,,,30,,,,사미인곡 ,6.88251881999895,0.2962962786356609,0.6872427728441026,023,2022-05-18_17h05.44.870,220304_word_end_click,2022.1.1,60.001788052928845,
,,,,13,0,13,0,,,,,,,,,,,,,30,,,,굴림체 구림 ,10.695427420025226,-0.3539093335469563,0.10699589384926689,023,2022-05-18_17h05.44.870,220304_word_end_click,2022.1.1,60.001788052928845,
,,,,14,0,14,0,,,,,,,,,,,,,30,,,,곰돌이 ,7.845198919996619,0.3539094660017226,0.6831276019414266,023,2022-05-18_17h05.44.870,220304_word_end_click,2022.1.1,60.001788052928845,
