trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_interval,word_type_practice.text,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,111,001,2022-05-03_19h34.56.220,220304_word_end_click,2022.1.1,60.03528874584766,
,,,,5,연습 ,,,,,111,001,2022-05-03_19h34.56.220,220304_word_end_click,2022.1.1,60.03528874584766,
,,,,,,,,,,111,001,2022-05-03_19h34.56.220,220304_word_end_click,2022.1.1,60.03528874584766,
,,,,,,,,,,111,001,2022-05-03_19h34.56.220,220304_word_end_click,2022.1.1,60.03528874584766,
0,0,0,0,30,,식사 ,10.381860030000098,0.9341564443376329,0.7633744610680474,111,001,2022-05-03_19h34.56.220,220304_word_end_click,2022.1.1,60.03528874584766,
1,0,1,0,30,,방탈출 ,10.047850730014034,1,0.8539094130198162,111,001,2022-05-03_19h34.56.220,220304_word_end_click,2022.1.1,60.03528874584766,
2,0,2,0,30,,약속 ,5.682430930013652,0.9300412072075739,0.783950646718343,111,001,2022-05-03_19h34.56.220,220304_word_end_click,2022.1.1,60.03528874584766,
3,0,3,0,30,,친구 ,5.298417129990412,0.9711934460533991,0.9197530746459961,111,001,2022-05-03_19h34.56.220,220304_word_end_click,2022.1.1,60.03528874584766,
4,0,4,0,30,,드라이브 ,8.914847730004112,0.9753086831834581,0.6255144145753648,111,001,2022-05-03_19h34.56.220,220304_word_end_click,2022.1.1,60.03528874584766,
5,0,5,0,30,,한강 ,9.931166730006225,0.8271605438656278,0.5987654394573636,111,001,2022-05-03_19h34.56.220,220304_word_end_click,2022.1.1,60.03528874584766,
6,0,6,0,30,,카페 ,5.665830929996446,0.868312782711453,0.6522633896933662,111,001,2022-05-03_19h34.56.220,220304_word_end_click,2022.1.1,60.03528874584766,
7,0,7,0,30,,논문 ,4.765341630001785,0.27983533011542416,0.9403292602962918,111,001,2022-05-03_19h34.56.220,220304_word_end_click,2022.1.1,60.03528874584766,
8,0,8,0,30,,실험 ,5.398712730006082,0.18106990390353728,0.9773662620120578,111,001,2022-05-03_19h34.56.220,220304_word_end_click,2022.1.1,60.03528874584766,
9,0,9,0,30,,날씨 ,18.381103030013037,0.7119341691335044,0.5226337512334188,111,001,2022-05-03_19h34.56.220,220304_word_end_click,2022.1.1,60.03528874584766,
10,0,10,0,30,,산책 ,13.616126230015652,0.9094650215572782,0.6954732471042209,111,001,2022-05-03_19h34.56.220,220304_word_end_click,2022.1.1,60.03528874584766,
11,0,11,0,30,,과일주스 ,9.44920243001252,0.8559670713212755,0.5823045571645101,111,001,2022-05-03_19h34.56.220,220304_word_end_click,2022.1.1,60.03528874584766,
12,0,12,0,30,,산,11.414194630007842,0.6543209817674425,0.18106993039449054,111,001,2022-05-03_19h34.56.220,220304_word_end_click,2022.1.1,60.03528874584766,
13,0,13,0,30,,바다 ,8.333711130006122,0.9547324975331626,0.6728395091162788,111,001,2022-05-03_19h34.56.220,220304_word_end_click,2022.1.1,60.03528874584766,
14,0,14,0,30,,여름 ,9.147281129975454,0.5473250812954373,0.3189300431145562,111,001,2022-05-03_19h34.56.220,220304_word_end_click,2022.1.1,60.03528874584766,
