repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_3.started,text_3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,checking_instructions.started,checking_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,stimulus_interval,word_type_practice.text,text_4.started,text_4.stopped,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,22.10538289998658,None,space,1.6286642000050051,22.10538289998658,None,,,,,,,,,,,,,,,017,2022-05-12_17h36.37.515,220304_word_end_click,2022.1.1,60.19407774819798,
,,,,0,0,0,0,,,,,,,248.3912413999933,None,space,1.1112129999964964,249.691078799995,None,30,수달 ,280.08802829998604,None,축제 솜사탕 ,7.982027059988468,0.7366254594590929,0.648148152563307,017,2022-05-12_17h36.37.515,220304_word_end_click,2022.1.1,60.19407774819798,
,,,,1,0,1,0,,,,,,,,,,,,,30,,,,어버이날 ,4.661614259995986,-0.004115104675292969,0.6502057711283366,017,2022-05-12_17h36.37.515,220304_word_end_click,2022.1.1,60.19407774819798,
,,,,2,0,2,0,,,,,,,,,,,,,30,,,,지하철 환승역 ,7.045278760007932,0.2427983283996582,0.6069959137174818,017,2022-05-12_17h36.37.515,220304_word_end_click,2022.1.1,60.19407774819798,
,,,,3,0,3,0,,,,,,,,,,,,,30,,,,대학원 석사과정 ,7.861286559986183,0.4156378904978435,0.30864195028940833,017,2022-05-12_17h36.37.515,220304_word_end_click,2022.1.1,60.19407774819798,
,,,,4,0,4,0,,,,,,,,,,,,,30,,,,고시원 체류기 ,5.962142459989991,-0.3909466001722548,0.2592592371834649,017,2022-05-12_17h36.37.515,220304_word_end_click,2022.1.1,60.19407774819798,
,,,,5,0,5,0,,,,,,,,,,,,,30,,,,아프리카 bj,6.61562235999736,0.22222227520412874,0.47736627525753444,017,2022-05-12_17h36.37.515,220304_word_end_click,2022.1.1,60.19407774819798,
,,,,6,0,6,0,,,,,,,,,,,,,30,,,,입출금계좌 개설 ,13.461478960001841,0.6625514560275607,0.7078189584943984,017,2022-05-12_17h36.37.515,220304_word_end_click,2022.1.1,60.19407774819798,
,,,,7,0,7,0,,,,,,,,,,,,,30,,,,오늘의 운세 ,4.427910660000634,0.7325102223290338,0.6049382951524522,017,2022-05-12_17h36.37.515,220304_word_end_click,2022.1.1,60.19407774819798,
,,,,8,0,8,0,,,,,,,,,,,,,30,,,,환승이별 ,4.327604959995369,-0.5555555555555556,0.7530864344702827,017,2022-05-12_17h36.37.515,220304_word_end_click,2022.1.1,60.19407774819798,
,,,,9,0,9,0,,,,,,,,,,,,,30,,,,양성판정 확인서 ,5.478392460005125,-0.49382713105943465,0.3415637811024984,017,2022-05-12_17h36.37.515,220304_word_end_click,2022.1.1,60.19407774819798,
,,,,10,0,10,0,,,,,,,,,,,,,30,,,,바티칸 ,5.498928859989974,0.7201646433936224,0.2654320928785536,017,2022-05-12_17h36.37.515,220304_word_end_click,2022.1.1,60.19407774819798,
,,,,11,0,11,0,,,,,,,,,,,,,30,,,,운전면허 취득 ,5.830499859992415,0.48148141966925717,0.7716049353281658,017,2022-05-12_17h36.37.515,220304_word_end_click,2022.1.1,60.19407774819798,
,,,,12,0,12,0,,,,,,,,,,,,,30,,,,척추측만증 ,5.950705259980168,-0.7283949851989746,0.4094649950663249,017,2022-05-12_17h36.37.515,220304_word_end_click,2022.1.1,60.19407774819798,
,,,,13,0,13,0,,,,,,,,,,,,,30,,,,산행 ,4.030935059985495,0.46502060360378694,0.8621398872799344,017,2022-05-12_17h36.37.515,220304_word_end_click,2022.1.1,60.19407774819798,
,,,,14,0,14,0,,,,,,,,,,,,,30,,,,나른한 오후 ,3.7125478600064525,0.7037036948733859,0.6913580099741617,017,2022-05-12_17h36.37.515,220304_word_end_click,2022.1.1,60.19407774819798,
