trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_interval,word_type_practice.text,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,230,001,2022-06-03_15h37.35.725,220304_word_end_click,2022.1.1,60.18987497966657,
,,,,5,기말시험 ,,,,,230,001,2022-06-03_15h37.35.725,220304_word_end_click,2022.1.1,60.18987497966657,
,,,,,,,,,,230,001,2022-06-03_15h37.35.725,220304_word_end_click,2022.1.1,60.18987497966657,
,,,,,,,,,,230,001,2022-06-03_15h37.35.725,220304_word_end_click,2022.1.1,60.18987497966657,
0,0,0,0,30,,기말고사 공부 ,13.695984119999594,-0.7572017775641547,1,230,001,2022-06-03_15h37.35.725,220304_word_end_click,2022.1.1,60.18987497966657,
1,0,1,0,30,,오늘 종강파티에서 술 마시고 집 언제가지 ,19.56158141999913,0.7037036948733859,1,230,001,2022-06-03_15h37.35.725,220304_word_end_click,2022.1.1,60.18987497966657,
2,0,2,0,30,,집에 늦게 들어갈거 같은데 엄마한테 뭐라 말하지 ,32.81100622000031,-0.1152263747321235,1.0,230,001,2022-06-03_15h37.35.725,220304_word_end_click,2022.1.1,60.18987497966657,
3,0,3,0,30,,여자친구 ,7.746145520000937,1.0,1,230,001,2022-06-03_15h37.35.725,220304_word_end_click,2022.1.1,60.18987497966657,
4,0,4,0,30,,방학 때 뭐하지 ,8.679757820000304,-0.05349795023600257,1,230,001,2022-06-03_15h37.35.725,220304_word_end_click,2022.1.1,60.18987497966657,
5,0,5,0,30,,아르바이트 ,39.84247841999968,-0.004115104675292969,0.9917695257398818,230,001,2022-06-03_15h37.35.725,220304_word_end_click,2022.1.1,60.18987497966657,
6,0,6,0,30,,5시에 끝나고 공부 언제다하지  ,11.91240162000031,-0.6460905075073242,0.9897119734022353,230,001,2022-06-03_15h37.35.725,220304_word_end_click,2022.1.1,60.18987497966657,
7,0,7,0,30,,축구대회 출전해야하는데 어깨 부상으로 못해서 아쉬움 ,30.460420320000594,-0.1604938507080078,0.981481499142117,230,001,2022-06-03_15h37.35.725,220304_word_end_click,2022.1.1,60.18987497966657,
8,0,8,0,30,,하삼동 커피 ,27.610538719999568,0.4567901293436687,0.9958847628699409,230,001,2022-06-03_15h37.35.725,220304_word_end_click,2022.1.1,60.18987497966657,
9,0,9,0,30,,다음주 과 엠티 ,9.696107519998804,0.66666669315762,0.9917695257398818,230,001,2022-06-03_15h37.35.725,220304_word_end_click,2022.1.1,60.18987497966657,
10,0,10,0,30,,볼링을 쳐 손가락이 아프다 ,25.493811020000976,0.061728424496120926,0.9938272105322944,230,001,2022-06-03_15h37.35.725,220304_word_end_click,2022.1.1,60.18987497966657,
11,0,11,0,30,,이 실험의 목적은 무엇일까 ,26.027506020000146,-0.004115104675292969,0.7016461027993096,230,001,2022-06-03_15h37.35.725,220304_word_end_click,2022.1.1,60.18987497966657,
12,0,12,0,30,,코딩 ,9.662712119999924,-0.07818937301635742,1,230,001,2022-06-03_15h37.35.725,220304_word_end_click,2022.1.1,60.18987497966657,
13,0,13,0,30,,노트북 ,25.54403282000021,0.008230474260118248,0.7716049353281658,230,001,2022-06-03_15h37.35.725,220304_word_end_click,2022.1.1,60.18987497966657,
14,0,14,0,30,,수원역 ,8.146078820002003,1.0,0.8847736252678765,230,001,2022-06-03_15h37.35.725,220304_word_end_click,2022.1.1,60.18987497966657,
