repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_3.started,text_3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,checking_instructions.started,checking_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,stimulus_interval,word_type_practice.text,text_4.started,text_4.stopped,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,34.46289510000497,None,space,1.2199468999751844,34.46289510000497,None,,,,,,,,,,,,,,,024,2022-05-19_10h15.31.157,220304_word_end_click,2022.1.1,60.08153063538416,
,,,,0,0,0,0,,,,,,,245.28015229996527,None,space,1.5797142999945208,248.22927479998907,None,30,기린 ,293.17833580001025,None,케이크 ,8.832317400025204,0.7983538839552138,0.45679015583462185,024,2022-05-19_10h15.31.157,220304_word_end_click,2022.1.1,60.08153063538416,
,,,,1,0,1,0,,,,,,,,,,,,,30,,,,컴퓨터 게임 ,8.797712600033265,0.440329180823432,0.7160493665271335,024,2022-05-19_10h15.31.157,220304_word_end_click,2022.1.1,60.08153063538416,
,,,,2,0,2,0,,,,,,,,,,,,,30,,,,tv 코미디 ,6.465970700024627,-0.2880658043755425,0.04732508791817558,024,2022-05-19_10h15.31.157,220304_word_end_click,2022.1.1,60.08153063538416,
,,,,3,0,3,0,,,,,,,,,,,,,30,,,,까치 ,4.162046999961603,0.5555555555555556,0.2613168557484945,024,2022-05-19_10h15.31.157,220304_word_end_click,2022.1.1,60.08153063538416,
,,,,4,0,4,0,,,,,,,,,,,,,30,,,,청소기 사진 ,8.145520900026895,0.07407413588629819,0.3539094924926758,024,2022-05-19_10h15.31.157,220304_word_end_click,2022.1.1,60.08153063538416,
,,,,5,0,5,0,,,,,,,,,,,,,30,,,,남수현 ,5.958985100034624,-0.012345578935411217,0.24485597345564103,024,2022-05-19_10h15.31.157,220304_word_end_click,2022.1.1,60.08153063538416,
,,,,6,0,6,0,,,,,,,,,,,,,30,,,,횡단보도 ,8.346417799999472,0.03292176458570695,0.045267502466837584,024,2022-05-19_10h15.31.157,220304_word_end_click,2022.1.1,60.08153063538416,
,,,,7,0,7,0,,,,,,,,,,,,,30,,,,운동 ,4.949226600059774,-0.07818937301635742,0.3415637811024984,024,2022-05-19_10h15.31.157,220304_word_end_click,2022.1.1,60.08153063538416,
,,,,8,0,8,0,,,,,,,,,,,,,30,,,,폐혈증 ,5.8308499999693595,-0.11111100514729821,0.07613168160120648,024,2022-05-19_10h15.31.157,220304_word_end_click,2022.1.1,60.08153063538416,
,,,,9,0,9,0,,,,,,,,,,,,,30,,,,파도,6.297876299999189,0.3868312305874295,0.03909464677174884,024,2022-05-19_10h15.31.157,220304_word_end_click,2022.1.1,60.08153063538416,
,,,,10,0,10,0,,,,,,,,,,,,,30,,,,노래방 ,5.099158700031694,-0.012345578935411217,0.21399176120758057,024,2022-05-19_10h15.31.157,220304_word_end_click,2022.1.1,60.08153063538416,
,,,,11,0,11,0,,,,,,,,,,,,,30,,,,바나나 ,5.311965400003828,-0.3251028060913086,0.04320988390180802,024,2022-05-19_10h15.31.157,220304_word_end_click,2022.1.1,60.08153063538416,
,,,,12,0,12,0,,,,,,,,,,,,,30,,,,미술 시간 ,5.5121778000029735,0.15226337644788956,0.35596711105770534,024,2022-05-19_10h15.31.157,220304_word_end_click,2022.1.1,60.08153063538416,
,,,,13,0,13,0,,,,,,,,,,,,,30,,,,샤워 ,5.411981399985962,-0.14403290218777132,0.23456788063049316,024,2022-05-19_10h15.31.157,220304_word_end_click,2022.1.1,60.08153063538416,
,,,,14,0,14,0,,,,,,,,,,,,,30,,,,기타 ,5.378444200032391,0.19341561529371476,0.66666665342119,024,2022-05-19_10h15.31.157,220304_word_end_click,2022.1.1,60.08153063538416,
