trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_interval,word_type_practice.text,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,202,001,2022-04-26_16h00.06.846,220304_word_end_click,2022.1.1,60.00196806425831,
,,,,5,마우스 ,,,,,202,001,2022-04-26_16h00.06.846,220304_word_end_click,2022.1.1,60.00196806425831,
,,,,,,,,,,202,001,2022-04-26_16h00.06.846,220304_word_end_click,2022.1.1,60.00196806425831,
,,,,,,,,,,202,001,2022-04-26_16h00.06.846,220304_word_end_click,2022.1.1,60.00196806425831,
0,0,0,0,30,,실험발표준비 ,8.963381360001222,-0.5308641327752007,0.9835390514797635,202,001,2022-04-26_16h00.06.846,220304_word_end_click,2022.1.1,60.00196806425831,
1,0,1,0,30,,일정 ,29.09389826000006,-0.11934147940741646,0.9567900763617622,202,001,2022-04-26_16h00.06.846,220304_word_end_click,2022.1.1,60.00196806425831,
2,0,2,0,30,,피곤 ,4.96385755999836,-0.9300412072075738,0.9547325240241157,202,001,2022-04-26_16h00.06.846,220304_word_end_click,2022.1.1,60.00196806425831,
3,0,3,0,30,,무기력 ,4.7303384599999845,-0.8847737312316895,0.9423868126339383,202,001,2022-04-26_16h00.06.846,220304_word_end_click,2022.1.1,60.00196806425831,
4,0,4,0,30,,머리가 무겁다 ,5.64668015999996,-0.8148148324754503,0.8703703615400527,202,001,2022-04-26_16h00.06.846,220304_word_end_click,2022.1.1,60.00196806425831,
5,0,5,0,30,,집에서 생각없이 쉬고싶다 ,8.213440159999664,-0.20576132668389213,0.9115226003858778,202,001,2022-04-26_16h00.06.846,220304_word_end_click,2022.1.1,60.00196806425831,
6,0,6,0,30,,읽을 책 ,10.063010759999088,-0.18106990390353728,0.783950646718343,202,001,2022-04-26_16h00.06.846,220304_word_end_click,2022.1.1,60.00196806425831,
7,0,7,0,30,,강박증 ,4.630267660000754,-0.16872432496812606,0.8724280463324653,202,001,2022-04-26_16h00.06.846,220304_word_end_click,2022.1.1,60.00196806425831,
8,0,8,0,30,,오늘 할 일 ,5.462961559998803,0.15226337644788956,0.9382715755038791,202,001,2022-04-26_16h00.06.846,220304_word_end_click,2022.1.1,60.00196806425831,
9,0,9,0,30,,이번 주 할 일 ,5.063424160000068,-0.13168732325236,0.8703703615400527,202,001,2022-04-26_16h00.06.846,220304_word_end_click,2022.1.1,60.00196806425831,
10,0,10,0,30,,다음주까지 할 일들 ,9.396298859997842,-0.11111100514729821,0.9341563383738201,202,001,2022-04-26_16h00.06.846,220304_word_end_click,2022.1.1,60.00196806425831,
11,0,11,0,30,,긍정적 마음 좀 가지기 ,23.12739775999944,0.14814813931783033,0.8806583881378174,202,001,2022-04-26_16h00.06.846,220304_word_end_click,2022.1.1,60.00196806425831,
12,0,12,0,30,,술자리 ,6.080097159998331,0.3004115157657199,0.9176955223083496,202,001,2022-04-26_16h00.06.846,220304_word_end_click,2022.1.1,60.00196806425831,
13,0,13,0,30,,이번 주 술약속들 ,17.861847160000252,0.16872432496812606,0.8847736252678765,202,001,2022-04-26_16h00.06.846,220304_word_end_click,2022.1.1,60.00196806425831,
14,0,14,0,30,,계획정리 ,10.161986959999922,0.3539094660017226,0.915637837515937,202,001,2022-04-26_16h00.06.846,220304_word_end_click,2022.1.1,60.00196806425831,
