trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stimulus_interval,word_type_practice.text,word_type.text,word_type.ended,valence_rating.response,self_rating.response,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,110,001,2022-05-03_16h30.13.866,220304_word_end_click,2022.1.1,59.94423986917265,
,,,,5,자연 ,,,,,110,001,2022-05-03_16h30.13.866,220304_word_end_click,2022.1.1,59.94423986917265,
,,,,,,,,,,110,001,2022-05-03_16h30.13.866,220304_word_end_click,2022.1.1,59.94423986917265,
,,,,,,,,,,110,001,2022-05-03_16h30.13.866,220304_word_end_click,2022.1.1,59.94423986917265,
0,0,0,0,30,,실험 이유 ,10.697437709997757,0.008230474260118248,0.33127568827735054,110,001,2022-05-03_16h30.13.866,220304_word_end_click,2022.1.1,59.94423986917265,
1,0,1,0,30,,로제드미네 ,8.098975109984167,0.8189300696055093,0.9341563383738201,110,001,2022-05-03_16h30.13.866,220304_word_end_click,2022.1.1,59.94423986917265,
2,0,2,0,30,,서울여행 ,4.0976259099988965,0.9341564443376329,0.9465020497639973,110,001,2022-05-03_16h30.13.866,220304_word_end_click,2022.1.1,59.94423986917265,
3,0,3,0,30,,삼성노트북 ,6.131193109991727,-0.26337438159518767,0.9794238143497043,110,001,2022-05-03_16h30.13.866,220304_word_end_click,2022.1.1,59.94423986917265,
4,0,4,0,30,,젤네일 ,5.815068809999502,0.4156378904978435,0.6646090348561605,110,001,2022-05-03_16h30.13.866,220304_word_end_click,2022.1.1,59.94423986917265,
5,0,5,0,30,,친구의 취업 면접 ,14.13206710999657,0.7160494062635634,0.39094649420844185,110,001,2022-05-03_16h30.13.866,220304_word_end_click,2022.1.1,59.94423986917265,
6,0,6,0,30,,유럽여행 ,4.865013809991069,0.8230453067355685,0.9403292602962918,110,001,2022-05-03_16h30.13.866,220304_word_end_click,2022.1.1,59.94423986917265,
7,0,7,0,30,,전시회 옷 ,8.164654109990806,0.7654321193695068,0.9835390514797635,110,001,2022-05-03_16h30.13.866,220304_word_end_click,2022.1.1,59.94423986917265,
8,0,8,0,30,,다이어트 샐러드 ,7.647632509993855,-0.2263373798794217,0.9711934725443523,110,001,2022-05-03_16h30.13.866,220304_word_end_click,2022.1.1,59.94423986917265,
9,0,9,0,30,,파리여행 ,4.165254809995531,0.9300412072075739,0.9567900763617622,110,001,2022-05-03_16h30.13.866,220304_word_end_click,2022.1.1,59.94423986917265,
10,0,10,0,30,,향수 ,3.913883610002813,0.9135802586873374,0.8374485969543457,110,001,2022-05-03_16h30.13.866,220304_word_end_click,2022.1.1,59.94423986917265,
11,0,11,0,30,,b마트 알바 ,6.181492709991289,-0.09465032153659392,0.8909465471903484,110,001,2022-05-03_16h30.13.866,220304_word_end_click,2022.1.1,59.94423986917265,
12,0,12,0,30,,자취 ,3.6467044099990744,0.5802469783359103,1,110,001,2022-05-03_16h30.13.866,220304_word_end_click,2022.1.1,59.94423986917265,
13,0,13,0,30,,운동 ,3.7314957099879393,-0.05349795023600257,0.8024691475762261,110,001,2022-05-03_16h30.13.866,220304_word_end_click,2022.1.1,59.94423986917265,
14,0,14,0,30,,중간고사 점수 ,6.598258209996857,0.7818930678897433,0.967078235414293,110,001,2022-05-03_16h30.13.866,220304_word_end_click,2022.1.1,59.94423986917265,
