target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,fl_inst_resp.rt,sound_1.started,sound_1.stopped,image_4.started,image_4.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,key_resp.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,space,53.3164474000223,34.404756219964476,None,87.75065750000067,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,2023-03-28_13h25.31.970,Main,2022.1.1,59.97148949039887,
,,,,,1,0,1,0,,,,,,,,,space,1.0983978998847306,91.63705501998774,None,92.75342349987477,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,2023-03-28_13h25.31.970,Main,2022.1.1,59.97148949039887,
negative,negative,1,j,l,,,,,0,0,0,0,,,,,,,,,,,95.67013500002213,None,prac,2,2,1,negative,negative,j,j,1,2.1809326000511646,97.68860389990732,98.70342030003667,98.67019500001334,None,97.68860389990732,None,97.68860389990732,None,97.68860389990732,None,100.86996809998527,None,100.86996809998527,None,100.86996809998527,None,,,,,,,,,,,,,,102,2023-03-28_13h25.31.970,Main,2022.1.1,59.97148949039887,
negative,neutral,1,j,l,,,,,0,1,1,3,,,,,,,,,,,,,prac,2,2,1,neutral,negative,j,j,1,1.8033053998369724,101.88619939982891,102.8839246998541,102.87005999987014,None,101.88619939982891,None,101.88619939982891,None,101.88619939982891,None,104.68391809985042,None,104.68391809985042,None,104.68391809985042,None,,,,,,,,,,,,,,102,2023-03-28_13h25.31.970,Main,2022.1.1,59.97148949039887,
neutral,negative,2,k,k,,,,,0,2,2,16,,,,,,,,,,,,,prac,2,2,2,negative,neutral,k,k,1,0.8343120999634266,105.68471249984577,106.683812599862,106.66715689981356,None,105.68471249984577,None,105.68471249984577,None,105.68471249984577,None,107.51712551983073,None,107.51712551983073,None,107.51712551983073,None,,,,,,,,,,,,,,102,2023-03-28_13h25.31.970,Main,2022.1.1,59.97148949039887,
negative,positive,1,j,l,,,,,0,3,3,6,,,,,,,,,,,,,prac,1,1,1,positive,negative,j,j,1,0.9150655998382717,107.52371710003354,108.53672209987417,108.51746440003626,None,107.52371710003354,None,107.52371710003354,None,107.52371710003354,None,109.43384122001007,None,109.43384122001007,None,109.43384122001007,None,,,,,,,,,,,,,,102,2023-03-28_13h25.31.970,Main,2022.1.1,59.97148949039887,
neutral,neutral,1,k,k,,,,,0,4,4,1,,,,,,,,,,,,,prac,2,2,1,neutral,neutral,k,k,1,0.9155105000827461,109.43860819982365,110.45041119982488,110.43374220002443,None,109.43860819982365,None,109.43860819982365,None,109.43860819982365,None,111.35045551988296,None,111.35045551988296,None,111.35045551988296,None,,,,,,,,,,,,,,102,2023-03-28_13h25.31.970,Main,2022.1.1,59.97148949039887,
neutral,positive,2,k,k,,,,,0,5,5,13,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,0.8818351000081748,111.3560140999034,112.3670777999796,112.35042079980485,None,111.3560140999034,None,111.3560140999034,None,111.3560140999034,None,113.23376141991466,None,113.23376141991466,None,113.23376141991466,None,,,,,,,,,,,,,,102,2023-03-28_13h25.31.970,Main,2022.1.1,59.97148949039887,
neutral,positive,1,k,k,,,,,0,6,6,4,,,,,,,,,,,,,prac,1,1,1,positive,neutral,k,k,1,0.81646170001477,113.23857539985329,114.25306229991838,114.23650119989179,None,113.23857539985329,None,113.23857539985329,None,113.23857539985329,None,115.05045561995357,None,115.05045561995357,None,115.05045561995357,None,,,,,,,,,,,,,,102,2023-03-28_13h25.31.970,Main,2022.1.1,59.97148949039887,
positive,neutral,2,l,j,,,,,0,7,7,17,,,,,,,,,,,,,prac,2,2,2,neutral,positive,l,l,1,0.8644159999676049,115.05660589993931,116.0670012999326,116.0503167998977,None,115.05660589993931,None,115.05660589993931,None,115.05660589993931,None,116.91707601994275,None,116.91707601994275,None,116.91707601994275,None,,,,,,,,,,,,,,102,2023-03-28_13h25.31.970,Main,2022.1.1,59.97148949039887,
positive,positive,1,l,j,,,,,0,8,8,2,,,,,,,,,,,,,prac,1,1,1,positive,positive,l,l,1,1.031617300119251,116.92254149983637,117.93375839991495,117.9003063000273,None,116.92254149983637,None,116.92254149983637,None,116.92254149983637,None,118.95012701991945,None,118.95012701991945,None,118.95012701991945,None,,,,,,,,,,,,,,102,2023-03-28_13h25.31.970,Main,2022.1.1,59.97148949039887,
positive,negative,2,l,j,,,,,0,9,9,14,,,,,,,,,,,,,prac,2,2,2,negative,positive,l,l,1,1.3988040999975055,118.95496729994193,119.96692639985122,119.95298139983788,None,118.95496729994193,None,118.95496729994193,None,118.95496729994193,None,121.35031331996433,None,121.35031331996433,None,121.35031331996433,None,,,,,,,,,,,,,,102,2023-03-28_13h25.31.970,Main,2022.1.1,59.97148949039887,
positive,negative,1,l,j,,,,,0,10,10,5,,,,,,,,,,,,,prac,2,2,1,negative,positive,l,l,1,0.8182079999241978,121.35556579986587,122.36717549990863,122.35298589989543,None,121.35556579986587,None,121.35556579986587,None,121.35556579986587,None,123.16976931984536,None,123.16976931984536,None,123.16976931984536,None,,,,,,,,,,,,,,102,2023-03-28_13h25.31.970,Main,2022.1.1,59.97148949039887,
negative,negative,2,j,l,,,,,0,11,11,9,,,,,,,,,,,,,prac,1,1,2,negative,negative,j,j,1,1.1456061999779195,123.17406059987843,124.1862792999018,124.16684639989398,None,123.17406059987843,None,123.17406059987843,None,123.17406059987843,None,125.31701451996341,None,125.31701451996341,None,125.31701451996341,None,,,,,,,,,,,,,,102,2023-03-28_13h25.31.970,Main,2022.1.1,59.97148949039887,
negative,positive,2,j,l,,,,,0,12,12,15,,,,,,,,,,,,,prac,1,1,2,positive,negative,j,j,1,0.6489815001841635,125.32062010001391,126.3334885998629,126.31955150002614,None,125.32062010001391,None,125.32062010001391,None,125.32062010001391,None,126.96698001995682,None,126.96698001995682,None,126.96698001995682,None,,,,,,,,,,,,,,102,2023-03-28_13h25.31.970,Main,2022.1.1,59.97148949039887,
negative,neutral,2,j,l,,,,,0,13,13,12,,,,,,,,,,,,,prac,2,2,2,neutral,negative,j,j,1,1.1316919999662787,126.97260869992897,127.98633989994414,127.95010719983838,None,126.97260869992897,None,126.97260869992897,None,126.97260869992897,None,129.1001504200045,None,129.1001504200045,None,129.1001504200045,None,,,,,,,,,,,,,,102,2023-03-28_13h25.31.970,Main,2022.1.1,59.97148949039887,
neutral,neutral,2,k,k,,,,,0,14,14,10,,,,,,,,,,,,,prac,1,1,2,neutral,neutral,k,k,1,0.7850093999877572,129.10536039993167,130.1194802999962,130.10012139985338,None,129.10536039993167,None,129.10536039993167,None,129.10536039993167,None,130.8862903198693,None,130.8862903198693,None,130.8862903198693,None,,,,,,,,,,,,,,102,2023-03-28_13h25.31.970,Main,2022.1.1,59.97148949039887,
