target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,fl_inst_resp.rt,sound_1.started,sound_1.stopped,image_4.started,image_4.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,key_resp.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,space,57.95877420017496,18.727609329810367,None,76.70987299992703,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,2023-03-27_15h23.20.933,Main,2022.1.1,59.002480479045545,
neutral,negative,1,k,k,,,,,0,0,0,7,,,,,,,,,,,80.5763663998805,None,prac,1,1,1,negative,neutral,k,k,1,1.5770693998783827,82.58157749986276,83.59024749998935,83.57357429992408,None,82.58157749986276,None,82.58157749986276,None,82.58157749986276,None,85.16155639989302,None,85.16155639989302,None,85.16155639989302,None,,,,,,,,,,,,,,202,2023-03-27_15h23.20.933,Main,2022.1.1,59.002480479045545,
neutral,neutral,2,k,k,,,,,0,1,1,10,,,,,,,,,,,,,prac,1,1,2,neutral,neutral,k,k,1,0.7519749999046326,86.1747881998308,87.19017579988576,87.15686389990151,None,86.1747881998308,None,86.1747881998308,None,86.1747881998308,None,87.92344942986965,None,87.92344942986965,None,87.92344942986965,None,,,,,,,,,,,,,,202,2023-03-27_15h23.20.933,Main,2022.1.1,59.002480479045545,
negative,neutral,2,j,l,,,,,0,2,2,12,,,,,,,,,,,,,prac,2,2,2,neutral,negative,j,j,1,1.2470962000079453,87.92817640001886,88.94012959999964,88.92356379982084,None,87.92817640001886,None,87.92817640001886,None,87.92817640001886,None,90.17340632989071,None,90.17340632989071,None,90.17340632989071,None,,,,,,,,,,,,,,202,2023-03-27_15h23.20.933,Main,2022.1.1,59.002480479045545,
positive,positive,1,l,j,,,,,0,3,3,2,,,,,,,,,,,,,prac,2,2,1,positive,positive,l,l,1,0.9322475998196751,90.17739789979532,91.19014129997231,91.17347039980814,None,90.17739789979532,None,90.17739789979532,None,90.17739789979532,None,92.10669442983344,None,92.10669442983344,None,92.10669442983344,None,,,,,,,,,,,,,,202,2023-03-27_15h23.20.933,Main,2022.1.1,59.002480479045545,
negative,positive,2,j,l,,,,,0,4,4,15,,,,,,,,,,,,,prac,1,1,2,positive,negative,j,j,1,1.0653442000038922,92.10995349986479,93.10954199987464,93.10954199987464,None,92.10995349986479,None,92.10995349986479,None,92.10995349986479,None,94.17334902980365,None,94.17334902980365,None,94.17334902980365,None,,,,,,,,,,,,,,202,2023-03-27_15h23.20.933,Main,2022.1.1,59.002480479045545,
neutral,neutral,1,k,k,,,,,0,5,5,1,,,,,,,,,,,,,prac,2,2,1,neutral,neutral,k,k,1,0.998836699873209,94.17733519989997,95.19006609986536,95.17334309988655,None,94.17733519989997,None,94.17733519989997,None,94.17733519989997,None,96.17330133002251,None,96.17330133002251,None,96.17330133002251,None,,,,,,,,,,,,,,202,2023-03-27_15h23.20.933,Main,2022.1.1,59.002480479045545,
negative,negative,1,j,l,,,,,0,6,6,0,,,,,,,,,,,,,prac,2,2,1,negative,negative,j,l,0,0.914738800143823,96.17727339989506,97.18998819985427,97.17344459984452,None,96.17727339989506,None,96.17727339989506,None,96.17727339989506,None,98.08996749995276,None,98.08996749995276,None,98.08996749995276,None,,,,,,,,,,,,,,202,2023-03-27_15h23.20.933,Main,2022.1.1,59.002480479045545,
positive,neutral,1,l,j,,,,,0,7,7,8,,,,,,,,,,,,,prac,1,1,1,neutral,positive,l,l,1,1.0843074000440538,99.09106040000916,100.09014539979398,100.0735343999695,None,99.09106040000916,None,99.09106040000916,None,99.09106040000916,None,101.17321292981505,None,101.17321292981505,None,101.17321292981505,None,,,,,,,,,,,,,,202,2023-03-27_15h23.20.933,Main,2022.1.1,59.002480479045545,
negative,neutral,1,j,l,,,,,0,8,8,3,,,,,,,,,,,,,prac,1,1,1,neutral,negative,j,j,1,1.014931800076738,101.17666779994033,102.19260109984316,102.17322779982351,None,101.17666779994033,None,101.17666779994033,None,101.17666779994033,None,103.18981972984038,None,103.18981972984038,None,103.18981972984038,None,,,,,,,,,,,,,,202,2023-03-27_15h23.20.933,Main,2022.1.1,59.002480479045545,
neutral,positive,1,k,k,,,,,0,9,9,4,,,,,,,,,,,,,prac,2,2,1,positive,neutral,k,k,1,0.8990372999105603,103.19314579991624,104.18986999988556,104.17590259993449,None,103.19314579991624,None,103.19314579991624,None,103.19314579991624,None,105.08986532986164,None,105.08986532986164,None,105.08986532986164,None,,,,,,,,,,,,,,202,2023-03-27_15h23.20.933,Main,2022.1.1,59.002480479045545,
negative,positive,1,j,l,,,,,0,10,10,6,,,,,,,,,,,,,prac,2,2,1,positive,negative,j,j,1,1.1318372001405805,105.0933915998321,106.10674799978733,106.0898330998607,None,105.0933915998321,None,105.0933915998321,None,105.0933915998321,None,107.22308932985179,None,107.22308932985179,None,107.22308932985179,None,,,,,,,,,,,,,,202,2023-03-27_15h23.20.933,Main,2022.1.1,59.002480479045545,
positive,negative,2,l,j,,,,,0,11,11,14,,,,,,,,,,,,,prac,1,1,2,negative,positive,l,l,1,0.8001975999213755,107.22583829984069,108.22308659995906,108.22308659995906,None,107.22583829984069,None,107.22583829984069,None,107.22583829984069,None,109.02306952998042,None,109.02306952998042,None,109.02306952998042,None,,,,,,,,,,,,,,202,2023-03-27_15h23.20.933,Main,2022.1.1,59.002480479045545,
neutral,positive,2,k,k,,,,,0,12,12,13,,,,,,,,,,,,,prac,1,1,2,positive,neutral,k,k,1,0.5473846001550555,109.02759909979068,110.03970630001277,110.02603979990818,None,109.02759909979068,None,109.02759909979068,None,109.02759909979068,None,110.57314672991633,None,110.57314672991633,None,110.57314672991633,None,,,,,,,,,,,,,,202,2023-03-27_15h23.20.933,Main,2022.1.1,59.002480479045545,
positive,negative,1,l,j,,,,,0,13,13,5,,,,,,,,,,,,,prac,2,2,1,negative,positive,l,l,1,0.7155781001783907,110.57632309990004,111.58968429989181,111.57582639995962,None,110.57632309990004,None,110.57632309990004,None,110.57632309990004,None,112.2896622300148,None,112.2896622300148,None,112.2896622300148,None,,,,,,,,,,,,,,202,2023-03-27_15h23.20.933,Main,2022.1.1,59.002480479045545,
negative,negative,2,j,l,,,,,0,14,14,9,,,,,,,,,,,,,prac,2,2,2,negative,negative,j,j,1,0.7843330998439342,112.29305029986426,113.30959209986031,113.29246479994617,None,112.29305029986426,None,112.29305029986426,None,112.29305029986426,None,114.07564372983761,None,114.07564372983761,None,114.07564372983761,None,,,,,,,,,,,,,,202,2023-03-27_15h23.20.933,Main,2022.1.1,59.002480479045545,
neutral,negative,2,k,k,,,,,0,15,15,16,,,,,,,,,,,,,prac,1,1,2,negative,neutral,k,k,1,0.8319920999929309,114.07814829982817,115.09234529989772,115.07297149999067,None,114.07814829982817,None,114.07814829982817,None,114.07814829982817,None,115.90895602987148,None,115.90895602987148,None,115.90895602987148,None,,,,,,,,,,,,,,202,2023-03-27_15h23.20.933,Main,2022.1.1,59.002480479045545,
positive,neutral,2,l,j,,,,,0,16,16,17,,,,,,,,,,,,,prac,2,2,2,neutral,positive,l,l,1,0.6325272999238223,115.91279400000349,116.92571019986644,116.90902259992436,None,115.91279400000349,None,115.91279400000349,None,115.91279400000349,None,117.54230362987145,None,117.54230362987145,None,117.54230362987145,None,,,,,,,,,,,,,,202,2023-03-27_15h23.20.933,Main,2022.1.1,59.002480479045545,
positive,positive,2,l,j,,,,,0,17,17,11,,,,,,,,,,,,,prac,2,2,2,positive,positive,l,l,1,0.6457235999405384,117.54565139999613,118.5588891999796,118.53968339995481,None,117.54565139999613,None,117.54565139999613,None,117.54565139999613,None,119.18950172998011,None,119.18950172998011,None,119.18950172998011,None,,,,,,,,,,,,,,202,2023-03-27_15h23.20.933,Main,2022.1.1,59.002480479045545,
negative,neutral,1,j,l,,,,,1,0,18,3,,,,,,,,,,,,,prac,2,2,1,neutral,negative,j,j,1,0.7652264998760074,119.19286999991164,120.2063054998871,120.1895482998807,None,119.19286999991164,None,119.19286999991164,None,119.19286999991164,None,120.95613802988082,None,120.95613802988082,None,120.95613802988082,None,,,,,,,,,,,,,,202,2023-03-27_15h23.20.933,Main,2022.1.1,59.002480479045545,
positive,negative,1,l,j,,,,,1,1,19,5,,,,,,,,,,,,,prac,1,1,1,negative,positive,l,l,1,1.248933000024408,120.96168800001033,121.97286629979499,121.93951319996268,None,120.96168800001033,None,120.96168800001033,None,120.96168800001033,None,123.20612122998573,None,123.20612122998573,None,123.20612122998573,None,,,,,,,,,,,,,,202,2023-03-27_15h23.20.933,Main,2022.1.1,59.002480479045545,
neutral,neutral,2,k,k,,,,,1,2,20,10,,,,,,,,,,,,,prac,1,1,2,neutral,neutral,k,k,1,1.331900400109589,123.20934919989668,124.22574079991318,124.18951069982722,None,123.20934919989668,None,123.20934919989668,None,123.20934919989668,None,125.53935603001155,None,125.53935603001155,None,125.53935603001155,None,,,,,,,,,,,,,,202,2023-03-27_15h23.20.933,Main,2022.1.1,59.002480479045545,
positive,negative,2,l,j,,,,,1,3,21,14,,,,,,,,,,,,,prac,2,2,2,negative,positive,l,l,1,1.1492522000335157,125.54578979988582,126.55604609986767,126.53939529997297,None,125.54578979988582,None,125.54578979988582,None,125.54578979988582,None,127.68934532995335,None,127.68934532995335,None,127.68934532995335,None,,,,,,,,,,,,,,202,2023-03-27_15h23.20.933,Main,2022.1.1,59.002480479045545,
positive,neutral,1,l,j,,,,,1,4,22,8,,,,,,,,,,,,,prac,2,2,1,neutral,positive,l,l,1,0.6980236999224871,127.70882429997437,128.72269029985182,128.68933529988863,None,127.70882429997437,None,127.70882429997437,None,127.70882429997437,None,129.38931552991272,None,129.38931552991272,None,129.38931552991272,None,,,,,,,,,,,,,,202,2023-03-27_15h23.20.933,Main,2022.1.1,59.002480479045545,
positive,positive,2,l,j,,,,,1,5,23,11,,,,,,,,,,,,,prac,1,1,2,positive,positive,l,l,1,0.715085000032559,129.4061065998394,130.4060126999393,130.38934459979646,None,129.4061065998394,None,129.4061065998394,None,129.4061065998394,None,131.1056941300165,None,131.1056941300165,None,131.1056941300165,None,,,,,,,,,,,,,,202,2023-03-27_15h23.20.933,Main,2022.1.1,59.002480479045545,
