target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,fl_inst_resp.rt,sound_1.started,sound_1.stopped,image_4.started,image_4.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,key_resp.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,space,54.61946839996381,54.23827127998811,None,108.88694799999939,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,2023-04-04_13h32.44.137,Main,2022.1.1,59.77447092270902,
positive,neutral,1,l,j,,,,,0,0,0,8,,,,,,,,,,,112.92029300000286,None,prac,2,2,1,neutral,positive,j,j,1,1.2693159999907948,114.94812970003113,115.9510107000242,115.934330100019,None,114.94812970003113,None,114.94812970003113,None,114.94812970003113,None,117.21772578000673,None,117.21772578000673,None,117.21772578000673,None,,,,,,,,,,,,,,209,2023-04-04_13h32.44.137,Main,2022.1.1,59.77447092270902,
neutral,negative,1,k,k,,,,,0,1,1,7,,,,,,,,,,,,,prac,2,2,1,negative,neutral,k,k,1,0.9700255999923684,117.22174050001195,118.23670760000823,118.22009359998628,None,117.22174050001195,None,117.22174050001195,None,117.22174050001195,None,119.18693207998876,None,119.18693207998876,None,119.18693207998876,None,,,,,,,,,,,,,,209,2023-04-04_13h32.44.137,Main,2022.1.1,59.77447092270902,
positive,positive,2,l,j,,,,,0,2,2,11,,,,,,,,,,,,,prac,1,1,2,positive,positive,j,j,1,0.828133600007277,119.19828609999968,120.20350860001054,120.18682330002775,None,119.19828609999968,None,119.19828609999968,None,119.19828609999968,None,121.02002898001228,None,121.02002898001228,None,121.02002898001228,None,,,,,,,,,,,,,,209,2023-04-04_13h32.44.137,Main,2022.1.1,59.77447092270902,
neutral,neutral,1,k,k,,,,,0,3,3,1,,,,,,,,,,,,,prac,1,1,1,neutral,neutral,k,k,1,0.9834324999828823,121.02320589998271,122.03666680003516,122.02007979998598,None,121.02320589998271,None,121.02320589998271,None,121.02320589998271,None,123.0047878800251,None,123.0047878800251,None,123.0047878800251,None,,,,,,,,,,,,,,209,2023-04-04_13h32.44.137,Main,2022.1.1,59.77447092270902,
neutral,positive,1,k,k,,,,,0,4,4,4,,,,,,,,,,,,,prac,1,1,1,positive,neutral,k,k,1,0.7290195999667048,123.00817799998913,124.02005580003606,124.00337410002248,None,123.00817799998913,None,123.00817799998913,None,123.00817799998913,None,124.73500368001987,None,124.73500368001987,None,124.73500368001987,None,,,,,,,,,,,,,,209,2023-04-04_13h32.44.137,Main,2022.1.1,59.77447092270902,
positive,neutral,2,l,j,,,,,0,5,5,17,,,,,,,,,,,,,prac,1,1,2,neutral,positive,j,j,1,0.7823784000356682,124.74129690002883,125.75076000002446,125.73408329999074,None,124.74129690002883,None,124.74129690002883,None,124.74129690002883,None,126.51744008003152,None,126.51744008003152,None,126.51744008003152,None,,,,,,,,,,,,,,209,2023-04-04_13h32.44.137,Main,2022.1.1,59.77447092270902,
negative,positive,2,j,l,,,,,0,6,6,15,,,,,,,,,,,,,prac,1,1,2,positive,negative,l,l,1,0.6160954000079073,126.51969630003441,127.52006609999808,127.52006609999808,None,126.51969630003441,None,126.51969630003441,None,126.51969630003441,None,128.13655727999867,None,128.13655727999867,None,128.13655727999867,None,,,,,,,,,,,,,,209,2023-04-04_13h32.44.137,Main,2022.1.1,59.77447092270902,
neutral,positive,2,k,k,,,,,0,7,7,13,,,,,,,,,,,,,prac,1,1,2,positive,neutral,k,k,1,0.7989250000100583,128.13945489999605,129.15319640003145,129.13668430002872,None,128.13945489999605,None,128.13945489999605,None,128.13945489999605,None,129.93661488001817,None,129.93661488001817,None,129.93661488001817,None,,,,,,,,,,,,,,209,2023-04-04_13h32.44.137,Main,2022.1.1,59.77447092270902,
positive,negative,2,l,j,,,,,0,8,8,14,,,,,,,,,,,,,prac,2,2,2,negative,positive,j,j,1,0.6626915999804623,129.94154110003728,130.95326179999392,130.93655430001672,None,129.94154110003728,None,129.94154110003728,None,129.94154110003728,None,131.60071858004085,None,131.60071858004085,None,131.60071858004085,None,,,,,,,,,,,,,,209,2023-04-04_13h32.44.137,Main,2022.1.1,59.77447092270902,
negative,positive,1,j,l,,,,,0,9,9,6,,,,,,,,,,,,,prac,1,1,1,positive,negative,l,l,1,0.865664699987974,131.60781560000032,132.61988120002206,132.60320250003133,None,131.60781560000032,None,131.60781560000032,None,131.60781560000032,None,133.46769367999514,None,133.46769367999514,None,133.46769367999514,None,,,,,,,,,,,,,,209,2023-04-04_13h32.44.137,Main,2022.1.1,59.77447092270902,
