target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,fl_inst_resp.rt,sound_1.started,sound_1.stopped,image_4.started,image_4.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,key_resp.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,space,63.22662180000043,19.546423169999617,None,82.79269090000162,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
negative,neutral,2,j,l,,,,,0,0,0,12,,,,,,,,,,,90.59249129999807,None,prac,2,2,2,neutral,negative,j,j,1,1.5475923999983934,92.61743430000206,93.62829919999785,93.61169559999689,None,92.61743430000206,None,92.61743430000206,None,92.61743430000206,None,95.16278109999985,None,95.16278109999985,None,95.16278109999985,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
negative,positive,2,j,l,,,,,0,1,1,15,,,,,,,,,,,,,prac,1,1,2,positive,negative,j,j,1,0.9868015000029118,96.17820899999788,97.17810820000159,97.16151859999809,None,96.17820899999788,None,96.17820899999788,None,96.17820899999788,None,98.16149427000055,None,98.16149427000055,None,98.16149427000055,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
neutral,neutral,1,k,k,,,,,0,2,2,1,,,,,,,,,,,,,prac,2,2,1,neutral,neutral,k,k,1,0.7984738000013749,98.1773417000004,99.17816850000236,99.1615146999975,None,98.1773417000004,None,98.1773417000004,None,98.1773417000004,None,99.96147777000151,None,99.96147777000151,None,99.96147777000151,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
negative,negative,1,j,l,,,,,0,3,3,0,,,,,,,,,,,,,prac,2,2,1,negative,negative,j,l,0,1.0304434999998193,99.97700379999878,100.99224590000085,100.97558099999878,None,99.97700379999878,None,99.97700379999878,None,99.97700379999878,None,101.99228079999739,None,101.99228079999739,None,101.99228079999739,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
neutral,positive,2,k,k,,,,,0,4,4,13,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,0.8203420999998343,103.00008720000187,104.00894490000064,103.97563320000336,None,103.00008720000187,None,103.00008720000187,None,103.00008720000187,None,104.80892747000034,None,104.80892747000034,None,104.80892747000034,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
positive,positive,2,l,j,,,,,0,5,5,11,,,,,,,,,,,,,prac,2,2,2,positive,positive,l,l,1,0.8196972000005189,104.81246950000059,105.82802829999855,105.81143650000013,None,104.81246950000059,None,104.81246950000059,None,104.81246950000059,None,106.62825666999997,None,106.62825666999997,None,106.62825666999997,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
negative,positive,1,j,l,,,,,0,6,6,6,,,,,,,,,,,,,prac,2,2,1,positive,negative,j,j,1,0.7276195999947959,106.64011140000366,107.64255170000251,107.61145519999991,None,106.64011140000366,None,106.64011140000366,None,106.64011140000366,None,108.35920527000125,None,108.35920527000125,None,108.35920527000125,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
positive,neutral,1,l,j,,,,,0,7,7,8,,,,,,,,,,,,,prac,1,1,1,neutral,positive,l,l,1,0.882035900001938,108.3728906000033,109.37586929999816,109.36127259999921,None,108.3728906000033,None,108.3728906000033,None,108.3728906000033,None,110.2424505700008,None,110.2424505700008,None,110.2424505700008,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
positive,neutral,2,l,j,,,,,0,8,8,17,,,,,,,,,,,,,prac,2,2,2,neutral,positive,l,l,1,0.8995097000006353,110.24579610000364,111.26119029999973,111.24471130000165,None,110.24579610000364,None,110.24579610000364,None,110.24579610000364,None,112.14324867000396,None,112.14324867000396,None,112.14324867000396,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
neutral,neutral,2,k,k,,,,,0,9,9,10,,,,,,,,,,,,,prac,1,1,2,neutral,neutral,k,k,1,0.715216299999156,112.1564980999974,113.15870639999775,113.14202359999763,None,112.1564980999974,None,112.1564980999974,None,112.1564980999974,None,113.85870306999713,None,113.85870306999713,None,113.85870306999713,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
positive,positive,1,l,j,,,,,0,10,10,2,,,,,,,,,,,,,prac,2,2,1,positive,positive,l,l,1,1.0981558999992558,113.85918249999668,114.85874129999866,114.85874129999866,None,113.85918249999668,None,113.85918249999668,None,113.85918249999668,None,115.95866747000109,None,115.95866747000109,None,115.95866747000109,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
neutral,negative,2,k,k,,,,,0,11,11,16,,,,,,,,,,,,,prac,2,2,2,negative,neutral,k,k,1,0.6487882000001264,115.96528260000196,116.97535290000087,116.95868319999863,None,115.96528260000196,None,115.96528260000196,None,115.96528260000196,None,117.60902967000293,None,117.60902967000293,None,117.60902967000293,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
neutral,negative,1,k,k,,,,,0,12,12,7,,,,,,,,,,,,,prac,1,1,1,negative,neutral,k,k,1,0.6821779000019887,117.62205459999677,118.6277614999999,118.61120279999886,None,117.62205459999677,None,117.62205459999677,None,117.62205459999677,None,119.29230746999819,None,119.29230746999819,None,119.29230746999819,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
neutral,positive,1,k,k,,,,,0,13,13,4,,,,,,,,,,,,,prac,1,1,1,positive,neutral,k,k,1,0.5472702999977628,119.31006550000166,120.3111149000033,120.29438870000013,None,119.31006550000166,None,119.31006550000166,None,119.31006550000166,None,120.8419322700036,None,120.8419322700036,None,120.8419322700036,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
negative,negative,2,j,l,,,,,0,14,14,9,,,,,,,,,,,,,prac,2,2,2,negative,negative,j,j,1,0.8014274000015575,120.8450926000005,121.84438360000058,121.82777760000317,None,120.8450926000005,None,120.8450926000005,None,120.8450926000005,None,122.64444217000418,None,122.64444217000418,None,122.64444217000418,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
positive,negative,2,l,j,,,,,0,15,15,14,,,,,,,,,,,,,prac,1,1,2,negative,positive,l,l,1,0.9130747000017436,122.65841289999662,123.66100400000141,123.64438099999825,None,122.65841289999662,None,122.65841289999662,None,122.65841289999662,None,124.55886297000397,None,124.55886297000397,None,124.55886297000397,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
negative,neutral,1,j,l,,,,,0,16,16,3,,,,,,,,,,,,,prac,1,1,1,neutral,negative,j,j,1,0.9981940999932704,124.56202050000138,125.57507690000057,125.55838640000002,None,124.56202050000138,None,124.56202050000138,None,124.56202050000138,None,126.55841677000426,None,126.55841677000426,None,126.55841677000426,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
positive,negative,1,l,j,,,,,0,17,17,5,,,,,,,,,,,,,prac,2,2,1,negative,positive,l,l,1,0.7989511999985552,126.55837050000264,127.55845810000028,127.55845810000028,None,126.55837050000264,None,126.55837050000264,None,126.55837050000264,None,128.35844747000084,None,128.35844747000084,None,128.35844747000084,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
positive,positive,2,l,j,,,,,1,0,18,11,,,,,,,,,,,,,prac,1,1,2,positive,positive,l,l,1,1.015305699998862,128.3616710999995,129.36092279999866,129.36092279999866,None,128.3616710999995,None,128.3616710999995,None,128.3616710999995,None,130.3750619699975,None,130.3750619699975,None,130.3750619699975,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
neutral,positive,1,k,k,,,,,1,1,19,4,,,,,,,,,,,,,prac,2,2,1,positive,neutral,k,k,1,0.6493584000054398,130.38127530000202,131.39427660000365,131.36084570000094,None,130.38127530000202,None,130.38127530000202,None,130.38127530000202,None,132.02532386999957,None,132.02532386999957,None,132.02532386999957,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
negative,negative,1,j,l,,,,,1,2,20,0,,,,,,,,,,,,,prac,1,1,1,negative,negative,j,j,1,0.5983053000018117,132.02899980000075,133.04414520000137,133.02748689999862,None,132.02899980000075,None,132.02899980000075,None,132.02899980000075,None,133.62533236999735,None,133.62533236999735,None,133.62533236999735,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
positive,neutral,1,l,j,,,,,1,3,21,8,,,,,,,,,,,,,prac,2,2,1,neutral,positive,l,l,1,0.634265200002119,133.62867659999756,134.64419869999983,134.62750830000004,None,133.62867659999756,None,133.62867659999756,None,133.62867659999756,None,135.2608162700024,None,135.2608162700024,None,135.2608162700024,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
positive,neutral,2,l,j,,,,,1,4,22,17,,,,,,,,,,,,,prac,2,2,2,neutral,positive,l,l,1,0.5795068000006722,135.26382909999666,136.27799750000122,136.25725409999723,None,135.26382909999666,None,135.26382909999666,None,135.26382909999666,None,136.84153876999773,None,136.84153876999773,None,136.84153876999773,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
neutral,negative,1,k,k,,,,,1,5,23,7,,,,,,,,,,,,,prac,2,2,1,negative,neutral,k,j,0,0.6153081000011298,136.8423924000017,137.84154370000033,137.84154370000033,None,136.8423924000017,None,136.8423924000017,None,136.8423924000017,None,138.4582356000028,None,138.4582356000028,None,138.4582356000028,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
positive,negative,2,l,j,,,,,1,6,24,14,,,,,,,,,,,,,prac,1,1,2,negative,positive,l,l,1,0.8015604999964125,139.45938639999804,140.46064689999912,140.44403769999917,None,139.45938639999804,None,139.45938639999804,None,139.45938639999804,None,141.25852887000366,None,141.25852887000366,None,141.25852887000366,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
negative,positive,1,j,l,,,,,1,7,25,6,,,,,,,,,,,,,prac,1,1,1,positive,negative,j,j,1,0.7650054000041564,141.2621863000022,142.2773559999987,142.26067080000212,None,141.2621863000022,None,141.2621863000022,None,141.2621863000022,None,143.0251136699997,None,143.0251136699997,None,143.0251136699997,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
negative,neutral,1,j,l,,,,,1,8,26,3,,,,,,,,,,,,,prac,1,1,1,neutral,negative,j,j,1,0.6502495000022464,143.02903900000092,144.04390689999855,144.02728609999758,None,143.02903900000092,None,143.02903900000092,None,143.02903900000092,None,144.67729827000295,None,144.67729827000295,None,144.67729827000295,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
positive,positive,1,l,j,,,,,1,9,27,2,,,,,,,,,,,,,prac,1,1,1,positive,positive,l,l,1,0.7389376999999513,144.68015549999836,145.69384939999873,145.67733959999896,None,144.68015549999836,None,144.68015549999836,None,144.68015549999836,None,146.41748046999857,None,146.41748046999857,None,146.41748046999857,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
neutral,neutral,2,k,k,,,,,1,10,28,10,,,,,,,,,,,,,prac,1,1,2,neutral,neutral,k,k,1,0.6890090999950189,146.4278067999985,147.4412869000007,147.40795020000223,None,146.4278067999985,None,146.4278067999985,None,146.4278067999985,None,148.10793516999985,None,148.10793516999985,None,148.10793516999985,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
neutral,positive,2,k,k,,,,,1,11,29,13,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,0.5828339999934542,148.10792570000194,149.10804069999722,149.10804069999722,None,148.10792570000194,None,148.10792570000194,None,148.10792570000194,None,149.69171607000027,None,149.69171607000027,None,149.69171607000027,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
negative,negative,2,j,l,,,,,1,12,30,9,,,,,,,,,,,,,prac,1,1,2,negative,negative,j,j,1,0.7661608999987948,149.7083397000024,150.71043310000096,150.6938869000005,None,149.7083397000024,None,149.7083397000024,None,149.7083397000024,None,151.4582975700003,None,151.4582975700003,None,151.4582975700003,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
negative,positive,2,j,l,,,,,1,13,31,15,,,,,,,,,,,,,prac,2,2,2,positive,negative,j,j,1,1.031211900000926,151.4623752999978,152.47703790000378,152.4604507999975,None,151.4623752999978,None,151.4623752999978,None,151.4623752999978,None,153.49155596999918,None,153.49155596999918,None,153.49155596999918,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
neutral,negative,2,k,k,,,,,1,14,32,16,,,,,,,,,,,,,prac,1,1,2,negative,neutral,k,k,1,0.6652806999991299,153.4946112999969,154.49375030000374,154.49375030000374,None,153.4946112999969,None,153.4946112999969,None,153.4946112999969,None,155.1582303700023,None,155.1582303700023,None,155.1582303700023,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
negative,neutral,2,j,l,,,,,1,15,33,12,,,,,,,,,,,,,prac,2,2,2,neutral,negative,j,j,1,0.7816724999938742,155.16153489999851,156.1770478000035,156.16038539999863,None,155.16153489999851,None,155.16153489999851,None,155.16153489999851,None,156.9410621699979,None,156.9410621699979,None,156.9410621699979,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
neutral,neutral,1,k,k,,,,,1,16,34,1,,,,,,,,,,,,,prac,1,1,1,neutral,neutral,k,k,1,0.698670999998285,156.94108940000297,157.94111980000162,157.94111980000162,None,156.94108940000297,None,156.94108940000297,None,156.94108940000297,None,158.64113547000017,None,158.64113547000017,None,158.64113547000017,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
positive,negative,1,l,j,,,,,1,17,35,5,,,,,,,,,,,,,prac,2,2,1,negative,positive,l,l,1,0.6490109999940614,158.64478889999737,159.66024270000344,159.64364940000087,None,158.64478889999737,None,158.64478889999737,None,158.64478889999737,None,160.29147867000285,None,160.29147867000285,None,160.29147867000285,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.29157880000275,None,space,7.267672999994829,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76944447,-0.21666667,0,0,0,0.010728170003858395,None,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
neutral,negative,2,k,k,,,,,,,,,0,0,0,16,,,,,,,167.59090149999975,None,main,1,1,2,negative,neutral,k,k,1,0.6301055999938399,169.59346570000343,170.60758190000342,170.59090740000102,None,169.59346570000343,None,169.59346570000343,None,169.59346570000343,None,171.22420716999915,None,171.22420716999915,None,171.22420716999915,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
neutral,positive,2,k,k,,,,,,,,,0,1,1,13,,,,,,,,,main,1,1,2,positive,neutral,k,k,1,0.5473945000048843,171.22947099999874,172.24342109999998,172.22670970000036,None,171.22947099999874,None,171.22947099999874,None,171.22947099999874,None,172.77418687000028,None,172.77418687000028,None,172.77418687000028,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
negative,positive,1,j,l,,,,,,,,,0,2,2,6,,,,,,,,,main,1,1,1,positive,negative,j,j,1,0.7693014000033145,172.7779131999996,173.79329809999763,173.77670390000276,None,172.7779131999996,None,172.7779131999996,None,172.7779131999996,None,174.543315370004,None,174.543315370004,None,174.543315370004,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
positive,negative,2,l,j,,,,,,,,,0,3,3,14,,,,,,,,,main,1,1,2,negative,positive,l,l,1,0.7278567999965162,174.54833350000263,175.55992420000257,175.54333680000127,None,174.54833350000263,None,174.54833350000263,None,174.54833350000263,None,176.27444587000065,None,176.27444587000065,None,176.27444587000065,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
negative,neutral,2,j,l,,,,,,,,,0,4,4,12,,,,,,,,,main,1,1,2,neutral,negative,j,j,1,0.6660329000005731,176.27808670000377,177.2931518999976,177.2766189000031,None,176.27808670000377,None,176.27808670000377,None,176.27808670000377,None,177.94110387000256,None,177.94110387000256,None,177.94110387000256,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
negative,negative,1,j,l,,,,,,,,,0,5,5,0,,,,,,,,,main,2,2,1,negative,negative,j,j,1,1.0803936999946018,177.94550290000188,178.9600477999993,178.94326430000365,None,177.94550290000188,None,177.94550290000188,None,177.94550290000188,None,180.02395297000186,None,180.02395297000186,None,180.02395297000186,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
negative,neutral,1,j,l,,,,,,,,,0,6,6,3,,,,,,,,,main,2,2,1,neutral,negative,j,j,1,0.6484590000036405,180.02402289999736,181.02401079999981,181.02401079999981,None,180.02402289999736,None,180.02402289999736,None,180.02402289999736,None,181.67397657000112,None,181.67397657000112,None,181.67397657000112,None,,,,,,,,,,,,,,106,2023-03-30_13h27.44.852,Main,2022.1.1,59.15749084582069,
