target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,fl_inst_resp.rt,sound_1.started,sound_1.stopped,image_4.started,image_4.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,key_resp.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,space,53.115721000009216,16.97244377004099,None,70.11902520002332,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.99800805794959,
neutral,negative,2,k,k,,,,,0,0,0,16,,,,,,,,,,,74.0880226000445,None,prac,2,2,2,negative,neutral,k,k,1,1.543896900024265,76.09415020002052,77.10452069999883,77.0879240000504,None,76.09415020002052,None,76.09415020002052,None,76.09415020002052,None,78.63534209999489,None,78.63534209999489,None,78.63534209999489,None,,,,,,,,,,,,,,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.99800805794959,
positive,negative,1,l,j,,,,,0,1,1,5,,,,,,,,,,,,,prac,2,2,1,negative,positive,j,j,1,1.2391600999981165,79.63531650003279,80.63535200001206,80.61868380004307,None,79.63531650003279,None,79.63531650003279,None,79.63531650003279,None,81.87103967002477,None,81.87103967002477,None,81.87103967002477,None,,,,,,,,,,,,,,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.99800805794959,
neutral,positive,2,k,k,,,,,0,2,2,13,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,1.081996299966704,81.87534480000613,82.8876894999994,82.87112830003025,None,81.87534480000613,None,81.87534480000613,None,81.87534480000613,None,83.9543080700154,None,83.9543080700154,None,83.9543080700154,None,,,,,,,,,,,,,,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.99800805794959,
negative,positive,2,j,l,,,,,0,3,3,15,,,,,,,,,,,,,prac,2,2,2,positive,negative,l,l,1,0.9479522000183351,83.95823620003648,84.97099900001194,84.95440560003044,None,83.95823620003648,None,83.95823620003648,None,83.95823620003648,None,85.90427227004548,None,85.90427227004548,None,85.90427227004548,None,,,,,,,,,,,,,,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.99800805794959,
negative,negative,2,j,l,,,,,0,4,4,9,,,,,,,,,,,,,prac,1,1,2,negative,negative,l,l,1,0.8460765000199899,85.90830950002419,86.92098540003644,86.904375800048,None,85.90830950002419,None,85.90830950002419,None,85.90830950002419,None,87.75181357004331,None,87.75181357004331,None,87.75181357004331,None,,,,,,,,,,,,,,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.99800805794959,
negative,negative,1,j,l,,,,,0,5,5,0,,,,,,,,,,,,,prac,2,2,1,negative,negative,l,j,0,1.1486949999816716,87.75494100002106,88.76840840000659,88.75173590000486,None,87.75494100002106,None,87.75494100002106,None,87.75494100002106,None,89.90174450003542,None,89.90174450003542,None,89.90174450003542,None,,,,,,,,,,,,,,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.99800805794959,
negative,positive,1,j,l,,,,,0,6,6,6,,,,,,,,,,,,,prac,2,2,1,positive,negative,l,l,1,0.9561163000180386,90.9018025000114,91.90416350000305,91.8875793000334,None,90.9018025000114,None,90.9018025000114,None,90.9018025000114,None,92.854085770034,None,92.854085770034,None,92.854085770034,None,,,,,,,,,,,,,,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.99800805794959,
negative,neutral,2,j,l,,,,,0,7,7,12,,,,,,,,,,,,,prac,1,1,2,neutral,negative,l,l,1,0.8812705000163987,92.85810170002514,93.87083160004113,93.85420970001724,None,92.85810170002514,None,92.85810170002514,None,92.85810170002514,None,94.73746497004177,None,94.73746497004177,None,94.73746497004177,None,,,,,,,,,,,,,,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.99800805794959,
positive,positive,1,l,j,,,,,0,8,8,2,,,,,,,,,,,,,prac,2,2,1,positive,positive,j,j,1,0.931752200005576,94.74083399999654,95.75404120003805,95.73747839999851,None,94.74083399999654,None,94.74083399999654,None,94.74083399999654,None,96.67071367003373,None,96.67071367003373,None,96.67071367003373,None,,,,,,,,,,,,,,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.99800805794959,
positive,positive,2,l,j,,,,,0,9,9,11,,,,,,,,,,,,,prac,2,2,2,positive,positive,j,j,1,0.9359289999702014,96.67391510005109,97.68737500003772,97.67080170003464,None,96.67391510005109,None,96.67391510005109,None,96.67391510005109,None,98.60797357000993,None,98.60797357000993,None,98.60797357000993,None,,,,,,,,,,,,,,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.99800805794959,
positive,neutral,1,l,j,,,,,0,10,10,8,,,,,,,,,,,,,prac,1,1,1,neutral,positive,j,j,1,1.0754373999661766,98.61847159999888,99.61818370001856,99.60151790000964,None,98.61847159999888,None,98.61847159999888,None,98.61847159999888,None,100.68480987003423,None,100.68480987003423,None,100.68480987003423,None,,,,,,,,,,,,,,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.99800805794959,
positive,negative,2,l,j,,,,,0,11,11,14,,,,,,,,,,,,,prac,2,2,2,negative,positive,j,j,1,0.7819291999912821,100.68786550004734,101.687333400012,101.67074680002406,None,100.68786550004734,None,100.68786550004734,None,100.68786550004734,None,102.46814247000148,None,102.46814247000148,None,102.46814247000148,None,,,,,,,,,,,,,,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.99800805794959,
neutral,neutral,1,k,k,,,,,0,12,12,1,,,,,,,,,,,,,prac,1,1,1,neutral,neutral,k,k,1,0.6511869999812916,102.47406999999657,103.4873157000402,103.4540378000238,None,102.47406999999657,None,102.47406999999657,None,102.47406999999657,None,104.12055147003267,None,104.12055147003267,None,104.12055147003267,None,,,,,,,,,,,,,,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.99800805794959,
neutral,positive,1,k,k,,,,,0,13,13,4,,,,,,,,,,,,,prac,1,1,1,positive,neutral,k,k,1,0.6653718999586999,104.12392300000647,105.13725349999731,105.12066590000177,None,104.12392300000647,None,104.12392300000647,None,104.12392300000647,None,105.78719947004575,None,105.78719947004575,None,105.78719947004575,None,,,,,,,,,,,,,,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.99800805794959,
neutral,negative,1,k,k,,,,,0,14,14,7,,,,,,,,,,,,,prac,2,2,1,negative,neutral,k,k,1,0.7464651000336744,105.79018450004514,106.80386560002808,106.78723830002127,None,105.79018450004514,None,105.79018450004514,None,105.79018450004514,None,107.53470537003014,None,107.53470537003014,None,107.53470537003014,None,,,,,,,,,,,,,,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.99800805794959,
negative,neutral,1,j,l,,,,,0,15,15,3,,,,,,,,,,,,,prac,2,2,1,neutral,negative,l,l,1,0.7317177000222728,107.53864370001247,108.55384589999449,108.53725850000046,None,107.53864370001247,None,107.53864370001247,None,107.53864370001247,None,109.2679557700234,None,109.2679557700234,None,109.2679557700234,None,,,,,,,,,,,,,,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.99800805794959,
neutral,neutral,2,k,k,,,,,0,16,16,10,,,,,,,,,,,,,prac,1,1,2,neutral,neutral,k,k,1,0.8650246000033803,109.26796150003793,110.26800219999859,110.26800219999859,None,109.26796150003793,None,109.26796150003793,None,109.26796150003793,None,111.13459157001344,None,111.13459157001344,None,111.13459157001344,None,,,,,,,,,,,,,,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.99800805794959,
positive,neutral,2,l,j,,,,,0,17,17,17,,,,,,,,,,,,,prac,1,1,2,neutral,positive,j,j,1,0.8488712999969721,111.13675130001502,112.1512998000253,112.13465660001384,None,111.13675130001502,None,111.13675130001502,None,111.13675130001502,None,112.98457607004676,None,112.98457607004676,None,112.98457607004676,None,,,,,,,,,,,,,,111,2023-04-04_17h10.08.946,Main,2022.1.1,59.99800805794959,
