target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,fl_inst_resp.rt,sound_1.started,sound_1.stopped,image_4.started,image_4.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,key_resp.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
positive,negative,1,l,j,,,,,0,13,13,5,,,,,,,,,,,,,prac,2,2,1,negative,positive,l,l,1,0.7321267999941483,115.98519919998944,117.0002889999887,116.98368750000373,None,115.98519919998944,None,115.98519919998944,None,115.98519919998944,None,117.71486786000314,None,117.71486786000314,None,117.71486786000314,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
positive,negative,2,l,j,,,,,0,14,14,14,,,,,,,,,,,,,prac,2,2,2,negative,positive,l,l,1,0.8485952000191901,117.71816619997844,118.73379090000526,118.71702529999311,None,117.71816619997844,None,117.71816619997844,None,117.71816619997844,None,119.56482315998873,None,119.56482315998873,None,119.56482315998873,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
neutral,neutral,2,k,k,,,,,0,15,15,10,,,,,,,,,,,,,prac,2,2,2,neutral,neutral,k,k,1,0.5655256000172812,119.57126559998142,120.5836549999949,120.56702829999267,None,119.57126559998142,None,119.57126559998142,None,119.57126559998142,None,121.1314698599861,None,121.1314698599861,None,121.1314698599861,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
negative,negative,1,j,l,,,,,0,16,16,0,,,,,,,,,,,,,prac,2,2,1,negative,negative,j,j,1,0.8485117000236642,121.13781099999323,122.14768439999898,122.13100949997897,None,121.13781099999323,None,121.13781099999323,None,121.13781099999323,None,122.9809850599966,None,122.9809850599966,None,122.9809850599966,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
positive,neutral,2,l,j,,,,,0,17,17,17,,,,,,,,,,,,,prac,2,2,2,neutral,positive,l,l,1,0.7821470999915618,122.98101319998386,123.98107009998057,123.98107009998057,None,122.98101319998386,None,122.98101319998386,None,122.98101319998386,None,124.76439115999965,None,124.76439115999965,None,124.76439115999965,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
negative,neutral,1,j,l,,,,,1,0,18,3,,,,,,,,,,,,,prac,2,2,1,neutral,negative,j,j,1,0.7820041000086349,124.77080529998057,125.78343310000491,125.76472999999532,None,124.77080529998057,None,124.77080529998057,None,124.77080529998057,None,126.5480285599886,None,126.5480285599886,None,126.5480285599886,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
neutral,positive,2,k,k,,,,,1,1,19,13,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,0.5324286999821197,126.551284199988,127.56673150000279,127.5502210999839,None,126.551284199988,None,126.551284199988,None,126.551284199988,None,128.08132415999427,None,128.08132415999427,None,128.08132415999427,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
neutral,positive,1,k,k,,,,,1,2,20,4,,,,,,,,,,,,,prac,1,1,1,positive,neutral,k,k,1,1.0985465999983717,128.08512569998857,129.10013839998282,129.08344590000343,None,128.08512569998857,None,128.08512569998857,None,128.08512569998857,None,130.18130926000305,None,130.18130926000305,None,130.18130926000305,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
positive,neutral,2,l,j,,,,,1,3,21,17,,,,,,,,,,,,,prac,1,1,2,neutral,positive,l,l,1,0.6470195000001695,130.18573719999404,131.20003439998254,131.18336799999815,None,130.18573719999404,None,130.18573719999404,None,130.18573719999404,None,131.83076326000156,None,131.83076326000156,None,131.83076326000156,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
negative,neutral,2,j,l,,,,,1,4,22,12,,,,,,,,,,,,,prac,1,1,2,neutral,negative,j,j,1,0.7482192000024952,131.83423879998736,132.84749359998386,132.83083199997782,None,131.83423879998736,None,131.83423879998736,None,131.83423879998736,None,133.58085775999353,None,133.58085775999353,None,133.58085775999353,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
positive,neutral,1,l,j,,,,,1,5,23,8,,,,,,,,,,,,,prac,2,2,1,neutral,positive,l,j,0,0.6993006999837235,133.58339459999115,134.58323629997903,134.5666280000005,None,133.58339459999115,None,133.58339459999115,None,133.58339459999115,None,135.28118769999128,None,135.28118769999128,None,135.28118769999128,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
positive,positive,2,l,j,,,,,1,6,24,11,,,,,,,,,,,,,prac,2,2,2,positive,positive,l,l,1,0.738691500009736,136.2830044000002,137.28315519998432,137.2666029999964,None,136.2830044000002,None,136.2830044000002,None,136.2830044000002,None,138.01831485998702,None,138.01831485998702,None,138.01831485998702,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
positive,negative,1,l,j,,,,,1,7,25,5,,,,,,,,,,,,,prac,1,1,1,negative,positive,l,l,1,1.0613086000084877,138.0231247000047,139.03318779999972,139.0165532999963,None,138.0231247000047,None,138.0231247000047,None,138.0231247000047,None,140.08105645999314,None,140.08105645999314,None,140.08105645999314,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
positive,negative,2,l,j,,,,,1,8,26,14,,,,,,,,,,,,,prac,2,2,2,negative,positive,l,l,1,0.6568856000085361,140.08472489999258,141.09982949998812,141.08317229998647,None,140.08472489999258,None,140.08472489999258,None,140.08472489999258,None,141.73949965998764,None,141.73949965998764,None,141.73949965998764,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
negative,positive,2,j,l,,,,,1,9,27,15,,,,,,,,,,,,,prac,1,1,2,positive,negative,j,j,1,0.8400978999852668,141.75610519998008,142.76398150000023,142.730642599985,None,141.75610519998008,None,141.75610519998008,None,141.75610519998008,None,143.58062015998877,None,143.58062015998877,None,143.58062015998877,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
neutral,neutral,1,k,k,,,,,1,10,28,1,,,,,,,,,,,,,prac,1,1,1,neutral,neutral,k,k,1,0.6854680000105873,143.58059830000275,144.58309450000525,144.58309450000525,None,143.58059830000275,None,143.58059830000275,None,143.58059830000275,None,145.26643975999906,None,145.26643975999906,None,145.26643975999906,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
positive,positive,1,l,j,,,,,1,11,29,2,,,,,,,,,,,,,prac,1,1,1,positive,positive,l,l,1,1.112526400014758,145.2703547999845,146.28308789999573,146.26648079999723,None,145.2703547999845,None,145.2703547999845,None,145.2703547999845,None,147.38088706000127,None,147.38088706000127,None,147.38088706000127,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
neutral,neutral,2,k,k,,,,,1,12,30,10,,,,,,,,,,,,,prac,1,1,2,neutral,neutral,k,k,1,0.7814754999999423,147.38480319999508,148.3995895999833,148.38299759998336,None,147.38480319999508,None,147.38480319999508,None,147.38480319999508,None,149.16418495999534,None,149.16418495999534,None,149.16418495999534,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
negative,negative,2,j,l,,,,,1,13,31,9,,,,,,,,,,,,,prac,2,2,2,negative,negative,j,j,1,0.7831370999920182,149.16929570000502,150.1830284000025,150.1496428999817,None,149.16929570000502,None,149.16929570000502,None,149.16929570000502,None,150.94747945999262,None,150.94747945999262,None,150.94747945999262,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
negative,negative,1,j,l,,,,,1,14,32,0,,,,,,,,,,,,,prac,2,2,1,negative,negative,j,j,1,0.7364383999956772,150.9516442999884,151.9666506999929,151.94960559997708,None,150.9516442999884,None,150.9516442999884,None,150.9516442999884,None,152.68040285999888,None,152.68040285999888,None,152.68040285999888,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
neutral,negative,2,k,k,,,,,1,15,33,16,,,,,,,,,,,,,prac,1,1,2,negative,neutral,k,k,1,1.5264655999781098,152.68599820000236,153.69704579998506,153.6803777999885,None,152.68599820000236,None,152.68599820000236,None,152.68599820000236,None,155.21409069999936,None,155.21409069999936,None,155.21409069999936,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
negative,positive,1,j,l,,,,,1,16,34,6,,,,,,,,,,,,,prac,2,2,1,positive,negative,j,j,1,0.7350719000096433,156.21401500000502,157.21614079998108,157.19950550000067,None,156.21401500000502,None,156.21401500000502,None,156.21401500000502,None,157.94732595998795,None,157.94732595998795,None,157.94732595998795,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
neutral,negative,1,k,k,,,,,1,17,35,7,,,,,,,,,,,,,prac,1,1,1,negative,neutral,k,k,1,0.5147622000076808,157.95097429997986,158.96604159998242,158.9494893999945,None,157.95097429997986,None,157.95097429997986,None,157.95097429997986,None,159.46398015999586,None,159.46398015999586,None,159.46398015999586,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.4639915000007,None,space,13.64224329998251,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062962964,-0.074074075,0,0,0,0.011229060008190572,None,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
negative,negative,2,j,l,,,,,,,,,0,0,0,9,,,,,,,173.12996279998333,None,main,1,1,2,negative,negative,j,j,1,0.844385800010059,175.13798149998183,176.14919989998452,176.13247059998685,None,175.13798149998183,None,175.13798149998183,None,175.13798149998183,None,176.98027265998536,None,176.98027265998536,None,176.98027265998536,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
positive,negative,1,l,j,,,,,,,,,0,1,1,5,,,,,,,,,main,1,1,1,negative,positive,l,l,1,0.7993786000006367,176.98503949999576,177.9991259999806,177.98245489998953,None,176.98503949999576,None,176.98503949999576,None,176.98503949999576,None,178.7824475600035,None,178.7824475600035,None,178.7824475600035,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
neutral,positive,1,k,k,,,,,,,,,0,2,2,4,,,,,,,,,main,1,1,1,positive,neutral,k,k,1,0.6300273000088055,178.78564709998318,179.79897129998426,179.78243019999354,None,178.78564709998318,None,178.78564709998318,None,178.78564709998318,None,180.41352905997775,None,180.41352905997775,None,180.41352905997775,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
positive,negative,2,l,j,,,,,,,,,0,3,3,14,,,,,,,,,main,1,1,2,negative,positive,l,l,1,0.5806869000080042,180.41943919999176,181.4323177000042,181.41579410000122,None,180.41943919999176,None,180.41943919999176,None,180.41943919999176,None,181.99641255997705,None,181.99641255997705,None,181.99641255997705,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
positive,neutral,2,l,j,,,,,,,,,0,4,4,17,,,,,,,,,main,2,2,2,neutral,positive,l,l,1,0.79890309998882,181.99650219999603,182.99640789997648,182.99640789997648,None,181.99650219999603,None,181.99650219999603,None,181.99650219999603,None,183.79640596000246,None,183.79640596000246,None,183.79640596000246,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
neutral,negative,1,k,k,,,,,,,,,0,5,5,7,,,,,,,,,main,2,2,1,negative,neutral,k,k,1,0.6151859999808948,183.79713609997998,184.79641069998615,184.79641069998615,None,183.79713609997998,None,183.79713609997998,None,183.79713609997998,None,185.4130655599991,None,185.4130655599991,None,185.4130655599991,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
positive,positive,1,l,j,,,,,,,,,0,6,6,2,,,,,,,,,main,1,1,1,positive,positive,l,l,1,0.5819956000195816,185.41689100000076,186.43212299997685,186.41555229999358,None,185.41689100000076,None,185.41689100000076,None,185.41689100000076,None,186.99636515999447,None,186.99636515999447,None,186.99636515999447,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
neutral,negative,2,k,k,,,,,,,,,0,7,7,16,,,,,,,,,main,2,2,2,negative,neutral,k,k,1,0.5649834999931045,187.0005828999856,188.01542650000192,187.9989487999992,None,187.0005828999856,None,187.0005828999856,None,187.0005828999856,None,188.56326845999575,None,188.56326845999575,None,188.56326845999575,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
negative,negative,1,j,l,,,,,,,,,0,8,8,0,,,,,,,,,main,2,2,1,negative,negative,j,j,1,0.6654257000191137,188.56942909999634,189.58204529999057,189.56543489999603,None,188.56942909999634,None,188.56942909999634,None,188.56942909999634,None,190.22995965998854,None,190.22995965998854,None,190.22995965998854,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
positive,positive,2,l,j,,,,,,,,,0,9,9,11,,,,,,,,,main,2,2,2,positive,positive,l,l,1,0.6146442999888677,190.23616609998862,191.2487451999914,191.2320717999828,None,190.23616609998862,None,190.23616609998862,None,190.23616609998862,None,191.84659135997646,None,191.84659135997646,None,191.84659135997646,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
negative,neutral,2,j,l,,,,,,,,,0,10,10,12,,,,,,,,,main,1,1,2,neutral,negative,j,j,1,0.765739599999506,191.84996219997993,192.8632369999832,192.84878699999535,None,191.84996219997993,None,191.84996219997993,None,191.84996219997993,None,193.61346815999133,None,193.61346815999133,None,193.61346815999133,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
neutral,neutral,2,k,k,,,,,,,,,0,11,11,10,,,,,,,,,main,2,2,2,neutral,neutral,k,k,1,0.5469098000030499,193.62902279998525,194.62950049998472,194.61281869999948,None,193.62902279998525,None,193.62902279998525,None,193.62902279998525,None,195.1627912599768,None,195.1627912599768,None,195.1627912599768,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
negative,neutral,1,j,l,,,,,,,,,0,12,12,3,,,,,,,,,main,1,1,1,neutral,negative,j,j,1,0.7147712000005413,195.16312869999092,196.16282159998082,196.16282159998082,None,195.16312869999092,None,195.16312869999092,None,195.16312869999092,None,196.8794761599973,None,196.8794761599973,None,196.8794761599973,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
positive,neutral,1,l,j,,,,,,,,,0,13,13,8,,,,,,,,,main,2,2,1,neutral,positive,l,l,1,0.7151682999974582,196.88115629999083,197.89614349999465,197.87948299999698,None,196.88115629999083,None,196.88115629999083,None,196.88115629999083,None,198.5961322600022,None,198.5961322600022,None,198.5961322600022,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
negative,positive,2,j,l,,,,,,,,,0,14,14,15,,,,,,,,,main,1,1,2,positive,negative,j,j,1,0.7486517000070307,198.60305619999417,199.61521590000484,199.59856250000303,None,198.60305619999417,None,198.60305619999417,None,198.60305619999417,None,200.34642555999454,None,200.34642555999454,None,200.34642555999454,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
neutral,positive,2,k,k,,,,,,,,,0,15,15,13,,,,,,,,,main,2,2,2,positive,neutral,k,k,1,0.7000293000019155,200.35232429997995,201.36524719998124,201.34854609999456,None,200.35232429997995,None,200.35232429997995,None,200.35232429997995,None,202.04679145999836,None,202.04679145999836,None,202.04679145999836,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
neutral,neutral,1,k,k,,,,,,,,,0,16,16,1,,,,,,,,,main,2,2,1,neutral,neutral,k,k,1,0.6801552999822889,202.05319720000261,203.06522339998628,203.0485786999925,None,202.05319720000261,None,202.05319720000261,None,202.05319720000261,None,203.72964725999628,None,203.72964725999628,None,203.72964725999628,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
negative,positive,1,j,l,,,,,,,,,0,17,17,6,,,,,,,,,main,2,2,1,positive,negative,j,j,1,0.836383299989393,203.73585209998419,204.74835539999185,204.73177359998226,None,203.73585209998419,None,203.73585209998419,None,203.73585209998419,None,205.56528006000445,None,205.56528006000445,None,205.56528006000445,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
positive,neutral,2,l,j,,,,,,,,,1,0,18,17,,,,,,,,,main,2,2,2,neutral,positive,l,l,1,0.6439382999960799,205.5709833999863,206.57917779998388,206.56251379998866,None,205.5709833999863,None,205.5709833999863,None,205.5709833999863,None,207.212476359983,None,207.212476359983,None,207.212476359983,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
positive,positive,2,l,j,,,,,,,,,1,1,19,11,,,,,,,,,main,2,2,2,positive,positive,l,l,1,0.6307371000002604,207.21392559999367,208.22925569998915,208.21254849998513,None,207.21392559999367,None,207.21392559999367,None,207.21392559999367,None,208.84585935999058,None,208.84585935999058,None,208.84585935999058,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
neutral,negative,1,k,k,,,,,,,,,1,2,20,7,,,,,,,,,main,2,2,1,negative,neutral,k,k,1,0.6819905999873299,208.84653119998984,209.8458896999946,209.8458896999946,None,208.84653119998984,None,208.84653119998984,None,208.84653119998984,None,210.52926635999466,None,210.52926635999466,None,210.52926635999466,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
neutral,positive,2,k,k,,,,,,,,,1,3,21,13,,,,,,,,,main,2,2,2,positive,neutral,k,k,1,0.6030262999993283,210.53620309999678,211.5483362999803,211.53167589998338,None,210.53620309999678,None,210.53620309999678,None,210.53620309999678,None,212.1337989599968,None,212.1337989599968,None,212.1337989599968,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
negative,neutral,1,j,l,,,,,,,,,1,4,22,3,,,,,,,,,main,2,2,1,neutral,negative,j,j,1,0.8272101000184193,212.1385856999841,213.19885970000178,213.18414889997803,None,212.1385856999841,None,212.1385856999841,None,212.1385856999841,None,213.9626064599841,None,213.9626064599841,None,213.9626064599841,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
positive,negative,2,l,j,,,,,,,,,1,5,23,14,,,,,,,,,main,2,2,2,negative,positive,l,l,1,0.7487917999969795,213.9699367999856,214.98155239998596,214.96505030000117,None,213.9699367999856,None,213.9699367999856,None,213.9699367999856,None,215.71275386000053,None,215.71275386000053,None,215.71275386000053,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
positive,positive,1,l,j,,,,,,,,,1,6,24,2,,,,,,,,,main,2,2,1,positive,positive,l,l,1,1.114260500005912,215.71665220000432,216.73148779998883,216.7149262999883,None,215.71665220000432,None,215.71665220000432,None,215.71665220000432,None,217.82859385998455,None,217.82859385998455,None,217.82859385998455,None,,,,,,,,,,,,,,108,2023-03-31_17h22.31.733,Main,2022.1.1,60.268629334927994,
