target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,fl_inst_resp.rt,sound_1.started,sound_1.stopped,image_4.started,image_4.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,key_resp.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,space,52.669813100015745,28.78333126998041,None,81.47985489992425,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,2023-04-05_14h56.13.196,Main,2022.1.1,60.02148767453243,
negative,positive,2,j,l,,,,,0,0,0,15,,,,,,,,,,,86.99895009992179,None,prac,1,1,2,positive,negative,j,j,1,1.2849948999937624,89.01448469993193,90.0198914000066,89.99803199991584,None,89.01448469993193,None,89.01448469993193,None,89.01448469993193,None,91.2963234699564,None,91.2963234699564,None,91.2963234699564,None,,,,,,,,,,,,,,210,2023-04-05_14h56.13.196,Main,2022.1.1,60.02148767453243,
positive,neutral,2,l,j,,,,,0,1,1,17,,,,,,,,,,,,,prac,2,2,2,neutral,positive,l,l,1,1.6171690000919625,91.29705779999495,92.29640150000341,92.29640150000341,None,91.29705779999495,None,91.29705779999495,None,91.29705779999495,None,93.91631230001803,None,93.91631230001803,None,93.91631230001803,None,,,,,,,,,,,,,,210,2023-04-05_14h56.13.196,Main,2022.1.1,60.02148767453243,
negative,neutral,1,j,l,,,,,0,2,2,3,,,,,,,,,,,,,prac,2,2,1,neutral,negative,j,j,1,0.9013232999714091,94.9143383000046,95.91542420000769,95.89876899996307,None,94.9143383000046,None,94.9143383000046,None,94.9143383000046,None,96.81325617001858,None,96.81325617001858,None,96.81325617001858,None,,,,,,,,,,,,,,210,2023-04-05_14h56.13.196,Main,2022.1.1,60.02148767453243,
negative,neutral,2,j,l,,,,,0,3,3,12,,,,,,,,,,,,,prac,1,1,2,neutral,negative,j,j,1,0.6832468999782577,96.81721290003043,97.83203469996806,97.81539689993951,None,96.81721290003043,None,96.81721290003043,None,96.81721290003043,None,98.49870547000319,None,98.49870547000319,None,98.49870547000319,None,,,,,,,,,,,,,,210,2023-04-05_14h56.13.196,Main,2022.1.1,60.02148767453243,
neutral,positive,2,k,k,,,,,0,4,4,13,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,0.7131530999904498,98.50155939999968,99.51535140001215,99.49874109996017,None,98.50155939999968,None,98.50155939999968,None,98.50155939999968,None,100.2127561699599,None,100.2127561699599,None,100.2127561699599,None,,,,,,,,,,,,,,210,2023-04-05_14h56.13.196,Main,2022.1.1,60.02148767453243,
positive,negative,1,l,j,,,,,0,5,5,5,,,,,,,,,,,,,prac,2,2,1,negative,positive,l,l,1,0.6166260000318289,100.21289029996842,101.21281840000302,101.21281840000302,None,100.21289029996842,None,100.21289029996842,None,100.21289029996842,None,101.82948266994208,None,101.82948266994208,None,101.82948266994208,None,,,,,,,,,,,,,,210,2023-04-05_14h56.13.196,Main,2022.1.1,60.02148767453243,
neutral,positive,1,k,k,,,,,0,6,6,4,,,,,,,,,,,,,prac,2,2,1,positive,neutral,k,j,0,0.747585800010711,101.83098149998114,102.84615839994512,102.82948630000465,None,101.83098149998114,None,101.83098149998114,None,101.83098149998114,None,103.5795109999599,None,103.5795109999599,None,103.5795109999599,None,,,,,,,,,,,,,,210,2023-04-05_14h56.13.196,Main,2022.1.1,60.02148767453243,
negative,negative,2,j,l,,,,,0,7,7,9,,,,,,,,,,,,,prac,2,2,2,negative,negative,j,j,1,0.8013391999993473,104.58055059995968,105.58189609996043,105.5652623999631,None,104.58055059995968,None,104.58055059995968,None,104.58055059995968,None,106.37962166999932,None,106.37962166999932,None,106.37962166999932,None,,,,,,,,,,,,,,210,2023-04-05_14h56.13.196,Main,2022.1.1,60.02148767453243,
positive,neutral,1,l,j,,,,,0,8,8,8,,,,,,,,,,,,,prac,1,1,1,neutral,positive,l,l,1,0.8019525000127032,106.38647969998419,107.39843089994974,107.38195629999973,None,106.38647969998419,None,106.38647969998419,None,106.38647969998419,None,108.17974616994616,None,108.17974616994616,None,108.17974616994616,None,,,,,,,,,,,,,,210,2023-04-05_14h56.13.196,Main,2022.1.1,60.02148767453243,
neutral,neutral,1,k,k,,,,,0,9,9,1,,,,,,,,,,,,,prac,2,2,1,neutral,neutral,k,k,1,0.7304385000606999,108.18618860002607,109.19846400001552,109.18188009993173,None,108.18618860002607,None,108.18618860002607,None,108.18618860002607,None,109.91510196996387,None,109.91510196996387,None,109.91510196996387,None,,,,,,,,,,,,,,210,2023-04-05_14h56.13.196,Main,2022.1.1,60.02148767453243,
positive,positive,1,l,j,,,,,0,10,10,2,,,,,,,,,,,,,prac,1,1,1,positive,positive,l,l,1,0.6964064000640064,109.92081199993845,110.93177829997148,110.915133100003,None,109.92081199993845,None,109.92081199993845,None,109.92081199993845,None,111.6125905700028,None,111.6125905700028,None,111.6125905700028,None,,,,,,,,,,,,,,210,2023-04-05_14h56.13.196,Main,2022.1.1,60.02148767453243,
positive,positive,2,l,j,,,,,0,11,11,11,,,,,,,,,,,,,prac,2,2,2,positive,positive,l,l,1,0.6655348000349477,111.61257009999827,112.61259389994666,112.61259389994666,None,111.61257009999827,None,111.61257009999827,None,111.61257009999827,None,113.27925926994067,None,113.27925926994067,None,113.27925926994067,None,,,,,,,,,,,,,,210,2023-04-05_14h56.13.196,Main,2022.1.1,60.02148767453243,
