target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,fl_inst_resp.rt,sound_1.started,sound_1.stopped,image_4.started,image_4.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,key_resp.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,space,54.34328779997304,36.36892037992366,None,90.732116799918,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,2023-04-06_13h43.27.248,Main,2022.1.1,60.10030740722717,
neutral,negative,2,k,k,,,,,0,0,0,16,,,,,,,,,,,94.26789909997024,None,prac,1,1,2,negative,neutral,k,k,1,3.269408200052567,96.28470979991835,97.28458199999295,97.26789279992227,None,96.28470979991835,None,96.28470979991835,None,96.28470979991835,None,100.55165369994938,None,100.55165369994938,None,100.55165369994938,None,,,,,,,,,,,,,,112,2023-04-06_13h43.27.248,Main,2022.1.1,60.10030740722717,
negative,neutral,1,j,l,,,,,0,1,1,3,,,,,,,,,,,,,prac,2,2,1,neutral,negative,j,j,1,1.5088970999931917,101.5652253999142,102.56521969998721,102.54855810001027,None,101.5652253999142,None,101.5652253999142,None,101.5652253999142,None,104.06429160002153,None,104.06429160002153,None,104.06429160002153,None,,,,,,,,,,,,,,112,2023-04-06_13h43.27.248,Main,2022.1.1,60.10030740722717,
positive,neutral,2,l,j,,,,,0,2,2,17,,,,,,,,,,,,,prac,2,2,2,neutral,positive,l,l,1,1.1243858999805525,105.06673850002699,106.06767859996762,106.05104429996572,None,105.06673850002699,None,105.06673850002699,None,105.06673850002699,None,107.18443617995362,None,107.18443617995362,None,107.18443617995362,None,,,,,,,,,,,,,,112,2023-04-06_13h43.27.248,Main,2022.1.1,60.10030740722717,
negative,negative,1,j,l,,,,,0,3,3,0,,,,,,,,,,,,,prac,2,2,1,negative,negative,j,j,1,1.061199099989608,107.19293869996909,108.20093069993891,108.18213279999327,None,107.19293869996909,None,107.19293869996909,None,107.19293869996909,None,109.25094928001053,None,109.25094928001053,None,109.25094928001053,None,,,,,,,,,,,,,,112,2023-04-06_13h43.27.248,Main,2022.1.1,60.10030740722717,
neutral,neutral,1,k,k,,,,,0,4,4,1,,,,,,,,,,,,,prac,1,1,1,neutral,neutral,k,k,1,0.5981662999838591,109.25442559993826,110.26744159997907,110.25093410001136,None,109.25442559993826,None,109.25442559993826,None,109.25442559993826,None,110.85081667990889,None,110.85081667990889,None,110.85081667990889,None,,,,,,,,,,,,,,112,2023-04-06_13h43.27.248,Main,2022.1.1,60.10030740722717,
positive,positive,1,l,j,,,,,0,5,5,2,,,,,,,,,,,,,prac,2,2,1,positive,positive,l,l,1,0.7963713000062853,110.85382800002117,111.8650278999703,111.84837070002686,None,110.85382800002117,None,110.85382800002117,None,110.85382800002117,None,112.64832117992918,None,112.64832117992918,None,112.64832117992918,None,,,,,,,,,,,,,,112,2023-04-06_13h43.27.248,Main,2022.1.1,60.10030740722717,
negative,positive,2,j,l,,,,,0,6,6,15,,,,,,,,,,,,,prac,2,2,2,positive,negative,j,j,1,0.883615699945949,112.64982419996522,113.66506309993565,113.64840209996328,None,112.64982419996522,None,112.64982419996522,None,112.64982419996522,None,114.53406867992598,None,114.53406867992598,None,114.53406867992598,None,,,,,,,,,,,,,,112,2023-04-06_13h43.27.248,Main,2022.1.1,60.10030740722717,
negative,negative,2,j,l,,,,,0,7,7,9,,,,,,,,,,,,,prac,2,2,2,negative,negative,j,j,1,0.7653107999358326,114.53713770001195,115.550880099996,115.5342726999661,None,114.53713770001195,None,114.53713770001195,None,114.53713770001195,None,116.30084087993018,None,116.30084087993018,None,116.30084087993018,None,,,,,,,,,,,,,,112,2023-04-06_13h43.27.248,Main,2022.1.1,60.10030740722717,
negative,neutral,2,j,l,,,,,0,8,8,12,,,,,,,,,,,,,prac,2,2,2,neutral,negative,j,j,1,0.6799103999510407,116.30347029992845,117.3174404000165,117.300840199925,None,116.30347029992845,None,116.30347029992845,None,116.30347029992845,None,117.98195777998771,None,117.98195777998771,None,117.98195777998771,None,,,,,,,,,,,,,,112,2023-04-06_13h43.27.248,Main,2022.1.1,60.10030740722717,
neutral,neutral,2,k,k,,,,,0,9,9,10,,,,,,,,,,,,,prac,2,2,2,neutral,neutral,k,k,1,0.7324385000392795,117.98514899995644,118.98415459995158,118.98415459995158,None,117.98514899995644,None,117.98514899995644,None,117.98514899995644,None,119.71549468000885,None,119.71549468000885,None,119.71549468000885,None,,,,,,,,,,,,,,112,2023-04-06_13h43.27.248,Main,2022.1.1,60.10030740722717,
