target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,fl_inst_resp.rt,sound_1.started,sound_1.stopped,image_4.started,image_4.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,key_resp.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,space,54.375115300004836,16.059951560001355,None,70.45873220002977,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,2023-04-03_16h09.14.875,Main,2022.1.1,61.13609200830137,
negative,negative,2,j,l,,,,,0,0,0,9,,,,,,,,,,,74.05870530003449,None,prac,2,2,2,negative,negative,l,l,1,3.9658889999845996,76.07948960002977,77.08945919998223,77.07278879999649,None,76.07948960002977,None,76.07948960002977,None,76.07948960002977,None,81.04614739998942,None,81.04614739998942,None,81.04614739998942,None,,,,,,,,,,,,,,109,2023-04-03_16h09.14.875,Main,2022.1.1,61.13609200830137,
positive,negative,2,l,j,,,,,0,1,1,14,,,,,,,,,,,,,prac,1,1,2,negative,positive,j,l,0,-0.34659909998299554,82.05742289999034,None,None,None,82.05742289999034,None,82.05742289999034,None,82.05742289999034,None,82.70713350002188,None,82.70713350002188,None,82.70713350002188,None,,,,,,,,,,,,,,109,2023-04-03_16h09.14.875,Main,2022.1.1,61.13609200830137,
neutral,neutral,1,k,k,,,,,0,2,2,1,,,,,,,,,,,,,prac,1,1,1,neutral,neutral,k,k,1,0.9175454000360332,85.70691760000773,86.72252599999774,86.68920359999174,None,85.70691760000773,None,85.70691760000773,None,85.70691760000773,None,87.62253946003038,None,87.62253946003038,None,87.62253946003038,None,,,,,,,,,,,,,,109,2023-04-03_16h09.14.875,Main,2022.1.1,61.13609200830137,
neutral,positive,2,k,k,,,,,0,3,3,13,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,0.7826581000117585,87.62251329998253,88.62258510000538,88.62258510000538,None,87.62251329998253,None,87.62251329998253,None,87.62251329998253,None,89.40585856001125,None,89.40585856001125,None,89.40585856001125,None,,,,,,,,,,,,,,109,2023-04-03_16h09.14.875,Main,2022.1.1,61.13609200830137,
positive,negative,1,l,j,,,,,0,4,4,5,,,,,,,,,,,,,prac,2,2,1,negative,positive,j,j,1,0.7004297000239603,89.41014569997787,90.42504270002246,90.40842320001684,None,89.41014569997787,None,89.41014569997787,None,89.41014569997787,None,91.10843966000247,None,91.10843966000247,None,91.10843966000247,None,,,,,,,,,,,,,,109,2023-04-03_16h09.14.875,Main,2022.1.1,61.13609200830137,
negative,negative,1,j,l,,,,,0,5,5,0,,,,,,,,,,,,,prac,1,1,1,negative,negative,l,l,1,0.8487147999694571,91.112615799997,92.12495189998299,92.1083978000097,None,91.112615799997,None,91.112615799997,None,91.112615799997,None,92.95822996001225,None,92.95822996001225,None,92.95822996001225,None,,,,,,,,,,,,,,109,2023-04-03_16h09.14.875,Main,2022.1.1,61.13609200830137,
positive,positive,2,l,j,,,,,0,6,6,11,,,,,,,,,,,,,prac,2,2,2,positive,positive,j,j,1,0.7985912000294775,92.96136120002484,93.97491889999947,93.95832209999207,None,92.96136120002484,None,92.96136120002484,None,92.96136120002484,None,94.75817136002006,None,94.75817136002006,None,94.75817136002006,None,,,,,,,,,,,,,,109,2023-04-03_16h09.14.875,Main,2022.1.1,61.13609200830137,
neutral,positive,1,k,k,,,,,0,7,7,4,,,,,,,,,,,,,prac,2,2,1,positive,neutral,k,k,1,0.6654673000448383,94.76128730003256,95.77481109998189,95.7581962000113,None,94.76128730003256,None,94.76128730003256,None,94.76128730003256,None,96.4248908599955,None,96.4248908599955,None,96.4248908599955,None,,,,,,,,,,,,,,109,2023-04-03_16h09.14.875,Main,2022.1.1,61.13609200830137,
negative,neutral,2,j,l,,,,,0,8,8,12,,,,,,,,,,,,,prac,1,1,2,neutral,negative,l,l,1,0.8793241000385024,96.42787070001941,97.4379005000228,97.42189980001422,None,96.42787070001941,None,96.42787070001941,None,96.42787070001941,None,98.3055983600323,None,98.3055983600323,None,98.3055983600323,None,,,,,,,,,,,,,,109,2023-04-03_16h09.14.875,Main,2022.1.1,61.13609200830137,
positive,positive,1,l,j,,,,,0,9,9,2,,,,,,,,,,,,,prac,2,2,1,positive,positive,j,j,1,1.0671082999906503,98.30628469999647,99.30568410002161,99.30568410002161,None,98.30628469999647,None,98.30628469999647,None,98.30628469999647,None,100.37474465999985,None,100.37474465999985,None,100.37474465999985,None,,,,,,,,,,,,,,109,2023-04-03_16h09.14.875,Main,2022.1.1,61.13609200830137,
positive,neutral,1,l,j,,,,,0,10,10,8,,,,,,,,,,,,,prac,2,2,1,neutral,positive,j,j,1,0.6163930000038818,100.37766649998957,101.3913841000176,101.37480230000801,None,100.37766649998957,None,100.37766649998957,None,100.37766649998957,None,101.99139405997703,None,101.99139405997703,None,101.99139405997703,None,,,,,,,,,,,,,,109,2023-04-03_16h09.14.875,Main,2022.1.1,61.13609200830137,
negative,neutral,1,j,l,,,,,0,11,11,3,,,,,,,,,,,,,prac,1,1,1,neutral,negative,l,l,1,0.764360100030899,101.99531540001044,103.00802950002253,102.99143709999043,None,101.99531540001044,None,101.99531540001044,None,101.99531540001044,None,103.7580118600279,None,103.7580118600279,None,103.7580118600279,None,,,,,,,,,,,,,,109,2023-04-03_16h09.14.875,Main,2022.1.1,61.13609200830137,
neutral,negative,1,k,k,,,,,0,12,12,7,,,,,,,,,,,,,prac,2,2,1,negative,neutral,k,k,1,1.3651868000160903,103.76118099997984,104.77466060000006,104.75804470002186,None,103.76118099997984,None,103.76118099997984,None,103.76118099997984,None,106.12466386002488,None,106.12466386002488,None,106.12466386002488,None,,,,,,,,,,,,,,109,2023-04-03_16h09.14.875,Main,2022.1.1,61.13609200830137,
