target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,fl_inst_resp.rt,sound_1.started,sound_1.stopped,image_4.started,image_4.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,key_resp.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,space,54.0930360998027,29.80479034022428,None,83.91744310013019,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,2023-03-29_13h30.11.345,Main,2022.1.1,59.754433175850465,
negative,positive,1,j,l,,,,,0,0,0,6,,,,,,,,,,,88.37034200015478,None,prac,1,1,1,positive,negative,j,j,1,2.4138817000202835,90.38961300021037,91.40090290014632,91.38707910012454,None,90.38961300021037,None,90.38961300021037,None,90.38961300021037,None,93.80330280005,None,93.80330280005,None,93.80330280005,None,,,,,,,,,,,,,,104,2023-03-29_13h30.11.345,Main,2022.1.1,59.754433175850465,
negative,negative,2,j,l,,,,,0,1,1,9,,,,,,,,,,,,,prac,1,1,2,negative,negative,j,j,1,0.8515554999466985,94.80313010001555,95.81743440008722,95.78424550010823,None,94.80313010001555,None,94.80313010001555,None,94.80313010001555,None,96.65074574002065,None,96.65074574002065,None,96.65074574002065,None,,,,,,,,,,,,,,104,2023-03-29_13h30.11.345,Main,2022.1.1,59.754433175850465,
neutral,positive,2,k,k,,,,,0,2,2,13,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,1.2169313998892903,96.65688430005684,97.66740320017561,97.650729900226,None,96.65688430005684,None,96.65688430005684,None,96.65688430005684,None,98.86983804018237,None,98.86983804018237,None,98.86983804018237,None,,,,,,,,,,,,,,104,2023-03-29_13h30.11.345,Main,2022.1.1,59.754433175850465,
positive,negative,2,l,j,,,,,0,3,3,14,,,,,,,,,,,,,prac,1,1,2,negative,positive,l,l,1,0.8126833999995142,98.87454710016027,99.88402150012553,99.8673231001012,None,98.87454710016027,None,98.87454710016027,None,98.87454710016027,None,100.68401044011117,None,100.68401044011117,None,100.68401044011117,None,,,,,,,,,,,,,,104,2023-03-29_13h30.11.345,Main,2022.1.1,59.754433175850465,
positive,positive,1,l,j,,,,,0,4,4,2,,,,,,,,,,,,,prac,2,2,1,positive,positive,l,l,1,0.8987553999759257,100.68969830009155,101.70067050005309,101.6839904000517,None,100.68969830009155,None,100.68969830009155,None,100.68969830009155,None,102.58405914003961,None,102.58405914003961,None,102.58405914003961,None,,,,,,,,,,,,,,104,2023-03-29_13h30.11.345,Main,2022.1.1,59.754433175850465,
neutral,negative,1,k,k,,,,,0,5,5,7,,,,,,,,,,,,,prac,1,1,1,negative,neutral,k,k,1,0.6993297999724746,102.59012280008756,103.60063310014084,103.5839963001199,None,102.59012280008756,None,102.59012280008756,None,102.59012280008756,None,104.28395674014465,None,104.28395674014465,None,104.28395674014465,None,,,,,,,,,,,,,,104,2023-03-29_13h30.11.345,Main,2022.1.1,59.754433175850465,
positive,negative,1,l,j,,,,,0,6,6,5,,,,,,,,,,,,,prac,2,2,1,negative,positive,l,l,1,1.0815463000908494,104.28808700013906,105.30061630019918,105.28394260001369,None,104.28808700013906,None,104.28808700013906,None,104.28808700013906,None,106.36759904013016,None,106.36759904013016,None,106.36759904013016,None,,,,,,,,,,,,,,104,2023-03-29_13h30.11.345,Main,2022.1.1,59.754433175850465,
positive,neutral,2,l,j,,,,,0,7,7,17,,,,,,,,,,,,,prac,2,2,2,neutral,positive,l,l,1,0.7482197000645101,106.37407280015759,107.38662820006721,107.36723390012048,None,106.37407280015759,None,106.37407280015759,None,106.37407280015759,None,108.11717064012774,None,108.11717064012774,None,108.11717064012774,None,,,,,,,,,,,,,,104,2023-03-29_13h30.11.345,Main,2022.1.1,59.754433175850465,
neutral,positive,1,k,k,,,,,0,8,8,4,,,,,,,,,,,,,prac,1,1,1,positive,neutral,k,k,1,0.6488520000129938,108.12223780015483,109.13654650002718,109.10326400003396,None,108.12223780015483,None,108.12223780015483,None,108.12223780015483,None,109.76713204020635,None,109.76713204020635,None,109.76713204020635,None,,,,,,,,,,,,,,104,2023-03-29_13h30.11.345,Main,2022.1.1,59.754433175850465,
positive,positive,2,l,j,,,,,0,9,9,11,,,,,,,,,,,,,prac,1,1,2,positive,positive,l,l,1,0.6655024001374841,109.77296730014496,110.78382000001147,110.76712370011955,None,109.77296730014496,None,109.77296730014496,None,109.77296730014496,None,111.43382444009185,None,111.43382444009185,None,111.43382444009185,None,,,,,,,,,,,,,,104,2023-03-29_13h30.11.345,Main,2022.1.1,59.754433175850465,
negative,neutral,2,j,l,,,,,0,10,10,12,,,,,,,,,,,,,prac,1,1,2,neutral,negative,j,j,1,0.6648065999615937,111.45317950006574,112.46712430007756,112.43392350012437,None,111.45317950006574,None,111.45317950006574,None,111.45317950006574,None,113.10040434016847,None,113.10040434016847,None,113.10040434016847,None,,,,,,,,,,,,,,104,2023-03-29_13h30.11.345,Main,2022.1.1,59.754433175850465,
positive,neutral,1,l,j,,,,,0,11,11,8,,,,,,,,,,,,,prac,1,1,1,neutral,positive,l,l,1,0.7313016001135111,113.10642330022529,114.11706950003281,114.10040230001323,None,113.10642330022529,None,113.10642330022529,None,113.10642330022529,None,114.83370774015785,None,114.83370774015785,None,114.83370774015785,None,,,,,,,,,,,,,,104,2023-03-29_13h30.11.345,Main,2022.1.1,59.754433175850465,
neutral,negative,2,k,k,,,,,0,12,12,16,,,,,,,,,,,,,prac,2,2,2,negative,neutral,k,k,1,0.7142602000385523,114.840579100186,115.8531064002309,115.83374730008654,None,114.840579100186,None,114.840579100186,None,114.840579100186,None,116.55036304015667,None,116.55036304015667,None,116.55036304015667,None,,,,,,,,,,,,,,104,2023-03-29_13h30.11.345,Main,2022.1.1,59.754433175850465,
neutral,neutral,1,k,k,,,,,0,13,13,1,,,,,,,,,,,,,prac,1,1,1,neutral,neutral,k,k,1,0.7986958001274616,116.55648030014709,117.56704570003785,117.55037570022978,None,116.55648030014709,None,116.55648030014709,None,116.55648030014709,None,118.35029714005069,None,118.35029714005069,None,118.35029714005069,None,,,,,,,,,,,,,,104,2023-03-29_13h30.11.345,Main,2022.1.1,59.754433175850465,
negative,neutral,1,j,l,,,,,0,14,14,3,,,,,,,,,,,,,prac,1,1,1,neutral,negative,j,j,1,0.8319968997966498,118.35360510018654,119.36711680004373,119.35308080003597,None,118.35360510018654,None,118.35360510018654,None,118.35360510018654,None,120.18359314007685,None,120.18359314007685,None,120.18359314007685,None,,,,,,,,,,,,,,104,2023-03-29_13h30.11.345,Main,2022.1.1,59.754433175850465,
negative,positive,2,j,l,,,,,0,15,15,15,,,,,,,,,,,,,prac,2,2,2,positive,negative,j,j,1,0.7986715999431908,120.1891582000535,121.20027630007826,121.18636990012601,None,120.1891582000535,None,120.1891582000535,None,120.1891582000535,None,121.98361394004897,None,121.98361394004897,None,121.98361394004897,None,,,,,,,,,,,,,,104,2023-03-29_13h30.11.345,Main,2022.1.1,59.754433175850465,
negative,negative,1,j,l,,,,,0,16,16,0,,,,,,,,,,,,,prac,1,1,1,negative,negative,j,j,1,0.6153965000994503,121.98944180016406,123.00025670020841,122.98359520011581,None,121.98944180016406,None,121.98944180016406,None,121.98944180016406,None,123.60022924011574,None,123.60022924011574,None,123.60022924011574,None,,,,,,,,,,,,,,104,2023-03-29_13h30.11.345,Main,2022.1.1,59.754433175850465,
neutral,neutral,2,k,k,,,,,0,17,17,10,,,,,,,,,,,,,prac,1,1,2,neutral,neutral,k,k,1,0.6984184000175446,123.60594130004756,124.61686350009404,124.60021530021913,None,123.60594130004756,None,123.60594130004756,None,123.60594130004756,None,125.30017814002932,None,125.30017814002932,None,125.30017814002932,None,,,,,,,,,,,,,,104,2023-03-29_13h30.11.345,Main,2022.1.1,59.754433175850465,
positive,positive,1,l,j,,,,,1,0,18,2,,,,,,,,,,,,,prac,2,2,1,positive,positive,l,l,1,0.6822697999887168,125.30885410006158,126.31689690006897,126.30015850020573,None,125.30885410006158,None,125.30885410006158,None,125.30885410006158,None,126.98346654009075,None,126.98346654009075,None,126.98346654009075,None,,,,,,,,,,,,,,104,2023-03-29_13h30.11.345,Main,2022.1.1,59.754433175850465,
neutral,positive,2,k,k,,,,,1,1,19,13,,,,,,,,,,,,,prac,1,1,2,positive,neutral,k,k,1,0.9315204001031816,126.98920290009119,128.00012250011787,127.98345950013027,None,126.98920290009119,None,126.98920290009119,None,126.98920290009119,None,128.91679314021022,None,128.91679314021022,None,128.91679314021022,None,,,,,,,,,,,,,,104,2023-03-29_13h30.11.345,Main,2022.1.1,59.754433175850465,
positive,negative,1,l,j,,,,,1,2,20,5,,,,,,,,,,,,,prac,1,1,1,negative,positive,l,l,1,0.5656481999903917,128.92295320006087,129.93344800011255,129.91678110021167,None,128.92295320006087,None,128.92295320006087,None,128.92295320006087,None,130.48339924016037,None,130.48339924016037,None,130.48339924016037,None,,,,,,,,,,,,,,104,2023-03-29_13h30.11.345,Main,2022.1.1,59.754433175850465,
positive,positive,2,l,j,,,,,1,3,21,11,,,,,,,,,,,,,prac,1,1,2,positive,positive,l,l,1,0.6984735000878572,130.48722240002826,131.50007630023174,131.4834092000965,None,130.48722240002826,None,130.48722240002826,None,130.48722240002826,None,132.18324024006725,None,132.18324024006725,None,132.18324024006725,None,,,,,,,,,,,,,,104,2023-03-29_13h30.11.345,Main,2022.1.1,59.754433175850465,
