target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,fl_inst_resp.rt,sound_1.started,sound_1.stopped,image_4.started,image_4.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,key_resp.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,space,10.310455800005002,29.826160600004368,None,40.15681359998416,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
positive,negative,1,l,j,,,,,0,0,0,5,,,,,,,,,,,46.47585309998249,None,prac,2,2,1,negative,positive,j,j,1,1.125167699996382,48.501083399984054,49.506607799994526,49.489949599985266,None,48.501083399984054,None,48.501083399984054,None,48.501083399984054,None,50.62580310000631,None,50.62580310000631,None,50.62580310000631,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
neutral,positive,2,k,k,,,,,0,1,1,13,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,0.6140199000074062,50.63082839999697,51.642399000003934,51.62581929998123,None,50.63082839999697,None,50.63082839999697,None,50.63082839999697,None,52.24243349998433,None,52.24243349998433,None,52.24243349998433,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
negative,positive,1,j,l,,,,,0,2,2,6,,,,,,,,,,,,,prac,2,2,1,positive,negative,l,l,1,0.5988844000094105,52.245536700007506,53.259048699983396,53.24243809998734,None,52.245536700007506,None,52.245536700007506,None,52.245536700007506,None,53.84241039998888,None,53.84241039998888,None,53.84241039998888,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
neutral,negative,2,k,k,,,,,0,3,3,16,,,,,,,,,,,,,prac,2,2,2,negative,neutral,k,k,1,0.581825100001879,53.845770999992965,54.85897420000401,54.84242689999519,None,53.845770999992965,None,53.845770999992965,None,53.845770999992965,None,55.42569809998095,None,55.42569809998095,None,55.42569809998095,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
neutral,negative,1,k,k,,,,,0,4,4,7,,,,,,,,,,,,,prac,1,1,1,negative,neutral,k,k,1,0.5320451000006869,55.42880920000607,56.44241069999407,56.425743700005114,None,55.42880920000607,None,55.42880920000607,None,55.42880920000607,None,56.9589592999866,None,56.9589592999866,None,56.9589592999866,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
negative,negative,2,j,l,,,,,0,5,5,9,,,,,,,,,,,,,prac,1,1,2,negative,negative,l,l,1,0.5628297999792267,56.96191139999428,57.973165999981575,57.95645639998838,None,56.96191139999428,None,56.96191139999428,None,56.96191139999428,None,58.52310599998164,None,58.52310599998164,None,58.52310599998164,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
negative,neutral,2,j,l,,,,,0,6,6,12,,,,,,,,,,,,,prac,2,2,2,neutral,negative,l,l,1,0.5331383000011556,58.52307229998405,59.52314859998296,59.52314859998296,None,58.52307229998405,None,58.52307229998405,None,58.52307229998405,None,60.05644119999779,None,60.05644119999779,None,60.05644119999779,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
negative,neutral,1,j,l,,,,,0,7,7,3,,,,,,,,,,,,,prac,1,1,1,neutral,negative,l,l,1,0.53090399998473,60.07309439999517,61.073099900007946,61.05643249998684,None,60.07309439999517,None,60.07309439999517,None,60.07309439999517,None,61.58974800000142,None,61.58974800000142,None,61.58974800000142,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
positive,negative,2,l,j,,,,,0,8,8,14,,,,,,,,,,,,,prac,2,2,2,negative,positive,j,j,1,0.6491321999928914,61.58983169999556,62.592260500008706,62.592260500008706,None,61.58983169999556,None,61.58983169999556,None,61.58983169999556,None,63.24013500000292,None,63.24013500000292,None,63.24013500000292,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
negative,negative,1,j,l,,,,,0,9,9,0,,,,,,,,,,,,,prac,2,2,1,negative,negative,l,l,1,0.6004145999904722,63.24402209999971,64.25887809999404,64.24227109999629,None,63.24402209999971,None,63.24402209999971,None,63.24402209999971,None,64.84215129999502,None,64.84215129999502,None,64.84215129999502,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
neutral,neutral,2,k,k,,,,,0,10,10,10,,,,,,,,,,,,,prac,2,2,2,neutral,neutral,k,k,1,0.5524458000145387,64.84543889999622,65.85887239998556,65.84225539999898,None,64.84543889999622,None,64.84543889999622,None,64.84543889999622,None,66.39404069999291,None,66.39404069999291,None,66.39404069999291,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
negative,positive,2,j,l,,,,,0,11,11,15,,,,,,,,,,,,,prac,2,2,2,positive,negative,l,l,1,0.5924839999934193,66.39892839998356,67.40880449998076,67.39220070000738,None,66.39892839998356,None,66.39892839998356,None,66.39892839998356,None,67.98999199999089,None,67.98999199999089,None,67.98999199999089,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
neutral,neutral,1,k,k,,,,,0,12,12,1,,,,,,,,,,,,,prac,2,2,1,neutral,neutral,k,k,1,0.5176175000087824,67.99546720000217,69.00872429998708,68.99214059999213,None,67.99546720000217,None,67.99546720000217,None,67.99546720000217,None,69.50886360000295,None,69.50886360000295,None,69.50886360000295,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
positive,neutral,2,l,j,,,,,0,13,13,17,,,,,,,,,,,,,prac,2,2,2,neutral,positive,j,j,1,0.6462262999848463,69.51182329998119,70.52284530000179,70.50620340000023,None,69.51182329998119,None,69.51182329998119,None,69.51182329998119,None,71.15619409998472,None,71.15619409998472,None,71.15619409998472,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
positive,neutral,1,l,j,,,,,0,14,14,8,,,,,,,,,,,,,prac,2,2,1,neutral,positive,j,j,1,0.5819660999986809,71.15620040000067,72.15622450000956,72.15622450000956,None,71.15620040000067,None,71.15620040000067,None,71.15620040000067,None,72.73954969999905,None,72.73954969999905,None,72.73954969999905,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
positive,positive,2,l,j,,,,,0,15,15,11,,,,,,,,,,,,,prac,2,2,2,positive,positive,j,j,1,0.6156006999954116,72.74003190000076,73.73951489999308,73.73951489999308,None,72.74003190000076,None,72.74003190000076,None,72.74003190000076,None,74.35620059998764,None,74.35620059998764,None,74.35620059998764,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
positive,positive,1,l,j,,,,,0,16,16,2,,,,,,,,,,,,,prac,1,1,1,positive,positive,j,j,1,0.5174950000073295,74.35998589999508,75.37529949998134,75.35869399999501,None,74.35998589999508,None,74.35998589999508,None,74.35998589999508,None,75.87526899998484,None,75.87526899998484,None,75.87526899998484,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
neutral,positive,1,k,k,,,,,0,17,17,4,,,,,,,,,,,,,prac,2,2,1,positive,neutral,k,k,1,0.4822523999901023,75.87868930000695,76.89198339998256,76.8753097000008,None,75.87868930000695,None,75.87868930000695,None,75.87868930000695,None,77.35869619998557,None,77.35869619998557,None,77.35869619998557,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
neutral,neutral,2,k,k,,,,,1,0,18,10,,,,,,,,,,,,,prac,2,2,2,neutral,neutral,k,k,1,0.43002509998041205,77.36180179999792,78.3753560000041,78.35866080000415,None,77.36180179999792,None,77.36180179999792,None,77.36180179999792,None,78.79003879998636,None,78.79003879998636,None,78.79003879998636,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
negative,negative,2,j,l,,,,,1,1,19,9,,,,,,,,,,,,,prac,1,1,2,negative,negative,l,l,1,0.5003050000232179,78.79595400000107,79.80855929999962,79.7919724000094,None,78.79595400000107,None,78.79595400000107,None,78.79595400000107,None,80.29176639998623,None,80.29176639998623,None,80.29176639998623,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
neutral,positive,1,k,k,,,,,1,2,20,4,,,,,,,,,,,,,prac,2,2,1,positive,neutral,k,k,1,0.49958129998412915,80.29463439999381,81.30844180000713,81.29194429999916,None,80.29463439999381,None,80.29463439999381,None,80.29463439999381,None,81.79242709998216,None,81.79242709998216,None,81.79242709998216,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
negative,neutral,2,j,l,,,,,1,3,21,12,,,,,,,,,,,,,prac,1,1,2,neutral,negative,l,l,1,0.5288417999981903,81.80613819998689,82.80592270000488,82.78927809998277,None,81.80613819998689,None,81.80613819998689,None,81.80613819998689,None,83.32256829997932,None,83.32256829997932,None,83.32256829997932,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
neutral,negative,1,k,k,,,,,1,4,22,7,,,,,,,,,,,,,prac,1,1,1,negative,neutral,k,k,1,0.4655085999984294,83.32258259999799,84.32263549999334,84.32263549999334,None,83.32258259999799,None,83.32258259999799,None,83.32258259999799,None,84.7892804000032,None,84.7892804000032,None,84.7892804000032,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
positive,neutral,2,l,j,,,,,1,5,23,17,,,,,,,,,,,,,prac,1,1,2,neutral,positive,j,j,1,0.4845336999860592,84.78987400000915,85.78930869998294,85.78930869998294,None,84.78987400000915,None,84.78987400000915,None,84.78987400000915,None,86.27516569997825,None,86.27516569997825,None,86.27516569997825,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
positive,neutral,1,l,j,,,,,1,6,24,8,,,,,,,,,,,,,prac,2,2,1,neutral,positive,j,j,1,0.46538979999604635,86.27791770000476,87.29169909999473,87.27511489999597,None,86.27791770000476,None,86.27791770000476,None,86.27791770000476,None,87.74179479998129,None,87.74179479998129,None,87.74179479998129,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
negative,neutral,1,j,l,,,,,1,7,25,3,,,,,,,,,,,,,prac,1,1,1,neutral,negative,l,l,1,0.5818666999984998,87.74451869999757,88.75832989998162,88.74177550000604,None,87.74451869999757,None,87.74451869999757,None,87.74451869999757,None,89.3251030999847,None,89.3251030999847,None,89.3251030999847,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
neutral,neutral,1,k,k,,,,,1,8,26,1,,,,,,,,,,,,,prac,1,1,1,neutral,neutral,k,k,1,0.4626062999886926,89.32862749998458,90.34168310000678,90.32504940000945,None,89.32862749998458,None,89.32862749998458,None,89.32862749998458,None,90.7891980999877,None,90.7891980999877,None,90.7891980999877,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
positive,negative,2,l,j,,,,,1,9,27,14,,,,,,,,,,,,,prac,2,2,2,negative,positive,j,j,1,0.6348835999961011,90.79562620000797,91.80827829998452,91.77499459998216,None,90.79562620000797,None,90.79562620000797,None,90.79562620000797,None,92.42490269997798,None,92.42490269997798,None,92.42490269997798,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
neutral,positive,2,k,k,,,,,1,10,28,13,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,0.529469600005541,92.42838949998259,93.43906639999477,93.42240069998661,None,92.42838949998259,None,92.42838949998259,None,92.42838949998259,None,93.95570059999882,None,93.95570059999882,None,93.95570059999882,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
neutral,negative,2,k,k,,,,,1,11,29,16,,,,,,,,,,,,,prac,2,2,2,negative,neutral,k,k,1,0.48192560000461526,93.95571789998212,94.9557339999883,94.9557339999883,None,93.95571789998212,None,93.95571789998212,None,93.95571789998212,None,95.43911459998635,None,95.43911459998635,None,95.43911459998635,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
positive,positive,2,l,j,,,,,1,12,30,11,,,,,,,,,,,,,prac,1,1,2,positive,positive,j,j,1,0.5844571999914479,95.44191389999469,96.44152819999726,96.42492230000789,None,95.44191389999469,None,95.44191389999469,None,95.44191389999469,None,97.02483719997981,None,97.02483719997981,None,97.02483719997981,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
negative,negative,1,j,l,,,,,1,13,31,0,,,,,,,,,,,,,prac,2,2,1,negative,negative,l,l,1,0.5965087000222411,97.02783959999215,98.04153399998904,98.02491979999468,None,97.02783959999215,None,97.02783959999215,None,97.02783959999215,None,98.62273559999012,None,98.62273559999012,None,98.62273559999012,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
positive,negative,1,l,j,,,,,1,14,32,5,,,,,,,,,,,,,prac,1,1,1,negative,positive,j,j,1,0.5844168000039645,98.62758100000792,99.64150209998479,99.6081864000007,None,98.62758100000792,None,98.62758100000792,None,98.62758100000792,None,100.20827279999794,None,100.20827279999794,None,100.20827279999794,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
negative,positive,1,j,l,,,,,1,15,33,6,,,,,,,,,,,,,prac,2,2,1,positive,negative,l,l,1,0.5653341999859549,100.2110277999891,101.22476479999023,101.20814529998461,None,100.2110277999891,None,100.2110277999891,None,100.2110277999891,None,101.77484879998083,None,101.77484879998083,None,101.77484879998083,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
negative,positive,2,j,l,,,,,1,16,34,15,,,,,,,,,,,,,prac,2,2,2,positive,negative,l,l,1,0.5294510000094306,101.77826970000751,102.79429200000595,102.77480479999213,None,101.77826970000751,None,101.77826970000751,None,101.77826970000751,None,103.30551639999904,None,103.30551639999904,None,103.30551639999904,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
positive,positive,1,l,j,,,,,1,17,35,2,,,,,,,,,,,,,prac,2,2,1,positive,positive,j,j,1,0.6151939000119455,103.3055311999924,104.30554040000425,104.30554040000425,None,103.3055311999924,None,103.3055311999924,None,103.3055311999924,None,104.92222859998874,None,104.92222859998874,None,104.92222859998874,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.92222670000046,None,space,4.7827751000004355,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5935185,-0.2962963,0,0,0,0.011280500009888783,None,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
neutral,positive,1,k,k,,,,,,,,,0,0,0,4,,,,,,,109.7246293000062,None,main,1,1,1,positive,neutral,k,k,1,0.5311662000021897,111.72804670000914,112.74127919998136,112.7245935999963,None,111.72804670000914,None,111.72804670000914,None,111.72804670000914,None,113.2578727999964,None,113.2578727999964,None,113.2578727999964,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
negative,neutral,1,j,l,,,,,,,,,0,1,1,3,,,,,,,,,main,2,2,1,neutral,negative,l,l,1,0.6282399999909103,113.26219019998098,114.27733579999767,114.25555319999694,None,113.26219019998098,None,113.26219019998098,None,113.26219019998098,None,114.88861649998871,None,114.88861649998871,None,114.88861649998871,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
negative,positive,2,j,l,,,,,,,,,0,2,2,15,,,,,,,,,main,1,1,2,positive,negative,l,l,1,0.631636600010097,114.88904989999719,115.88867610000307,115.88867610000307,None,114.88904989999719,None,114.88904989999719,None,114.88904989999719,None,116.52202750000579,None,116.52202750000579,None,116.52202750000579,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
positive,negative,1,l,j,,,,,,,,,0,3,3,5,,,,,,,,,main,2,2,1,negative,positive,j,j,1,0.5342706000083126,116.52507879998302,117.52445699999225,117.52445699999225,None,116.52507879998302,None,116.52507879998302,None,116.52507879998302,None,118.05776020000049,None,118.05776020000049,None,118.05776020000049,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
neutral,positive,2,k,k,,,,,,,,,0,4,4,13,,,,,,,,,main,1,1,2,positive,neutral,k,k,1,0.5476340999884997,118.06201940000756,119.07437909999862,119.05781399999978,None,118.06201940000756,None,118.06201940000756,None,118.06201940000756,None,119.607738599999,None,119.607738599999,None,119.607738599999,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
negative,neutral,2,j,l,,,,,,,,,0,5,5,12,,,,,,,,,main,1,1,2,neutral,negative,l,l,1,0.5462778999935836,119.61086119999527,120.62432139998418,120.60775799999828,None,119.61086119999527,None,119.61086119999527,None,119.61086119999527,None,121.15558140000503,None,121.15558140000503,None,121.15558140000503,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
neutral,neutral,1,k,k,,,,,,,,,0,6,6,1,,,,,,,,,main,1,1,1,neutral,neutral,k,k,1,0.5334396999969613,121.1590876999835,122.17432819999522,122.15774059999967,None,121.1590876999835,None,121.1590876999835,None,121.1590876999835,None,122.69098729998514,None,122.69098729998514,None,122.69098729998514,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
positive,positive,1,l,j,,,,,,,,,0,7,7,2,,,,,,,,,main,2,2,1,positive,positive,j,j,1,0.5470493999891914,122.69355569998152,123.70762470000773,123.69104569999035,None,122.69355569998152,None,122.69355569998152,None,122.69355569998152,None,124.23843749999942,None,124.23843749999942,None,124.23843749999942,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
positive,neutral,1,l,j,,,,,,,,,0,8,8,8,,,,,,,,,main,2,2,1,neutral,positive,j,j,1,0.5977745999989565,124.23899089999031,125.23847439998644,125.23847439998644,None,124.23899089999031,None,124.23899089999031,None,124.23899089999031,None,125.83844080000127,None,125.83844080000127,None,125.83844080000127,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
neutral,neutral,2,k,k,,,,,,,,,0,9,9,10,,,,,,,,,main,2,2,2,neutral,neutral,k,k,1,0.5316669000021648,125.83842469999217,126.83847580000293,126.83847580000293,None,125.83842469999217,None,125.83842469999217,None,125.83842469999217,None,127.37179839998426,None,127.37179839998426,None,127.37179839998426,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
negative,positive,1,j,l,,,,,,,,,0,10,10,6,,,,,,,,,main,2,2,1,positive,negative,l,l,1,0.6177951999998186,127.3719640999916,128.37179629999446,128.37179629999446,None,127.3719640999916,None,127.3719640999916,None,127.3719640999916,None,128.9909187000041,None,128.9909187000041,None,128.9909187000041,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
negative,negative,2,j,l,,,,,,,,,0,11,11,9,,,,,,,,,main,1,1,2,negative,negative,l,l,1,0.6981632999959402,128.9940876000037,130.00752640000428,129.99089960000128,None,128.9940876000037,None,128.9940876000037,None,128.9940876000037,None,130.69085819999162,None,130.69085819999162,None,130.69085819999162,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
positive,neutral,2,l,j,,,,,,,,,0,12,12,17,,,,,,,,,main,2,2,2,neutral,positive,j,j,1,0.579666300007375,130.6941000999941,131.70746559998952,131.6908970999939,None,130.6941000999941,None,130.6941000999941,None,130.6941000999941,None,132.272090799993,None,132.272090799993,None,132.272090799993,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
neutral,negative,2,k,k,,,,,,,,,0,13,13,16,,,,,,,,,main,2,2,2,negative,neutral,k,k,1,0.5005210999806877,132.2754719000077,133.29078270000173,133.27419160000863,None,132.2754719000077,None,132.2754719000077,None,132.2754719000077,None,133.7742292000068,None,133.7742292000068,None,133.7742292000068,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
positive,positive,2,l,j,,,,,,,,,0,14,14,11,,,,,,,,,main,2,2,2,positive,positive,j,j,1,0.6297066999832168,133.77713929998572,134.79079020000063,134.77411229998688,None,133.77713929998572,None,133.77713929998572,None,133.77713929998572,None,135.4053433999972,None,135.4053433999972,None,135.4053433999972,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
neutral,negative,1,k,k,,,,,,,,,0,15,15,7,,,,,,,,,main,2,2,1,negative,neutral,k,k,1,0.5479295999975875,135.40893979999237,136.42153490000055,136.4048710000061,None,135.40893979999237,None,135.40893979999237,None,135.40893979999237,None,136.954860800007,None,136.954860800007,None,136.954860800007,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
negative,negative,1,j,l,,,,,,,,,0,16,16,0,,,,,,,,,main,2,2,1,negative,negative,l,l,1,0.6152289000165183,136.9548375000013,137.95489870000165,137.95489870000165,None,136.9548375000013,None,136.9548375000013,None,136.9548375000013,None,138.5715779000049,None,138.5715779000049,None,138.5715779000049,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
positive,negative,2,l,j,,,,,,,,,0,17,17,14,,,,,,,,,main,1,1,2,negative,positive,j,j,1,0.5648017000057735,138.57222589998855,139.57159669999965,139.57159669999965,None,138.57222589998855,None,138.57222589998855,None,138.57222589998855,None,140.1382168000011,None,140.1382168000011,None,140.1382168000011,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
negative,neutral,2,j,l,,,,,,,,,1,0,18,12,,,,,,,,,main,2,2,2,neutral,negative,l,l,1,0.5342105999880005,140.13872809999157,141.14074309999705,141.14074309999705,None,140.13872809999157,None,140.13872809999157,None,140.13872809999157,None,141.67407250000105,None,141.67407250000105,None,141.67407250000105,None,,,,,,,,,,,,,,105,2023-04-19_12h59.41.150,Main,2022.1.1,59.97666907263266,
