target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,fl_inst_resp.rt,sound_1.started,sound_1.stopped,image_4.started,image_4.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,key_resp.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,space,48.35516070004087,29.613875959953294,None,77.99381859996356,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,2023-04-25_13h21.40.899,Main,2022.1.1,60.24963838684266,
,,,,,1,0,1,0,,,,,,,,,space,0.23251679993700236,82.41611026001628,None,82.66223200003151,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,2023-04-25_13h21.40.899,Main,2022.1.1,60.24963838684266,
positive,neutral,1,l,j,,,,,0,0,0,8,,,,,,,,,,,85.54363640001975,None,prac,2,2,1,neutral,positive,j,j,1,1.368965799920261,87.56341930001508,88.56277209997643,88.5461480000522,None,87.56341930001508,None,87.56341930001508,None,87.56341930001508,None,89.92846125999931,None,89.92846125999931,None,89.92846125999931,None,,,,,,,,,,,,,,109,2023-04-25_13h21.40.899,Main,2022.1.1,60.24963838684266,
positive,positive,1,l,j,,,,,0,1,1,2,,,,,,,,,,,,,prac,1,1,1,positive,positive,j,j,1,0.7148837000131607,89.93397340003867,90.94597160001285,90.92943390004802,None,89.93397340003867,None,89.93397340003867,None,89.93397340003867,None,91.64605945996009,None,91.64605945996009,None,91.64605945996009,None,,,,,,,,,,,,,,109,2023-04-25_13h21.40.899,Main,2022.1.1,60.24963838684266,
neutral,neutral,2,k,k,,,,,0,2,2,10,,,,,,,,,,,,,prac,1,1,2,neutral,neutral,k,k,1,0.6317574999993667,91.64873680006713,92.66265369998291,92.64604450005572,None,91.64873680006713,None,91.64873680006713,None,91.64873680006713,None,93.27806545998901,None,93.27806545998901,None,93.27806545998901,None,,,,,,,,,,,,,,109,2023-04-25_13h21.40.899,Main,2022.1.1,60.24963838684266,
positive,negative,2,l,j,,,,,0,3,3,14,,,,,,,,,,,,,prac,1,1,2,negative,positive,j,j,1,0.6639542999910191,93.28386089997366,94.29337139998097,94.27671540004667,None,93.28386089997366,None,93.28386089997366,None,93.28386089997366,None,94.9434516600566,None,94.9434516600566,None,94.9434516600566,None,,,,,,,,,,,,,,109,2023-04-25_13h21.40.899,Main,2022.1.1,60.24963838684266,
neutral,negative,2,k,k,,,,,0,4,4,16,,,,,,,,,,,,,prac,2,2,2,negative,neutral,k,k,1,0.5146720000775531,94.94401610002387,95.94344780000392,95.94344780000392,None,94.94401610002387,None,94.94401610002387,None,94.94401610002387,None,96.46015976003837,None,96.46015976003837,None,96.46015976003837,None,,,,,,,,,,,,,,109,2023-04-25_13h21.40.899,Main,2022.1.1,60.24963838684266,
positive,positive,2,l,j,,,,,0,5,5,11,,,,,,,,,,,,,prac,1,1,2,positive,positive,j,j,1,0.6677002999931574,96.46328589995392,97.46248530002777,97.44590789999347,None,96.46328589995392,None,96.46328589995392,None,96.46328589995392,None,98.12922106003388,None,98.12922106003388,None,98.12922106003388,None,,,,,,,,,,,,,,109,2023-04-25_13h21.40.899,Main,2022.1.1,60.24963838684266,
positive,neutral,2,l,j,,,,,0,6,6,17,,,,,,,,,,,,,prac,2,2,2,neutral,positive,j,j,1,0.6289761998923495,98.13688470004126,99.14578470005654,99.12919420003891,None,98.13688470004126,None,98.13688470004126,None,98.13688470004126,None,99.76016085997689,None,99.76016085997689,None,99.76016085997689,None,,,,,,,,,,,,,,109,2023-04-25_13h21.40.899,Main,2022.1.1,60.24963838684266,
neutral,positive,1,k,k,,,,,0,7,7,4,,,,,,,,,,,,,prac,2,2,1,positive,neutral,k,k,1,0.6843287999508902,99.76699380006175,100.77917570003774,100.76251110003795,None,99.76699380006175,None,99.76699380006175,None,99.76699380006175,None,101.44578836003784,None,101.44578836003784,None,101.44578836003784,None,,,,,,,,,,,,,,109,2023-04-25_13h21.40.899,Main,2022.1.1,60.24963838684266,
