target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,fl_inst_resp.rt,sound_1.started,sound_1.stopped,image_4.started,image_4.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,key_resp.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,space,11.385568500030786,29.10448316996917,None,40.52088119997643,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,2023-04-21_10h19.32.383,Main,2022.1.1,60.0670227978992,
neutral,neutral,1,k,k,,,,,0,0,0,1,,,,,,,,,,,46.854227099975105,None,prac,1,1,1,neutral,neutral,k,k,1,1.3023170999949798,48.88449359999504,49.88744889997179,49.87079299998004,None,48.88449359999504,None,48.88449359999504,None,48.88449359999504,None,51.187308569962624,None,51.187308569962624,None,51.187308569962624,None,,,,,,,,,,,,,,206,2023-04-21_10h19.32.383,Main,2022.1.1,60.0670227978992,
positive,negative,2,l,j,,,,,0,1,1,14,,,,,,,,,,,,,prac,2,2,2,negative,positive,l,l,1,1.1626880000112578,51.191163299954496,52.20196259999648,52.18750120000914,None,51.191163299954496,None,51.191163299954496,None,51.191163299954496,None,53.351892769976985,None,53.351892769976985,None,53.351892769976985,None,,,,,,,,,,,,,,206,2023-04-21_10h19.32.383,Main,2022.1.1,60.0670227978992,
neutral,positive,1,k,k,,,,,0,2,2,4,,,,,,,,,,,,,prac,1,1,1,positive,neutral,k,k,1,0.9008303000009619,53.35841529996833,54.37071009998908,54.35406639997382,None,53.35841529996833,None,53.35841529996833,None,53.35841529996833,None,55.254052669974044,None,55.254052669974044,None,55.254052669974044,None,,,,,,,,,,,,,,206,2023-04-21_10h19.32.383,Main,2022.1.1,60.0670227978992,
positive,neutral,2,l,j,,,,,0,3,3,17,,,,,,,,,,,,,prac,2,2,2,neutral,positive,l,l,1,0.8469842000049539,55.25707269995473,56.27076549996855,56.25412529997993,None,55.25707269995473,None,55.25707269995473,None,55.25707269995473,None,57.101841569994576,None,57.101841569994576,None,57.101841569994576,None,,,,,,,,,,,,,,206,2023-04-21_10h19.32.383,Main,2022.1.1,60.0670227978992,
neutral,negative,2,k,k,,,,,0,4,4,16,,,,,,,,,,,,,prac,1,1,2,negative,neutral,k,k,1,0.6308123999624513,57.10578949999763,58.11805729998741,58.10140899999533,None,57.10578949999763,None,57.10578949999763,None,57.10578949999763,None,58.73470696998993,None,58.73470696998993,None,58.73470696998993,None,,,,,,,,,,,,,,206,2023-04-21_10h19.32.383,Main,2022.1.1,60.0670227978992,
negative,negative,1,j,l,,,,,0,5,5,0,,,,,,,,,,,,,prac,1,1,1,negative,negative,j,j,1,0.6823566000093706,58.737704399973154,59.751404999988154,59.73472439998295,None,58.737704399973154,None,58.737704399973154,None,58.737704399973154,None,60.41806547000306,None,60.41806547000306,None,60.41806547000306,None,,,,,,,,,,,,,,206,2023-04-21_10h19.32.383,Main,2022.1.1,60.0670227978992,
negative,neutral,1,j,l,,,,,0,6,6,3,,,,,,,,,,,,,prac,1,1,1,neutral,negative,j,j,1,0.648922800028231,60.418183300003875,61.418143999995664,61.418143999995664,None,60.418183300003875,None,60.418183300003875,None,60.418183300003875,None,62.06803086999571,None,62.06803086999571,None,62.06803086999571,None,,,,,,,,,,,,,,206,2023-04-21_10h19.32.383,Main,2022.1.1,60.0670227978992,
positive,neutral,1,l,j,,,,,0,7,7,8,,,,,,,,,,,,,prac,1,1,1,neutral,positive,l,l,1,0.8320638000150211,62.071830499975476,63.087216799962334,63.07056249998277,None,62.071830499975476,None,62.071830499975476,None,62.071830499975476,None,63.90169336996041,None,63.90169336996041,None,63.90169336996041,None,,,,,,,,,,,,,,206,2023-04-21_10h19.32.383,Main,2022.1.1,60.0670227978992,
neutral,negative,1,k,k,,,,,0,8,8,7,,,,,,,,,,,,,prac,1,1,1,negative,neutral,k,k,1,0.6175999999977648,63.90551539999433,64.92053619999206,64.887307099998,None,63.90551539999433,None,63.90551539999433,None,63.90551539999433,None,65.52039906999562,None,65.52039906999562,None,65.52039906999562,None,,,,,,,,,,,,,,206,2023-04-21_10h19.32.383,Main,2022.1.1,60.0670227978992,
