target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,fl_inst_resp.rt,sound_1.started,sound_1.stopped,image_4.started,image_4.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,key_resp.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,space,49.813114700024016,27.98242127998383,None,77.82435499998974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,2023-04-21_17h14.01.631,Main,2022.1.1,60.08427420118477,
neutral,neutral,2,k,k,,,,,0,0,0,10,,,,,,,,,,,83.53130939998664,None,prac,2,2,2,neutral,neutral,k,k,1,1.2733187000267208,85.55527019995498,86.56208209996112,86.54546479997225,None,85.55527019995498,None,85.55527019995498,None,85.55527019995498,None,87.82908247997402,None,87.82908247997402,None,87.82908247997402,None,,,,,,,,,,,,,,102,2023-04-21_17h14.01.631,Main,2022.1.1,60.08427420118477,
negative,neutral,1,j,l,,,,,0,1,1,3,,,,,,,,,,,,,prac,1,1,1,neutral,negative,j,j,1,1.0669637999963015,87.83497189998161,88.84773219999624,88.83116549998522,None,87.83497189998161,None,87.83497189998161,None,87.83497189998161,None,89.89781507999287,None,89.89781507999287,None,89.89781507999287,None,,,,,,,,,,,,,,102,2023-04-21_17h14.01.631,Main,2022.1.1,60.08427420118477,
neutral,neutral,1,k,k,,,,,0,2,2,1,,,,,,,,,,,,,prac,1,1,1,neutral,neutral,k,k,1,0.7319260999793187,89.90109349996783,90.91443389997585,90.89779419999104,None,89.90109349996783,None,89.90109349996783,None,89.90109349996783,None,91.63099238001159,None,91.63099238001159,None,91.63099238001159,None,,,,,,,,,,,,,,102,2023-04-21_17h14.01.631,Main,2022.1.1,60.08427420118477,
positive,neutral,2,l,j,,,,,0,3,3,17,,,,,,,,,,,,,prac,1,1,2,neutral,positive,l,l,1,0.7634296999895014,91.63407589995768,92.64560379995964,92.63116019999143,None,91.63407589995768,None,91.63407589995768,None,91.63407589995768,None,93.39563118001097,None,93.39563118001097,None,93.39563118001097,None,,,,,,,,,,,,,,102,2023-04-21_17h14.01.631,Main,2022.1.1,60.08427420118477,
negative,positive,2,j,l,,,,,0,4,4,15,,,,,,,,,,,,,prac,1,1,2,positive,negative,j,j,1,0.7832335000275634,93.3995552000124,94.41211809997912,94.39543069998035,None,93.3995552000124,None,93.3995552000124,None,93.3995552000124,None,95.17877947997185,None,95.17877947997185,None,95.17877947997185,None,,,,,,,,,,,,,,102,2023-04-21_17h14.01.631,Main,2022.1.1,60.08427420118477,
neutral,negative,1,k,k,,,,,0,5,5,7,,,,,,,,,,,,,prac,1,1,1,negative,neutral,k,k,1,0.613965000025928,95.18074729997898,96.19520289998036,96.17847260000417,None,95.18074729997898,None,95.18074729997898,None,95.18074729997898,None,96.79514767996152,None,96.79514767996152,None,96.79514767996152,None,,,,,,,,,,,,,,102,2023-04-21_17h14.01.631,Main,2022.1.1,60.08427420118477,
positive,positive,2,l,j,,,,,0,6,6,11,,,,,,,,,,,,,prac,1,1,2,positive,positive,l,l,1,0.6342478999868035,96.79514209995978,97.7953603999922,97.7953603999922,None,96.79514209995978,None,96.79514209995978,None,96.79514209995978,None,98.42964467998245,None,98.42964467998245,None,98.42964467998245,None,,,,,,,,,,,,,,102,2023-04-21_17h14.01.631,Main,2022.1.1,60.08427420118477,
positive,negative,1,l,j,,,,,0,7,7,5,,,,,,,,,,,,,prac,2,2,1,negative,positive,l,l,1,0.7632547999965027,98.432038799976,99.44503780000377,99.42838639998809,None,98.432038799976,None,98.432038799976,None,98.432038799976,None,100.19502138001262,None,100.19502138001262,None,100.19502138001262,None,,,,,,,,,,,,,,102,2023-04-21_17h14.01.631,Main,2022.1.1,60.08427420118477,
negative,negative,2,j,l,,,,,0,8,8,9,,,,,,,,,,,,,prac,1,1,2,negative,negative,j,j,1,0.6819454999640584,100.19503080000868,101.19755609997083,101.19755609997083,None,100.19503080000868,None,100.19503080000868,None,100.19503080000868,None,101.87844887996907,None,101.87844887996907,None,101.87844887996907,None,,,,,,,,,,,,,,102,2023-04-21_17h14.01.631,Main,2022.1.1,60.08427420118477,
