distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,sound_2.started,sound_2.stopped,key_resp_3.keys,key_resp_3.rt,image_5.started,image_5.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
negative,red,2,None,None,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4964752999367192,172.1165910999989,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,red,1,None,None,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5016366000054404,174.6162542999955,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,blue,2,k,None,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4992116999346763,177.11884900007863,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,blue,1,k,None,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4991224000696093,179.61887540004682,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,blue,1,None,k,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7305104000261053,182.12178899999708,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,blue,2,k,None,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4987487000180408,183.84939079999458,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,blue,1,k,None,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.501525399973616,186.35207850008737,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,yellow,1,None,k,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.61624500004109,188.85182740003802,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,yellow,1,k,None,,,,,1,0,20,0,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4964779000729322,190.4684273999883,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,red,2,None,None,,,,,1,1,21,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5016648999881,192.96590499999002,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,blue,2,None,k,,,,,1,2,22,2,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6493950999574736,195.46856740000658,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,yellow,1,None,k,,,,,1,3,23,3,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.5630533999064937,197.11854180006776,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,blue,2,None,k,,,,,1,4,24,4,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8327533999690786,198.68242160009686,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,blue,1,None,k,,,,,1,5,25,5,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6350738999899477,200.51579690002836,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,yellow,2,k,None,,,,,1,6,26,6,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4989118999801576,202.15166960004717,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,red,1,None,None,,,,,1,7,27,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4992604000726715,204.65164669998921,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,yellow,2,None,k,,,,,1,8,28,8,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6494054000359029,207.14915660000406,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,yellow,1,k,None,,,,,1,9,29,9,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4964645999716595,208.80156060005538,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,yellow,2,None,k,,,,,1,10,30,10,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6660164999775589,211.29884270008188,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,yellow,2,k,None,,,,,1,11,31,11,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5012374999932945,212.96554600005038,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,red,2,None,None,,,,,1,12,32,12,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.499025599914603,215.46812500001397,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,red,1,None,None,,,,,1,13,33,13,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4965396000770852,217.9657172000734,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,blue,2,k,None,,,,,1,14,34,14,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.502176700043492,220.46532389998902,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,blue,1,k,None,,,,,1,15,35,15,,,,,,,,,,,,,,,,,,,,,prac,None,k,0,0.5659644999541342,222.96802110003773,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,blue,1,None,k,,,,,1,16,36,16,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6989027999807149,225.53455440001562,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,blue,2,k,None,,,,,1,17,37,17,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5012417000252753,227.2320066000102,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,blue,1,k,None,,,,,1,18,38,18,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5024286999832839,229.73448099999223,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,yellow,1,None,k,,,,,1,19,39,19,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7293723999755457,232.23202200001106,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.9675687000854,None,233.9675687000854,None,0.14074074,0.04074074,0,0,0,0.013002909952774644,None,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,yellow,2,k,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,236.014988000039,None,236.014988000039,None,main,None,None,1,1.5033865000586957,238.03835050005,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,red,1,None,None,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,main,None,None,1,1.5017221999587491,240.55405320005957,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,blue,2,k,None,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,main,None,None,1,1.4965693999547511,243.048526700004,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,blue,1,k,None,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,main,None,None,1,1.5017945999279618,245.54820369998924,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,yellow,2,k,None,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,main,None,None,1,1.499305099947378,248.0507357000606,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,yellow,2,None,k,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,main,k,k,1,0.6658042001072317,250.55072530009784,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,blue,2,None,k,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,main,k,k,1,0.9633504999801517,252.21730570006184,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,red,2,None,None,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,main,None,None,1,1.5015838000690565,254.18151350005064,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,yellow,1,None,k,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,main,k,k,1,0.7658416000194848,256.6838880000869,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,red,1,None,None,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,main,None,None,1,1.4987739999778569,258.4505349000683,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,yellow,1,None,k,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,main,k,k,1,0.6469592000357807,260.9481484000571,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,yellow,1,k,None,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,main,None,None,1,1.5016479999758303,262.5980508000357,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,yellow,1,k,None,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,main,None,None,1,1.498992000008002,265.1004197000293,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,red,2,None,None,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,main,None,None,1,1.498877799953334,267.6004040000262,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,yellow,2,None,k,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,main,k,k,1,0.9306629000930116,270.0979684999911,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,blue,1,k,None,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,main,None,None,1,1.501058500027284,272.03117640002165,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,blue,1,None,k,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,main,k,k,1,1.047441800008528,274.5311688000802,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,blue,2,k,None,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,main,None,None,1,1.4986132000340149,276.58336490008514,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,blue,2,None,k,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,main,k,k,1,0.7181981999892741,279.0808047000319,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,blue,1,None,k,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,main,k,k,1,0.9319991999072954,280.79305040009785,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,blue,1,None,k,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,main,k,k,1,0.7978785000741482,282.733398100012,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,blue,2,None,k,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,main,k,k,1,0.6643611999461427,284.5309765000129,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,red,1,None,None,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,main,None,None,1,1.5017744000069797,286.19729400007054,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,red,2,None,None,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,main,None,None,1,1.4993701999774203,288.69996350002475,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,red,2,None,None,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,main,None,None,1,1.4989245999604464,291.1999005000107,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,blue,2,k,None,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,main,None,None,1,1.498486700002104,293.699661700055,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,yellow,1,k,None,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,main,None,None,1,1.4970195000059903,296.19734720001,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,blue,2,k,None,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,main,None,None,1,1.50148800003808,298.69960030005313,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,blue,2,None,k,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,main,k,k,1,0.5969137999927625,301.19957520009484,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,red,1,None,None,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,main,None,None,1,1.5015433999942616,302.7970410999842,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,blue,1,k,None,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,main,None,None,1,1.4996095999376848,305.2996059000725,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,yellow,1,None,k,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,main,k,k,1,0.8520597999449819,307.7994654000504,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,yellow,2,k,None,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,main,None,None,1,1.4935344000114128,309.65602400002535,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,blue,1,None,k,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,main,k,k,1,0.6685596000170335,312.14684420009144,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,blue,1,k,None,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,main,None,None,1,1.4986065999837592,313.81607270007953,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,yellow,1,k,None,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,main,None,None,1,1.4991200999356806,316.31371700007,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,yellow,2,None,k,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,main,k,k,1,0.964100299985148,318.81354670005385,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,yellow,2,None,k,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,main,k,k,1,0.6514884999487549,320.7824202000629,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,yellow,2,k,None,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,main,None,None,1,1.4964413000270724,322.4323964000214,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,yellow,1,None,k,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,main,k,k,1,0.9006767999380827,324.93553430004977,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,yellow,2,k,None,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,main,None,None,1,1.500356600037776,326.8299893999938,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,blue,2,k,None,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,main,None,None,1,1.499123900081031,329.3324243000243,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,blue,2,k,None,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,main,None,None,1,1.4966076000127941,331.83001460006926,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,blue,2,None,k,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,main,k,k,1,0.8354916000971571,334.32966300006956,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,red,1,None,None,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,main,None,None,1,1.4991238999646157,336.1656022000825,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,yellow,1,k,None,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,main,None,None,1,1.4966358999954537,338.66568480001297,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,yellow,1,k,None,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,main,None,None,1,1.4989539999514818,341.16317650000565,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,red,1,None,None,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,main,None,None,1,1.501796399941668,343.6635293000145,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,yellow,1,None,k,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,main,k,k,1,1.016248399973847,346.16550580004696,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,blue,1,None,k,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,main,k,k,1,0.5656807000050321,348.1820678000804,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,yellow,2,None,k,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,main,k,k,1,0.563563400064595,349.7485204000259,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,blue,1,None,k,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,main,k,k,1,0.5658623999916017,351.31525270000566,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,red,2,None,None,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,main,None,None,1,1.5013116000918671,352.8795438000234,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,yellow,2,None,k,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,main,k,k,1,1.4474758999422193,355.3819455000339,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,red,2,None,None,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,main,None,None,1,1.5008205999620259,357.83188110007904,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,yellow,1,None,k,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,main,k,k,1,0.5638619000092149,360.3316383000929,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,blue,2,None,k,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,main,k,k,1,0.6993716999422759,361.8957750000991,None,None,0,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,blue,1,k,None,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,main,None,None,1,1.501181700034067,363.59580080001615,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,blue,1,k,None,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,main,None,None,1,1.4990703000221401,366.09838059998583,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,yellow,2,k,None,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,main,None,k,0,0.6973910999950022,368.5981546000112,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
positive,red,2,None,None,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,main,None,None,1,1.5012036999687552,371.2958016000921,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
negative,yellow,1,k,None,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,main,None,None,1,1.4988052999833599,373.79801850009244,None,None,1,,,,,,,,,,,,,,207,2023-04-26_13h27.06.788,Main,2022.1.1,59.85196214442846,
