distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,sound_2.started,sound_2.stopped,key_resp_3.keys,key_resp_3.rt,image_5.started,image_5.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
positive,blue,1,k,None,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4990441999980249,128.65129969999543,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,blue,1,None,k,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6324864000052912,131.15113749999728,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,blue,2,k,None,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4989238000052865,132.78451589999895,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,blue,1,k,None,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4968689999950584,135.28448709999793,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,yellow,1,None,k,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.833703999996942,137.78437609999673,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,yellow,1,k,None,,,,,1,0,20,0,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5001913999949466,139.61768969999684,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,red,2,None,None,,,,,1,1,21,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4970182000033674,142.1176634000003,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,blue,2,None,k,,,,,1,2,22,2,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.4157090000007884,144.61983739999414,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,yellow,1,None,k,,,,,1,3,23,3,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7824439999967581,147.0342438000007,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,blue,2,None,k,,,,,1,4,24,4,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9154030999998213,148.8175465999957,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,blue,1,None,k,,,,,1,5,25,5,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7326441999975941,150.73386789999495,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,yellow,2,k,None,,,,,1,6,26,6,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5014813000016147,152.46722600000066,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,red,1,None,None,,,,,1,7,27,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4969285999977728,154.96979649999412,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,yellow,2,None,k,,,,,1,8,28,8,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7486931999956141,157.46955799999705,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,yellow,1,k,None,,,,,1,9,29,9,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5004587000003085,159.21701549999852,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,yellow,2,None,k,,,,,1,10,30,10,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7506647000045632,161.71707419999439,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,yellow,2,k,None,,,,,1,11,31,11,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.498347400003695,163.46736309999687,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,red,2,None,None,,,,,1,12,32,12,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4992473000020254,165.9694276999944,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,red,1,None,None,,,,,1,13,33,13,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4990878000025987,168.46704879999743,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,blue,2,k,None,,,,,1,14,34,14,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4994477000000188,170.96705179999844,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,blue,1,k,None,,,,,1,15,35,15,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4963755999997375,173.46923809999862,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,blue,1,None,k,,,,,1,16,36,16,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7186547000019345,175.96667899999738,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,blue,2,k,None,,,,,1,17,37,17,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.499434299999848,177.6859850999972,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,blue,1,k,None,,,,,1,18,38,18,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.496119399998861,180.1858929000009,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,yellow,1,None,k,,,,,1,19,39,19,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6685989999969024,182.6832615999956,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.35033219999605,None,184.35033219999605,None,-0.0046296297,-0.06666667,0,0,0,0.014009580001584254,None,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,yellow,2,k,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,185.58928549999837,None,185.58928549999837,None,main,None,None,1,1.5088534000024083,187.61581640000077,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,red,1,None,None,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,main,None,None,1,1.501737900005537,190.13572379999823,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,blue,2,k,None,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,main,None,None,1,1.4935437999956775,192.63683859999583,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,blue,1,k,None,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,main,None,None,1,1.5017753000065568,195.13301610000053,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,yellow,2,k,None,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,main,None,None,1,1.4963211000067531,197.63559779999923,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,yellow,2,None,k,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,main,k,k,1,0.5857115000035265,200.1328450000001,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,blue,2,None,k,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,main,k,k,1,0.8144041000050493,201.71879179999814,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,red,2,None,None,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,main,None,None,1,1.5000501000031363,203.53322809999372,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,yellow,1,None,k,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,main,k,k,1,1.2467689000040991,206.03300289999606,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,red,1,None,None,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,main,None,None,1,1.5011427999997977,208.28518559999793,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,yellow,1,None,k,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,main,k,k,1,0.5637379999971017,210.78513569999632,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,yellow,1,k,None,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,main,None,None,1,1.4987212999985786,212.34958349999943,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,yellow,1,k,None,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,main,None,None,1,1.5016823999976623,214.84949019999476,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,red,2,None,None,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,main,None,None,1,1.499321700001019,217.3519171999942,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,yellow,2,None,k,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,main,k,k,1,0.6800616000036825,219.85194369999954,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,blue,1,k,None,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,main,None,None,1,1.5012101999964216,221.5327382999967,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,blue,1,None,k,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,main,k,k,1,0.6637448999972548,224.03260239999508,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,blue,2,k,None,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,main,None,None,1,1.5011636999988696,225.69931289999658,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,blue,2,None,k,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,main,k,k,1,0.663409100001445,228.20143679999455,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,blue,1,None,k,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,main,k,k,1,0.6489043000037782,229.87121569999726,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,blue,1,None,k,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,main,k,k,1,0.5662091999984113,231.51555720000033,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,blue,2,None,k,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,main,k,k,1,0.5513308999943547,233.08496879999439,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,red,1,None,None,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,main,None,None,1,1.4986304999983986,234.63487039999745,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,red,2,None,None,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,main,None,None,1,1.4967395000057877,237.13461459999962,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,red,2,None,None,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,main,None,None,1,1.5018941999951494,239.63205649999873,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,blue,2,k,None,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,main,None,None,1,1.4989290999947116,242.13472499999625,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,yellow,1,k,None,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,main,None,None,1,1.499151100004383,244.63464739999472,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,blue,2,k,None,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,main,None,None,1,1.496732300001895,247.1344972999941,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,blue,2,None,k,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,main,k,k,1,0.8160268999999971,249.6320781999966,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,red,1,None,None,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,main,None,None,1,1.5009893999958877,251.4509398999944,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,blue,1,k,None,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,main,None,None,1,1.49808249999478,253.948719299995,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,yellow,1,None,k,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,main,k,k,1,0.7004952999996021,256.44837829999597,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,yellow,2,k,None,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,main,None,None,1,1.4989271000013105,258.1510242999939,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,blue,1,None,k,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,main,k,k,1,0.6967349999977159,260.6509384999954,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,blue,1,k,None,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,main,None,None,1,1.5015138000017032,262.34826749999775,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,yellow,1,k,None,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,main,None,None,1,1.4991642000022694,264.8510135999968,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,yellow,2,None,k,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,main,k,k,1,0.5895557999974699,267.3484402999966,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,yellow,2,None,k,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,main,k,k,1,0.6228444000007585,268.94569899999624,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,yellow,2,k,None,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,main,None,k,0,0.45203400000173133,270.5647577999989,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,yellow,1,None,k,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,main,k,k,1,0.7516248000029009,273.0174094999966,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,yellow,2,k,None,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,main,None,None,1,1.4955411999981152,274.76746289999573,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,blue,2,k,None,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,main,None,None,1,1.5021734999972978,277.2647918999937,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,blue,2,k,None,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,main,None,None,1,1.496361600002274,279.767239599998,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,blue,2,None,k,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,main,k,k,1,0.6326575999992201,282.26700490000076,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,red,1,None,None,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,main,None,None,1,1.4987866999945254,283.89811539999937,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,yellow,1,k,None,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,main,None,k,0,0.783266200000071,286.39777279999544,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,yellow,1,k,None,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,main,None,None,1,1.487445699996897,289.1837106999956,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,red,1,None,None,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,main,None,None,1,1.4991841000010027,291.6685010000001,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,yellow,1,None,k,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,main,k,k,1,0.7102565000022878,294.16849559999537,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,blue,1,None,k,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,main,k,k,1,0.8347520000024815,295.88115259999904,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,yellow,2,None,k,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,main,k,k,1,0.9659484000003431,297.7145081999988,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,blue,1,None,k,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,main,k,k,1,0.8300787999978638,299.68116409999493,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,red,2,None,None,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,main,None,None,1,1.499002999997174,301.51659199999995,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,yellow,2,None,k,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,main,k,k,1,0.8158538999996381,304.0165976999997,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,red,2,None,None,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,main,None,None,1,1.4986687999989954,305.83103760000085,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,yellow,1,None,k,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,main,k,k,1,0.5995269999984885,308.3306678999943,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,blue,2,None,k,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,main,k,k,1,0.7517456999994465,309.93069499999547,None,None,0,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,blue,1,k,None,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,main,None,None,1,1.496280100000149,311.6810123999967,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,blue,1,k,None,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,main,None,None,1,1.501743400003761,314.18053549999604,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,yellow,2,k,None,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,main,None,None,1,1.4989062999957241,316.6832291999963,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
positive,red,2,None,None,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,main,None,None,1,1.4966887000045972,319.1831152999948,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
negative,yellow,1,k,None,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,main,None,None,1,1.5015213000006042,321.6804458999977,None,None,1,,,,,,,,,,,,,,101,2023-04-17_15h26.31.475,Main,2022.1.1,60.68211552231411,
