distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,sound_2.started,sound_2.stopped,key_resp_3.keys,key_resp_3.rt,image_5.started,image_5.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
positive,yellow,2,None,k,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4933296999661252,147.05948420008644,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,yellow,2,k,None,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8044866999844089,149.55015580006875,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,red,2,None,None,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4959185000043362,151.34878240001854,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,red,1,None,None,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4967163999099284,153.85266420000698,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,blue,2,k,None,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9519070000387728,156.3499535000883,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,blue,1,k,None,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.5821124999783933,158.30253320001066,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,blue,1,None,k,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4988664999837056,159.88583949999884,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,blue,2,k,None,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0967567999614403,162.38345950003713,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,blue,1,k,None,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.732568999985233,164.48312520002946,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,yellow,1,None,k,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5013672999339178,166.21646380005404,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,yellow,1,k,None,,,,,1,0,20,0,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7634398000082001,168.7190970000811,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,red,2,None,None,,,,,1,1,21,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4985558999469504,170.48547300009523,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,blue,2,None,k,,,,,1,2,22,2,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5018577999435365,172.9829388000071,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,yellow,1,None,k,,,,,1,3,23,3,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4990450999466702,175.48561050009448,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,blue,2,None,k,,,,,1,4,24,4,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4988544000079855,177.98554870008957,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,blue,1,None,k,,,,,1,5,25,5,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.498998999944888,180.4853949000826,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,yellow,2,k,None,,,,,1,6,26,6,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.882844700012356,182.98301349999383,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,red,1,None,None,,,,,1,7,27,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4966791999759153,184.86631539999507,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,yellow,2,None,k,,,,,1,8,28,8,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4987264999654144,187.36861170001794,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,yellow,1,k,None,,,,,1,9,29,9,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8020777000347152,189.86594680009875,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,yellow,2,None,k,,,,,1,10,30,10,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4990026999730617,191.6685610000277,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,yellow,2,k,None,,,,,1,11,31,11,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.699254099978134,194.1685429000063,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,red,2,None,None,,,,,1,12,32,12,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4988330999622121,195.86611850000918,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,red,1,None,None,,,,,1,13,33,13,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4993872999912128,198.36599960003514,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,blue,2,k,None,,,,,1,14,34,14,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6493550000013784,200.86599150008988,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,blue,1,k,None,,,,,1,15,35,15,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6356795999454334,202.51824350003153,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,blue,1,None,k,,,,,1,16,36,16,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4930126999970526,204.15822219999973,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,blue,2,k,None,,,,,1,17,37,17,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8020831000758335,206.649085400044,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,blue,1,k,None,,,,,1,18,38,18,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6488786999834701,208.45160610007588,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,yellow,1,None,k,,,,,1,19,39,19,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4989035000326112,210.10141160001513,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.6012766000349,None,212.6012766000349,None,0.1537037,0.097222224,0,0,0,0.014177930075675249,None,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,yellow,2,k,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,213.76567740004975,None,213.76567740004975,None,main,k,k,1,0.7805075999349356,215.79581590008456,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,red,1,None,None,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,main,None,None,1,1.4957226000260562,217.58237190009095,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,blue,2,k,None,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,main,k,k,1,0.7688355999998748,220.08199279999826,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,blue,1,k,None,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,main,k,k,1,0.6157789999851957,221.85128629999235,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,yellow,2,k,None,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,main,k,k,1,0.6992081999778748,223.46804569999222,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,yellow,2,None,k,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,main,None,None,1,1.4988403000170365,225.16773960005958,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,blue,2,None,k,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,main,None,None,1,1.4989530999446288,227.6654860000126,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,red,2,None,None,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,main,None,None,1,1.4991973000578582,230.16525250009727,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,yellow,1,None,k,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,main,None,None,1,1.4964184999698773,232.667624099995,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,red,1,None,None,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,main,None,None,1,1.5017019000370055,235.16501890006475,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,yellow,1,None,k,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,main,None,None,1,1.496763400034979,237.66766170004848,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,yellow,1,k,None,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,main,k,k,1,0.6517540999921039,240.1708109000465,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,yellow,1,k,None,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,main,k,k,1,0.5966114000184461,241.8174753000494,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,red,2,None,None,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,main,None,None,1,1.5011639000149444,243.41509080003016,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,yellow,2,None,k,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,main,None,None,1,1.499184700078331,245.91733249998651,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,blue,1,k,None,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,main,k,k,1,0.5637978999875486,248.4173561000498,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,blue,1,None,k,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,main,None,None,1,1.5011294999858364,249.98163350007962,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,blue,2,k,None,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,main,k,k,1,0.5826951999915764,252.48161580006126,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,blue,2,None,k,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,main,None,None,1,1.49875659996178,254.06495800008997,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,blue,1,None,k,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,main,None,None,1,1.4989503999240696,256.56481860007625,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,blue,1,None,k,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,main,None,None,1,1.499121299944818,259.0648104000138,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,blue,2,None,k,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,main,None,None,1,1.4964127000421286,261.5648252000101,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,red,1,None,None,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,main,None,None,1,1.5019258999964222,264.0644604000263,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,red,2,None,None,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,main,None,None,1,1.4989743999904022,266.5670657000737,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,red,2,None,None,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,main,None,None,1,1.4988600999349728,269.06715780007653,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,blue,2,k,None,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,main,k,k,1,0.6135178999975324,271.5646027000621,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,yellow,1,k,None,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,main,k,k,1,0.5002238999586552,273.1809046000708,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,blue,2,k,None,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,main,k,k,1,0.5174265999812633,274.68097270000726,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,blue,2,None,k,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,main,None,None,1,1.4988825999898836,276.2001859000884,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,red,1,None,None,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,main,None,None,1,1.4989381999475881,278.700161500019,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,blue,1,k,None,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,main,k,k,1,0.713474899996072,281.1977445000084,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,yellow,1,None,k,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,main,None,None,1,1.5016936999745667,282.91404629999306,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,yellow,2,k,None,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,main,k,k,1,0.6323687999974936,285.41670530010015,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,blue,1,None,k,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,main,None,None,1,1.4986983999842778,287.0499547000509,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,blue,1,k,None,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,main,k,k,1,0.5803811000660062,289.5498623000458,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,yellow,1,k,None,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,main,k,k,1,0.7326416000723839,291.13056770002004,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,yellow,2,None,k,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,main,None,None,1,1.5014611000660807,292.8639094000682,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,yellow,2,None,k,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,main,None,None,1,1.4989630000200123,295.3665117000928,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,yellow,2,k,None,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,main,k,k,1,0.9969035999383777,297.8663808000274,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,yellow,1,None,k,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,main,None,None,1,1.5012059999862686,299.86395900009666,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,yellow,2,k,None,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,main,k,k,1,0.6804443999426439,302.36396470002364,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,blue,2,k,None,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,main,k,k,1,0.7665168999228626,304.0475263000699,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,blue,2,k,None,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,main,k,k,1,0.5148598999949172,305.8136216000421,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,blue,2,None,k,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,main,None,None,1,1.5015662999358028,307.33029120007996,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,red,1,None,None,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,main,None,None,1,1.4990713000297546,309.8328825000208,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,yellow,1,k,None,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,main,k,k,1,0.7637196000432596,312.33263499999885,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,yellow,1,k,None,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,main,k,k,1,0.5820961000863463,314.09932360006496,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,red,1,None,None,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,main,None,None,1,1.5016631999751553,315.680083299987,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,yellow,1,None,k,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,main,None,None,1,1.4966243000235409,318.1826324000722,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,blue,1,None,k,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,main,None,None,1,1.498978800023906,320.6825586000923,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,yellow,2,None,k,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,main,None,None,1,1.5016711000353098,323.18016630003694,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,blue,1,None,k,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,main,None,None,1,1.4965464000124484,325.6823420000728,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,red,2,None,None,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,main,None,None,1,1.4987542999442667,328.18234450009186,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,yellow,2,None,k,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,main,None,None,1,1.5017532999627292,330.67984180001076,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,red,2,None,None,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,main,None,None,1,1.5020994000369683,333.18233930005226,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,yellow,1,None,k,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,main,None,None,1,1.4957528000231832,335.68354970007204,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,blue,2,None,k,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,main,None,None,1,1.4992251000367105,338.17985419998877,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,blue,1,k,None,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,main,k,k,1,1.2160931999096647,340.6798798000673,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,blue,1,k,None,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,main,k,k,1,0.6032679000636563,342.89874400000554,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,yellow,2,k,None,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,main,k,k,1,0.775854800012894,344.5064079000149,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
positive,red,2,None,None,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,main,None,None,1,1.501274700043723,346.28196510009,None,None,1,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
negative,yellow,1,k,None,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,main,k,k,1,0.7993191999848932,348.78188450005837,None,None,0,,,,,,,,,,,,,,210,2023-04-25_19h10.38.372,Main,2022.1.1,60.330114332947836,
