distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,sound_2.started,sound_2.stopped,key_resp_3.keys,key_resp_3.rt,image_5.started,image_5.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,148.31912459997693,None,150.67241047996214,None,space,52.986965299991425,203.69033569999738,None,214.95696959999623,None,214.95696959999623,None,216.95700990001205,None,216.95700990001205,None,prac,k,k,1,1.3198905999888666,218.97686059999978,None,None,0,,,,,,,,,,,,,,102,2023-04-21_17h26.35.281,Main,2022.1.1,60.02548683409395,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4990583999897353,221.30681609996827,None,None,1,,,,,,,,,,,,,,102,2023-04-21_17h26.35.281,Main,2022.1.1,60.02548683409395,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4958998000365682,223.80666549998568,None,None,1,,,,,,,,,,,,,,102,2023-04-21_17h26.35.281,Main,2022.1.1,60.02548683409395,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5017820000066422,226.30418450001162,None,None,1,,,,,,,,,,,,,,102,2023-04-21_17h26.35.281,Main,2022.1.1,60.02548683409395,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4991806999896653,228.8065925000119,None,None,1,,,,,,,,,,,,,,102,2023-04-21_17h26.35.281,Main,2022.1.1,60.02548683409395,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.499039999966044,231.3066237999592,None,None,1,,,,,,,,,,,,,,102,2023-04-21_17h26.35.281,Main,2022.1.1,60.02548683409395,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7797006000182591,233.8067238999647,None,None,0,,,,,,,,,,,,,,102,2023-04-21_17h26.35.281,Main,2022.1.1,60.02548683409395,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5017206000047736,235.5871358999866,None,None,1,,,,,,,,,,,,,,102,2023-04-21_17h26.35.281,Main,2022.1.1,60.02548683409395,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4985724000143819,238.0897396999644,None,None,1,,,,,,,,,,,,,,102,2023-04-21_17h26.35.281,Main,2022.1.1,60.02548683409395,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0133225000463426,240.58974059997126,None,None,0,,,,,,,,,,,,,,102,2023-04-21_17h26.35.281,Main,2022.1.1,60.02548683409395,
