distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,sound_2.started,sound_2.stopped,key_resp_3.keys,key_resp_3.rt,image_5.started,image_5.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,29.785670699995535,None,34.332636699998694,None,space,50.12662050000654,84.48131169999397,None,95.8147622999968,None,95.8147622999968,None,97.81773309999699,None,97.81773309999699,None,prac,None,None,1,1.497081599998637,99.82891810000001,None,None,1,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4986018999989028,102.33128209999995,None,None,1,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7803649999987101,104.83118779999495,None,None,0,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.1683286000043154,106.61187919999793,None,None,0,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8159207999997307,108.78116229999432,None,None,0,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8634867000000668,110.59777439999743,None,None,0,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4987977999990107,112.46425669999735,None,None,1,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5016829000014695,114.96188849999453,None,None,1,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7660650999969221,117.46427879999828,None,None,0,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4988168999989284,119.23094999999739,None,None,1,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
positive,yellow,2,None,k,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7303205999996862,121.73080299999856,None,None,0,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
negative,yellow,2,k,None,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.50134010000329,123.4615388999955,None,None,1,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
negative,red,2,None,None,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4991708000015933,125.96423559999675,None,None,1,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
positive,red,1,None,None,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4965635999978986,128.46411829999852,None,None,1,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
positive,blue,2,k,None,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.501858000003267,130.96139119999862,None,None,1,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
positive,blue,1,k,None,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4991525999939768,133.46399189999647,None,None,1,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
negative,blue,1,None,k,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7634169000011752,135.96380879999924,None,None,0,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
positive,blue,2,k,None,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5017311999981757,137.72790909999458,None,None,1,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
positive,blue,1,k,None,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4991826999976183,140.22831949999818,None,None,1,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
positive,yellow,1,None,k,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.913623300002655,142.7304881999953,None,None,0,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
negative,yellow,1,k,None,,,,,1,0,20,0,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5016697000028216,144.64445429999614,None,None,1,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
positive,red,2,None,None,,,,,1,1,21,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4991577999971923,147.14709349999612,None,None,1,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
negative,blue,2,None,k,,,,,1,2,22,2,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7194273999994039,149.64684919999854,None,None,0,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
positive,yellow,1,None,k,,,,,1,3,23,3,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7599026000025333,151.36549029999878,None,None,0,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
negative,blue,2,None,k,,,,,1,4,24,4,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7184478999988642,153.12762519999524,None,None,0,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
negative,blue,1,None,k,,,,,1,5,25,5,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.582884000003105,154.84463459999824,None,None,0,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
negative,yellow,2,k,None,,,,,1,6,26,6,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4975551999959862,156.42797539999447,None,None,1,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
negative,red,1,None,None,,,,,1,7,27,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4980871999941883,158.9278400999974,None,None,1,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
positive,yellow,2,None,k,,,,,1,8,28,8,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7151596000039717,161.4299979999996,None,None,0,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
negative,yellow,1,k,None,,,,,1,9,29,9,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.498913800001901,163.14655469999707,None,None,1,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
positive,yellow,2,None,k,,,,,1,10,30,10,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8470575000028475,165.64419139999518,None,None,0,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
negative,yellow,2,k,None,,,,,1,11,31,11,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5014918000015314,167.49398599999404,None,None,1,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
negative,red,2,None,None,,,,,1,12,32,12,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4990714000014123,169.99670530000003,None,None,1,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
positive,red,1,None,None,,,,,1,13,33,13,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.499037200002931,172.49397379999573,None,None,1,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
positive,blue,2,k,None,,,,,1,14,34,14,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4989738000003854,174.99645559999772,None,None,1,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
positive,blue,1,k,None,,,,,1,15,35,15,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4992800999971223,177.49401289999514,None,None,1,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
negative,blue,1,None,k,,,,,1,16,36,16,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6829800999985309,179.99624959999346,None,None,0,,,,,,,,,,,,,,107,2023-04-17_13h42.22.742,Main,2022.1.1,59.83205143180328,
