distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,sound_2.started,sound_2.stopped,key_resp_3.keys,key_resp_3.rt,image_5.started,image_5.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
positive,blue,2,k,None,,,,,1,17,37,17,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5014684000052512,218.5268914999906,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,blue,1,k,None,,,,,1,18,38,18,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.498929199995473,221.02957230003085,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,yellow,1,None,k,,,,,1,19,39,19,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9133395000826567,223.52947820001282,None,None,0,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.4434212000342,None,225.4434212000342,None,0.027777778,0.09351852,0,0,0,0.014035200118087232,None,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,yellow,2,k,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,230.69331789994612,None,230.69331789994612,None,main,None,None,1,1.5000244000693783,232.72070369997527,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,red,1,None,None,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,main,None,None,1,1.4997861000010744,235.22919899993576,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,blue,2,k,None,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,main,None,None,1,1.4982665999559686,237.7267203000374,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,blue,1,k,None,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,main,None,None,1,1.499174700002186,240.22912889998406,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,yellow,2,k,None,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,main,None,None,1,1.5020395999308676,242.72895090002567,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,yellow,2,None,k,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,main,k,k,1,0.9798397000413388,245.23011759994552,None,None,0,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,blue,2,None,k,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,main,k,k,1,0.7154911999823526,247.20429689995944,None,None,0,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,red,2,None,None,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,main,None,None,1,1.4990156000712886,248.928848200012,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,yellow,1,None,k,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,main,k,k,1,0.9800189000088722,251.42657609994058,None,None,0,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,red,1,None,None,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,main,None,None,1,1.501436399994418,253.40977969998494,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,yellow,1,None,k,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,main,k,k,1,0.8492474999511614,255.9121592999436,None,None,0,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,yellow,1,k,None,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,main,None,None,1,1.498693099943921,257.76220500003546,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,yellow,1,k,None,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,main,None,None,1,1.49682290002238,260.2619396999944,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,red,2,None,None,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,main,None,None,1,1.501980199944228,262.7595442000311,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,yellow,2,None,k,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,main,k,k,1,1.0159660000354052,265.2620154999895,None,None,0,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,blue,1,k,None,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,main,None,None,1,1.4986133999191225,267.2791443000315,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,blue,1,None,k,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,main,k,k,1,0.8799100000178441,269.7761797000421,None,None,0,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,blue,2,k,None,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,main,None,None,1,1.5018447000766173,271.6591383999912,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,blue,2,None,k,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,main,k,k,1,0.93035600008443,274.1618857999565,None,None,0,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,blue,1,None,k,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,main,k,k,1,0.8978742000181228,276.0925049999496,None,None,0,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,blue,1,None,k,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,main,k,k,1,0.8686057000886649,277.99239899998065,None,None,0,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,blue,2,None,k,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,main,k,k,1,0.6824564000125974,279.8617979999399,None,None,0,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,red,1,None,None,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,main,None,None,1,1.4984219999751076,281.54492310003843,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,red,2,None,None,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,main,None,None,1,1.496626100037247,284.044879199937,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,red,2,None,None,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,main,None,None,1,1.5016240000259131,286.5423496000003,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,blue,2,k,None,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,main,None,None,1,1.4993558999849483,289.04471549997106,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,yellow,1,k,None,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,main,None,None,1,1.4986539999954402,291.5448503999505,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,blue,2,k,None,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,main,None,None,1,1.496744200005196,294.0445843000198,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,blue,2,None,k,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,main,k,k,1,0.6997473000083119,296.54196319996845,None,None,0,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,red,1,None,None,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,main,None,None,1,1.5013123999815434,298.2420069000218,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,blue,1,k,None,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,main,None,None,1,1.4965835999464616,300.74454949994106,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,yellow,1,None,k,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,main,k,k,1,0.7856696000089869,303.2418255000375,None,None,0,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,yellow,2,k,None,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,main,None,None,1,1.4992520000087097,305.0278688999824,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,blue,1,None,k,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,main,k,k,1,0.5795109999598935,307.5278187999502,None,None,0,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,blue,1,k,None,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,main,None,None,1,1.5015784000279382,309.10837849997915,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,yellow,1,k,None,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,main,None,None,1,1.498928000102751,311.61104210000485,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,yellow,2,None,k,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,main,k,k,1,1.1166037999792024,314.11119399999734,None,None,0,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,yellow,2,None,k,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,main,k,k,1,0.8986197999911383,316.2249982999638,None,None,0,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,yellow,2,k,None,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,main,None,None,1,1.4979632999747992,318.12755480001215,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,yellow,1,None,k,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,main,k,k,1,0.7639742000028491,320.6248207000317,None,None,0,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,yellow,2,k,None,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,main,None,None,1,1.5013193000340834,322.3915076999692,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,blue,2,k,None,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,main,None,None,1,1.4967399999732152,324.8940442999592,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,blue,2,k,None,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,main,None,None,1,1.5015454000094905,327.39134590001777,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,blue,2,None,k,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,main,k,k,1,0.6662897999631241,329.8939404999837,None,None,0,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,red,1,None,None,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,main,None,None,1,1.4985143999801949,331.56064759998117,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,yellow,1,k,None,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,main,None,None,1,1.4967973999446258,334.060352099943,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,yellow,1,k,None,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,main,None,None,1,1.501668700017035,336.5578209999949,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,red,1,None,None,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,main,None,None,1,1.4989801000338048,339.0605285000056,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,yellow,1,None,k,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,main,k,k,1,0.7825026001082733,341.56025229999796,None,None,0,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,blue,1,None,k,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,main,k,k,1,0.6969142000889406,343.34356019995175,None,None,0,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,yellow,2,None,k,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,main,k,k,1,0.7490906999446452,345.04097570001613,None,None,0,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,blue,1,None,k,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,main,k,k,1,0.6513805000577122,346.79126930003986,None,None,0,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,red,2,None,None,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,main,None,None,1,1.4990929000778124,348.44352149998304,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,yellow,2,None,k,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,main,k,k,1,0.831153400009498,350.94351010001265,None,None,0,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,red,2,None,None,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,main,None,None,1,1.4988809999777004,352.7741457000375,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,yellow,1,None,k,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,main,k,k,1,0.7345812000567093,355.2741772000445,None,None,0,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,blue,2,None,k,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,main,k,k,1,0.6826777000678703,357.0100087999599,None,None,0,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,blue,1,k,None,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,main,None,None,1,1.4963461000006646,358.6934179000091,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,blue,1,k,None,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,main,None,None,1,1.5014824999962002,361.19097590004094,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,yellow,2,k,None,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,main,None,None,1,1.4966829000040889,363.6932592999656,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
positive,red,2,None,None,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,main,None,None,1,1.5018226000247523,366.1905686999671,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
negative,yellow,1,k,None,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,main,None,None,1,1.4987285999814048,368.69316859997343,None,None,1,,,,,,,,,,,,,,201,2023-04-24_10h36.11.867,Main,2022.1.1,60.03842461874288,
