distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,sound_2.started,sound_2.stopped,key_resp_3.keys,key_resp_3.rt,image_5.started,image_5.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
positive,yellow,2,None,k,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6324393999821041,155.58053720000316,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,yellow,2,k,None,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4964178000227548,157.21384180002497,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,red,2,None,None,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5017376999894623,159.7111375000095,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,red,1,None,None,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4990880999830551,162.2137077000225,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,blue,2,k,None,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.496479299996281,164.71349280001596,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,blue,1,k,None,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5018192999996245,167.21090950001962,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,blue,1,None,k,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0160080999776255,169.7135618000175,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,blue,2,k,None,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,prac,None,k,0,0.6137794000096619,171.7301746000012,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,blue,1,k,None,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4986668000055943,174.3466744000034,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,yellow,1,None,k,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6016832999885082,176.84405460002017,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,yellow,1,k,None,,,,,1,0,20,0,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4987287999829277,178.44664050001302,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,red,2,None,None,,,,,1,1,21,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4967374000116251,180.94667800000752,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,blue,2,None,k,,,,,1,2,22,2,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.618689800001448,183.4439335000061,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,yellow,1,None,k,,,,,1,3,23,3,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6321727999893483,185.0631828000187,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,blue,2,None,k,,,,,1,4,24,4,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6631428000109736,186.69653880002443,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,blue,1,None,k,,,,,1,5,25,5,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6325715999992099,188.36049380002078,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,yellow,2,k,None,,,,,1,6,26,6,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5015858999977354,189.99384500001906,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,red,1,None,None,,,,,1,7,27,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4965118000109214,192.4963687999989,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,yellow,2,None,k,,,,,1,8,28,8,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6160424000117928,194.99368260000483,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,yellow,1,k,None,,,,,1,9,29,9,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5015647000109311,196.61038050000207,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,yellow,2,None,k,,,,,1,10,30,10,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.5797266000008676,199.11297899999772,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,yellow,2,k,None,,,,,1,11,31,11,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.501511099981144,200.6935697000008,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,red,2,None,None,,,,,1,12,32,12,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4991617999912705,203.1961552000139,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,red,1,None,None,,,,,1,13,33,13,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.496636399999261,205.6961500000034,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,blue,2,k,None,,,,,1,14,34,14,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5016755999822635,208.193488000019,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,blue,1,k,None,,,,,1,15,35,15,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4967156999919098,210.6959901000082,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,blue,1,None,k,,,,,1,16,36,16,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.48305820001405664,213.19332670001313,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,blue,2,k,None,,,,,1,17,37,17,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5015005000168458,214.67667760001495,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,blue,1,k,None,,,,,1,18,38,18,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.496441000024788,217.1792228000122,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,yellow,1,None,k,,,,,1,19,39,19,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7518303000251763,219.6765194000036,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.42913870001212,None,221.42913870001212,None,0.0027777778,-0.0037037036,0,0,0,0.014129130024230108,None,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,yellow,2,k,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,222.02908590002335,None,222.02908590002335,None,main,None,None,1,1.4944301000214182,224.0646081000159,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,red,1,None,None,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,main,None,None,1,1.5017405000107829,226.55971460000728,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,blue,2,k,None,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,main,None,None,1,1.4990882000129204,229.06228310000733,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,blue,1,k,None,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,main,None,None,1,1.4962443000113126,231.5622881000163,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,yellow,2,k,None,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,main,None,None,1,1.501764099986758,234.0595564999967,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,yellow,2,None,k,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,main,k,k,1,0.46609990001888946,236.56224790000124,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,blue,2,None,k,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,main,k,k,1,0.5827477000129875,238.02879790001316,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,red,2,None,None,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,main,None,None,1,1.4960699000221211,239.6121082000027,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,yellow,1,None,k,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,main,k,k,1,0.6188136999844573,242.10945869999705,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,red,1,None,None,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,main,None,None,1,1.4963271000015084,243.72866170000634,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,yellow,1,None,k,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,main,k,k,1,0.599310300021898,246.2259858000034,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,yellow,1,k,None,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,main,None,None,1,1.5016161000239663,247.82601000001887,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,yellow,1,k,None,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,main,None,None,1,1.4963656999752857,250.32851910000318,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,red,2,None,None,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,main,None,None,1,1.5019198000081815,252.82583290000912,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,yellow,2,None,k,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,main,k,k,1,0.6789981999900192,255.32843320001848,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,blue,1,k,None,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,main,None,None,1,1.499741899984656,257.0013648000022,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,blue,1,None,k,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,main,k,k,1,0.5159237000043504,259.50905870000133,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,blue,2,k,None,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,main,None,None,1,1.501681900001131,261.0257353000052,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,blue,2,None,k,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,main,k,k,1,0.6493899000051897,263.5283228000044,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,blue,1,None,k,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,main,k,k,1,0.5488974000036251,265.17809910001233,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,blue,1,None,k,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,main,k,k,1,0.47879439999815077,266.72813000000315,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,blue,2,None,k,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,main,k,k,1,0.4993003999989014,268.2088550000044,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,red,1,None,None,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,main,None,None,1,1.5013560999941546,269.70890920000966,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,red,2,None,None,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,main,None,None,1,1.4988388000056148,272.21140330002527,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,red,2,None,None,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,main,None,None,1,1.4965797000040766,274.71129080001265,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,blue,2,k,None,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,main,None,None,1,1.501836200011894,277.20869759999914,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,yellow,1,k,None,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,main,None,None,1,1.4993997999990825,279.71126410001307,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,blue,2,k,None,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,main,None,None,1,1.4963184999942314,282.2111898000003,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,blue,2,None,k,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,main,k,k,1,0.5019388000073377,284.70863370000734,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,red,1,None,None,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,main,None,None,1,1.4965846000122838,286.21117819999927,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,blue,1,k,None,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,main,None,None,1,1.4989854999876115,288.71425010001985,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,yellow,1,None,k,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,main,k,k,1,0.6018434000143316,291.20846960000927,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,yellow,2,k,None,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,main,None,None,1,1.49637039998197,292.8110392000235,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,blue,1,None,k,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,main,k,k,1,0.49950730000273325,295.3082970000105,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,blue,1,k,None,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,main,None,None,1,1.5016585999983363,296.8083506000112,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,yellow,1,k,None,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,main,None,None,1,1.4987594000122044,299.31089010002324,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,yellow,2,None,k,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,main,k,k,1,0.4858959000266623,301.81075010000495,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,yellow,2,None,k,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,main,k,k,1,0.5433904000092298,303.30048720000195,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,yellow,2,k,None,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,main,None,None,1,1.4992231999931391,304.84144830002333,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,yellow,1,None,k,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,main,k,k,1,0.5350878000026569,307.3440266000107,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,yellow,2,k,None,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,main,None,None,1,1.4962684999918565,308.8773774000001,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,blue,2,k,None,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,main,None,None,1,1.5019820999877993,311.37464700001874,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,blue,2,k,None,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,main,None,None,1,1.4963826999883167,313.8773048000003,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,blue,2,None,k,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,main,k,k,1,0.4992804000212345,316.37452360001043,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,red,1,None,None,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,main,None,None,1,1.501644200005103,317.874576000002,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,yellow,1,k,None,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,main,None,None,1,1.4963469000067562,320.3771203000215,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,yellow,1,k,None,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,main,None,None,1,1.5017991999920923,322.8743980000145,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,red,1,None,None,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,main,None,None,1,1.5021454000088852,325.37700970002334,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,yellow,1,None,k,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,main,k,k,1,0.6106183000083547,327.8780965000042,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,blue,1,None,k,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,main,k,k,1,0.6364649999886751,329.49348800000735,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,yellow,2,None,k,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,main,k,k,1,0.5943887000030372,331.13151980002294,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,blue,1,None,k,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,main,k,k,1,0.4514966999995522,332.7242097000126,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,red,2,None,None,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,main,None,None,1,1.4977244000183418,334.17688150002505,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,yellow,2,None,k,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,main,k,k,1,0.6178327999950852,336.6768374000094,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,red,2,None,None,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,main,None,None,1,1.4943651000212412,338.3002465000027,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,yellow,1,None,k,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,main,k,k,1,0.5661856999795418,340.79070890002185,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,blue,2,None,k,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,main,k,k,1,0.5349835999950301,342.35740080001415,None,None,0,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,blue,1,k,None,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,main,None,None,1,1.4981789999874309,343.8933132000093,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,blue,1,k,None,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,main,None,None,1,1.49556229999871,346.3932796000154,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,yellow,2,k,None,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,main,None,None,1,1.5009743999980856,348.8906120000174,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
positive,red,2,None,None,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,main,None,None,1,1.4979434999986552,351.3932079000224,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
negative,yellow,1,k,None,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,main,None,None,1,1.4950522000144701,353.89073900002404,None,None,1,,,,,,,,,,,,,,105,2023-04-19_13h10.03.766,Main,2022.1.1,59.16018567507803,
