distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,sound_2.started,sound_2.stopped,key_resp_3.keys,key_resp_3.rt,image_5.started,image_5.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,30.35112669999944,None,38.87297445998702,None,space,57.669194399990374,96.57337830000324,None,97.9566596999939,None,97.9566596999939,None,99.97073099997942,None,99.97073099997942,None,prac,k,k,1,1.4729091000044718,101.9757668999955,None,None,0,,,,,,,,,,,,,,108,2023-03-31_17h33.08.080,Main,2022.1.1,60.027252377437705,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4961383999907412,104.45656219997909,None,None,1,,,,,,,,,,,,,,108,2023-03-31_17h33.08.080,Main,2022.1.1,60.027252377437705,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5019118999771308,106.95379780000076,None,None,1,,,,,,,,,,,,,,108,2023-03-31_17h33.08.080,Main,2022.1.1,60.027252377437705,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4988697999797296,109.4564129000064,None,None,1,,,,,,,,,,,,,,108,2023-03-31_17h33.08.080,Main,2022.1.1,60.027252377437705,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4970549999852665,111.95615549999638,None,None,1,,,,,,,,,,,,,,108,2023-03-31_17h33.08.080,Main,2022.1.1,60.027252377437705,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5010929000272881,114.45362409998779,None,None,1,,,,,,,,,,,,,,108,2023-03-31_17h33.08.080,Main,2022.1.1,60.027252377437705,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.849128199974075,116.95628779998515,None,None,0,,,,,,,,,,,,,,108,2023-03-31_17h33.08.080,Main,2022.1.1,60.027252377437705,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4869608000153676,120.8201507999911,None,None,1,,,,,,,,,,,,,,108,2023-03-31_17h33.08.080,Main,2022.1.1,60.027252377437705,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.499218999990262,123.30613109999103,None,None,1,,,,,,,,,,,,,,108,2023-03-31_17h33.08.080,Main,2022.1.1,60.027252377437705,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0466796999971848,125.80598539998755,None,None,0,,,,,,,,,,,,,,108,2023-03-31_17h33.08.080,Main,2022.1.1,60.027252377437705,
