distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,sound_2.started,sound_2.stopped,key_resp_3.keys,key_resp_3.rt,image_5.started,image_5.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,29.8631118000485,None,34.5186284000054,None,space,58.00941509997938,92.55055679997895,None,94.16499249998014,None,94.16499249998014,None,96.16754000005312,None,96.16754000005312,None,prac,k,k,1,6.818504600087181,98.17448530008551,None,None,0,,,,,,,,,,,,,,112,2023-04-06_13h57.19.207,Main,2022.1.1,60.90215582100127,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.49977889994625,107.00042040005792,None,None,1,,,,,,,,,,,,,,112,2023-04-06_13h57.19.207,Main,2022.1.1,60.90215582100127,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.500425499980338,109.49789020000026,None,None,1,,,,,,,,,,,,,,112,2023-04-06_13h57.19.207,Main,2022.1.1,60.90215582100127,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4990701000206172,112.00049130001571,None,None,1,,,,,,,,,,,,,,112,2023-04-06_13h57.19.207,Main,2022.1.1,60.90215582100127,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.497468600049615,114.50044099998195,None,None,1,,,,,,,,,,,,,,112,2023-04-06_13h57.19.207,Main,2022.1.1,60.90215582100127,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.501809100038372,116.99775370000862,None,None,1,,,,,,,,,,,,,,112,2023-04-06_13h57.19.207,Main,2022.1.1,60.90215582100127,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0485476999310777,119.50036090007052,None,None,0,,,,,,,,,,,,,,112,2023-04-06_13h57.19.207,Main,2022.1.1,60.90215582100127,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4961303999880329,121.55047350004315,None,None,1,,,,,,,,,,,,,,112,2023-04-06_13h57.19.207,Main,2022.1.1,60.90215582100127,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.501805300009437,124.04760310007259,None,None,1,,,,,,,,,,,,,,112,2023-04-06_13h57.19.207,Main,2022.1.1,60.90215582100127,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9827891000313684,126.55017599998973,None,None,0,,,,,,,,,,,,,,112,2023-04-06_13h57.19.207,Main,2022.1.1,60.90215582100127,
