distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,sound_2.started,sound_2.stopped,key_resp_3.keys,key_resp_3.rt,image_5.started,image_5.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,31.147781600011513,None,35.49761414993554,None,space,56.96744900010526,92.49603489995934,None,94.81281609996222,None,94.81281609996222,None,96.81282110000029,None,96.81282110000029,None,prac,k,k,1,5.9698079999070615,98.81832249998115,None,None,0,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.497920700116083,106.79608389991336,None,None,1,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5011545999441296,109.30009379982948,None,None,1,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.499496900010854,111.79292659997009,None,None,1,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,prac,None,k,0,1.1491728001274168,114.29582399991341,None,None,1,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4984921000432223,117.44565919996239,None,None,1,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.2488107001408935,119.94564289995469,None,None,0,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5021301999222487,122.19271259987727,None,None,1,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4988031999673694,124.69558850000612,None,None,1,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,2.049590799957514,127.19555509998463,None,None,0,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
positive,yellow,2,None,k,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4872876000590622,131.24227299983613,None,None,1,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
negative,yellow,2,k,None,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9327120999805629,133.72879550000653,None,None,0,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
negative,red,2,None,None,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.498555799946189,135.65921999979764,None,None,1,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
positive,red,1,None,None,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4965274001006037,138.16206529992633,None,None,1,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
positive,blue,2,k,None,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8352071000263095,140.66177419992164,None,None,0,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
positive,blue,1,k,None,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.265734599903226,142.49517789995298,None,None,0,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
negative,blue,1,None,k,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4995703001040965,144.76169479987584,None,None,1,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
positive,blue,2,k,None,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.3637504000216722,147.25906509999186,None,None,0,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
positive,blue,1,k,None,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.065655899932608,149.6255375999026,None,None,0,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
positive,yellow,1,None,k,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.501125399954617,151.6918151997961,None,None,1,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
negative,yellow,1,k,None,,,,,1,0,20,0,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.5307606998831034,154.1950725999195,None,None,0,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
positive,red,2,None,None,,,,,1,1,21,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.498529399977997,157.7256253999658,None,None,1,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
negative,blue,2,None,k,,,,,1,2,22,2,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4986529001034796,160.22547649987973,None,None,1,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
positive,yellow,1,None,k,,,,,1,3,23,3,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.499111299868673,162.72517039999366,None,None,1,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
negative,blue,2,None,k,,,,,1,4,24,4,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5017397000920027,165.225291099865,None,None,1,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
negative,blue,1,None,k,,,,,1,5,25,5,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.499070999911055,167.72511859983206,None,None,1,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
negative,yellow,2,k,None,,,,,1,6,26,6,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7636653999798,170.22799979988486,None,None,0,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
negative,red,1,None,None,,,,,1,7,27,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4981982000172138,171.99140649987385,None,None,1,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
positive,yellow,2,None,k,,,,,1,8,28,8,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5021877998951823,174.49142229999416,None,None,1,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
negative,yellow,1,k,None,,,,,1,9,29,9,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.3826512000523508,176.99462419981137,None,None,0,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
positive,yellow,2,None,k,,,,,1,10,30,10,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4957924999762326,179.37852799985558,None,None,1,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
negative,yellow,2,k,None,,,,,1,11,31,11,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9657089998945594,181.87476079980843,None,None,0,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
negative,red,2,None,None,,,,,1,12,32,12,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5018156999722123,183.84141359990463,None,None,1,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
positive,red,1,None,None,,,,,1,13,33,13,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4964347002096474,186.34416849981062,None,None,1,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
positive,blue,2,k,None,,,,,1,14,34,14,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.1828346999827772,188.84134749998339,None,None,0,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
positive,blue,1,k,None,,,,,1,15,35,15,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9354165000841022,191.0246363999322,None,None,0,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
negative,blue,1,None,k,,,,,1,16,36,16,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4959420999512076,192.95794199989177,None,None,1,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
positive,blue,2,k,None,,,,,1,17,37,17,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8825534998904914,195.4576133999508,None,None,0,,,,,,,,,,,,,,206,2023-03-29_15h07.24.792,Main,2022.1.1,60.03907341896883,
