distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,sound_2.started,sound_2.stopped,key_resp_3.keys,key_resp_3.rt,image_5.started,image_5.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
positive,blue,2,k,None,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4980617999099195,137.19837359990925,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,blue,1,k,None,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5025026998482645,139.69509739987552,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,yellow,1,None,k,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9628932999912649,142.19539820007049,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,yellow,1,k,None,,,,,1,0,20,0,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5016938999760896,144.16479480010457,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,red,2,None,None,,,,,1,1,21,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4991646001581103,146.66180759994313,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,blue,2,None,k,,,,,1,2,22,2,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.979679899988696,149.1617870000191,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,yellow,1,None,k,,,,,1,3,23,3,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9022529998328537,151.1451121000573,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,blue,2,None,k,,,,,1,4,24,4,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8793845998588949,153.0450559000019,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,blue,1,None,k,,,,,1,5,25,5,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9186942998785526,154.93124770000577,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,yellow,2,k,None,,,,,1,6,26,6,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.49562649987638,156.8450531999115,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,red,1,None,None,,,,,1,7,27,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5025027999654412,159.34463439998217,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,yellow,2,None,k,,,,,1,8,28,8,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.5296533000655472,161.84502670005895,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,yellow,1,k,None,,,,,1,9,29,9,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.500999600160867,165.37827180000022,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,yellow,2,None,k,,,,,1,10,30,10,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7461209001485258,167.87807080009952,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,yellow,2,k,None,,,,,1,11,31,11,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4988742999266833,169.62812320003286,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,red,2,None,None,,,,,1,12,32,12,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5019097002223134,172.1281055000145,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,red,1,None,None,,,,,1,13,33,13,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.499242699937895,174.62797749997117,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,blue,2,k,None,,,,,1,14,34,14,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4957808998879045,177.12796889990568,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,blue,1,k,None,,,,,1,15,35,15,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.502460600109771,179.62758670002222,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,blue,1,None,k,,,,,1,16,36,16,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7825831999070942,182.13082080008462,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,blue,2,k,None,,,,,1,17,37,17,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.495816599810496,183.91408829996362,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,blue,1,k,None,,,,,1,18,38,18,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4988036002032459,186.41113030002452,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,yellow,1,None,k,,,,,1,19,39,19,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8970315000042319,188.9109698999673,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.80043750000186,None,190.80043750000186,None,0.009259259,0.042592593,0,0,0,0.01329212007112801,None,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,yellow,2,k,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,196.69386809994467,None,196.69386809994467,None,main,None,None,1,1.5034996999893337,198.7165075999219,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,red,1,None,None,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,main,None,None,1,1.4988201998639852,201.2275811000727,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,blue,2,k,None,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,main,None,None,1,1.4990460998378694,203.7303077999968,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,blue,1,k,None,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,main,None,None,1,1.4956988000776619,206.22744620009325,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,yellow,2,k,None,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,main,None,None,1,1.5022915999870747,208.72698700008914,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,yellow,2,None,k,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,main,k,k,1,0.6465789000503719,211.23021900001913,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,blue,2,None,k,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,main,k,k,1,0.7157021998427808,212.88012650003657,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,red,2,None,None,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,main,None,None,1,1.4982761000283062,214.59679169999436,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,yellow,1,None,k,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,main,k,k,1,0.8994990999344736,217.09348660008982,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,red,1,None,None,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,main,None,None,1,1.4984818999655545,218.99350859993137,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,yellow,1,None,k,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,main,k,k,1,0.8485927998553962,221.49379640002735,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,yellow,1,k,None,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,main,None,None,1,1.4986333998385817,223.34667519992217,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,yellow,1,k,None,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,main,None,None,1,1.4993461000267416,225.84366320003755,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,red,2,None,None,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,main,None,None,1,1.5017432998865843,228.3435482000932,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,yellow,2,None,k,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,main,k,k,1,1.0963862999342382,230.84355510002933,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,blue,1,k,None,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,main,None,None,1,1.5017133997753263,232.94639550009742,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,blue,1,None,k,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,main,k,k,1,0.7126607000827789,235.44346429989673,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,blue,2,k,None,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,main,None,None,1,1.5023016999475658,237.15974500006996,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,blue,2,None,k,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,main,k,k,1,0.9297511000186205,239.6601203000173,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,blue,1,None,k,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,main,k,k,1,0.8350913999602199,241.5962290999014,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,blue,1,None,k,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,main,k,k,1,0.6992679999675602,243.4266762000043,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,blue,2,None,k,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,main,k,k,1,0.6961167000699788,245.1295479000546,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,red,1,None,None,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,main,None,None,1,1.498859299812466,246.82646490004845,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,red,2,None,None,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,main,None,None,1,1.4992412000428885,249.32642859988846,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,red,2,None,None,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,main,None,None,1,1.5019322999287397,251.82638849993236,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,blue,2,k,None,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,main,None,None,1,1.4991665999405086,254.3263701000251,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,yellow,1,k,None,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,main,None,None,1,1.496242999797687,256.82631919998676,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,blue,2,k,None,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,main,None,None,1,1.5019505999516696,259.3259999998845,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,blue,2,None,k,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,main,k,k,1,0.9629622001666576,261.8262805000413,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,red,1,None,None,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,main,None,None,1,1.5016570000443608,263.79594419989735,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,blue,1,k,None,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,main,None,None,1,1.4962265999056399,266.29274639999494,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,yellow,1,None,k,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,main,k,k,1,0.6495035998523235,268.7956038999837,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,yellow,2,k,None,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,main,None,None,1,1.4988694000057876,270.4455365999602,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,blue,1,None,k,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,main,k,k,1,0.7329402999021113,272.942631599959,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,blue,1,k,None,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,main,None,None,1,1.5054279998876154,274.67593170003965,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,yellow,1,k,None,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,main,None,None,1,1.492551299976185,277.18093129992485,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,yellow,2,None,k,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,main,k,k,1,0.9687036999966949,279.6755764000118,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,yellow,2,None,k,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,main,k,k,1,0.6461189999245107,281.6425687998999,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,yellow,2,k,None,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,main,None,None,1,1.5018877000547945,283.29532820009626,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,yellow,1,None,k,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,main,k,k,1,1.2630389002151787,285.79542129999027,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,yellow,2,k,None,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,main,None,None,1,1.5016695000231266,288.0589775000699,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,blue,2,k,None,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,main,None,None,1,1.4962168999481946,290.5590413999744,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,blue,2,k,None,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,main,None,None,1,1.4996251000557095,293.06179740000516,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,blue,2,None,k,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,main,k,k,1,0.6654812998604029,295.558952299878,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,red,1,None,None,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,main,None,None,1,1.4981701001524925,297.22547860001214,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,yellow,1,k,None,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,main,None,None,1,1.5022591000888497,299.72518830001354,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,yellow,1,k,None,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,main,None,None,1,1.49686469999142,302.2254508000333,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,red,1,None,None,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,main,None,None,1,1.5010281999129802,304.72825550008565,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,yellow,1,None,k,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,main,k,k,1,0.8966904000844806,307.22520969994366,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,blue,1,None,k,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,main,k,k,1,0.7655244001653045,309.1251985998824,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,yellow,2,None,k,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,main,k,k,1,0.8659280999563634,310.8918474998791,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,blue,1,None,k,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,main,k,k,1,0.7159528001211584,312.761396399932,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,red,2,None,None,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,main,None,None,1,1.5017410998698324,314.4751396998763,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,yellow,2,None,k,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,main,k,k,1,0.754632500000298,316.97521209996194,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,red,2,None,None,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,main,None,None,1,1.4903376000002027,318.738625299884,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,yellow,1,None,k,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,main,k,k,1,0.8165531000122428,321.2279407000169,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,blue,2,None,k,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,main,k,k,1,0.7850393999833614,323.0417754999362,None,None,0,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,blue,1,k,None,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,main,None,None,1,1.4994622999802232,324.8249927998986,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,blue,1,k,None,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,main,None,None,1,1.4953739999327809,327.32493250002153,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,yellow,2,k,None,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,main,None,None,1,1.5022662000264972,329.8245763001032,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
positive,red,2,None,None,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,main,None,None,1,1.4963751998730004,332.3277344000526,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
negative,yellow,1,k,None,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,main,None,None,1,1.498763999901712,334.82482840004377,None,None,1,,,,,,,,,,,,,,201,2023-03-27_13h09.13.236,Main,2022.1.1,59.897204457781655,
