distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,sound_2.started,sound_2.stopped,key_resp_3.keys,key_resp_3.rt,image_5.started,image_5.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
negative,yellow,2,k,None,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9140813001431525,129.10075340000913,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,red,2,None,None,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4983208999037743,131.0145069998689,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,red,1,None,None,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.50254589994438,133.51412860001437,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,blue,2,k,None,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.678796999854967,136.017289099982,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,blue,1,k,None,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.699104999890551,137.6977095999755,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,blue,1,None,k,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5030360000673681,139.3976617997978,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,blue,2,k,None,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.1448506999295205,141.89749050000682,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,blue,1,k,None,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7987339999526739,144.0503806998022,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,yellow,1,None,k,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5016165000852197,145.85033519985154,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,yellow,1,k,None,,,,,1,0,20,0,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.98015660000965,148.35037819994614,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,red,2,None,None,,,,,1,1,21,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4991264999844134,150.33071159990504,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,blue,2,None,k,,,,,1,2,22,2,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.498331000097096,152.83350209984928,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,yellow,1,None,k,,,,,1,3,23,3,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5022497999016196,155.33049329998903,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,blue,2,None,k,,,,,1,4,24,4,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4990187999792397,157.83067049994133,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,blue,1,None,k,,,,,1,5,25,5,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4959541999269277,160.33343669981696,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,yellow,2,k,None,,,,,1,6,26,6,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8530176000203937,162.83044149982743,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,red,1,None,None,,,,,1,7,27,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4984164000488818,164.68316839984618,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,yellow,2,None,k,,,,,1,8,28,8,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.499228399945423,167.18035869998857,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,yellow,1,k,None,,,,,1,9,29,9,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.1292673000134528,169.68326029996388,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,yellow,2,None,k,,,,,1,10,30,10,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5017024001572281,171.81368209980428,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,yellow,2,k,None,,,,,1,11,31,11,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.096400000154972,174.3138905998785,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,red,2,None,None,,,,,1,12,32,12,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5021201001945883,176.4134854997974,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,red,1,None,None,,,,,1,13,33,13,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4989398000761867,178.916508999886,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,blue,2,k,None,,,,,1,14,34,14,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7828404000028968,181.41641909978352,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,blue,1,k,None,,,,,1,15,35,15,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8455710001289845,183.19695139979012,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,blue,1,None,k,,,,,1,16,36,16,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5023193000815809,185.0463781999424,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,blue,2,k,None,,,,,1,17,37,17,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8297661000397056,187.54970039986074,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,blue,1,k,None,,,,,1,18,38,18,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6850628999527544,189.3829518998973,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,yellow,1,None,k,,,,,1,19,39,19,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4957727999426425,191.0661352998577,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.56592969992198,None,193.56592969992198,None,0.036111113,-0.058333334,0,0,0,0.014060670044273138,None,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,yellow,2,k,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,202.93251680000685,None,202.93251680000685,None,main,k,k,1,1.0242600999772549,204.98231139988638,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,red,1,None,None,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,main,None,None,1,1.495678200153634,207.01592109980993,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,blue,2,k,None,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,main,k,k,1,1.0494411999825388,209.51573969982564,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,blue,1,k,None,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,main,k,k,1,0.8159573001321405,211.56292329984717,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,yellow,2,k,None,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,main,k,k,1,0.818162800045684,213.37965559982695,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,yellow,2,None,k,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,main,None,None,1,1.496005600085482,215.1988313999027,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,blue,2,None,k,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,main,None,None,1,1.50188499991782,217.69601599988528,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,red,2,None,None,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,main,None,None,1,1.4997688999865204,220.19879719987512,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,yellow,1,None,k,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,main,None,None,1,1.498634200077504,222.6988318997901,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,red,1,None,None,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,main,None,None,1,1.4959456999786198,225.19877459993586,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,yellow,1,None,k,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,main,None,None,1,1.5026237999554724,227.69552239985205,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,yellow,1,k,None,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,main,k,k,1,0.8489971999078989,230.19875289988704,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,yellow,1,k,None,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,main,k,k,1,0.5830037000123411,232.048727999907,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,red,2,None,None,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,main,None,None,1,1.495607800083235,233.63204539986327,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,yellow,2,None,k,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,main,None,None,1,1.5021118000149727,236.1289685999509,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,blue,1,k,None,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,main,k,k,1,0.8325989001896232,238.63177589979023,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,blue,1,None,k,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,main,None,None,1,1.4960968000814319,240.462240899913,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,blue,2,k,None,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,main,k,k,1,0.7325341999530792,242.96245549991727,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,blue,2,None,k,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,main,None,None,1,1.4988408999051899,244.69563299999572,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,blue,1,None,k,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,main,None,None,1,1.499180099926889,247.1982678999193,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,blue,1,None,k,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,main,None,None,1,1.5021484999451786,249.69508849992417,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,blue,2,None,k,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,main,None,None,1,1.4988367999903858,252.19833039981313,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,red,1,None,None,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,main,None,None,1,1.4993551999796182,254.6982485000044,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,red,2,None,None,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,main,None,None,1,1.4960939001757652,257.1951792999171,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,red,2,None,None,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,main,None,None,1,1.502084600040689,259.6951574999839,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,blue,2,k,None,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,main,k,k,1,1.0995077001862228,262.1979752997868,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,yellow,1,k,None,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,main,k,k,1,1.4820205001160502,264.2979915998876,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,blue,2,k,None,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,main,k,k,1,0.6628213999792933,266.7785819999408,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,blue,2,None,k,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,main,None,None,1,1.4982733998913318,268.44518739986233,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,red,1,None,None,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,main,None,None,1,1.5023638000711799,270.9446573997848,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,blue,1,k,None,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,main,k,k,1,0.8329565001185983,273.44783569988795,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,yellow,1,None,k,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,main,None,None,1,1.4993276000022888,275.2810714999214,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,yellow,2,k,None,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,main,k,k,1,0.9986322999466211,277.7810162999667,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,blue,1,None,k,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,main,None,None,1,1.4989217999391258,279.77808919991367,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,blue,1,k,None,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,main,k,k,1,1.2160275999922305,282.2780456999317,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,yellow,1,k,None,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,main,k,k,1,1.132559600053355,284.4949420997873,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,yellow,2,None,k,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,main,None,None,1,1.4988096000161022,286.62800829997286,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,yellow,2,None,k,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,main,None,None,1,1.4957950001116842,289.13084599981084,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,yellow,2,k,None,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,main,k,k,1,1.032836199970916,291.62760439980775,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,yellow,1,None,k,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,main,None,None,1,1.5021201001945883,293.66094289999455,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,yellow,2,k,None,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,main,k,k,1,1.1629470000043511,296.1612172999885,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,blue,2,k,None,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,main,k,k,1,0.7325160999316722,298.3278548999224,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,blue,2,k,None,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,main,k,k,1,0.79868120001629,300.0640023997985,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,blue,2,None,k,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,main,None,None,1,1.501999500207603,301.8607212000061,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,red,1,None,None,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,main,None,None,1,1.4991713999770582,304.36392399994656,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,yellow,1,k,None,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,main,k,k,1,1.3963874999899417,306.8639131998643,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,yellow,1,k,None,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,main,k,k,1,0.665355599950999,309.2639109999873,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,red,1,None,None,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,main,None,None,1,1.5021003999281675,310.9274918998126,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,yellow,1,None,k,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,main,None,None,1,1.4994963000062853,313.42755129979923,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,blue,1,None,k,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,main,None,None,1,1.5029429998248816,315.93032219982706,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,yellow,2,None,k,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,main,None,None,1,1.491676399949938,318.4324984999839,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,blue,1,None,k,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,main,None,None,1,1.5021317000500858,320.92707129986957,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,red,2,None,None,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,main,None,None,1,1.4995111001189798,323.4273474998772,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,yellow,2,None,k,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,main,None,None,1,1.4959726000670344,325.9301241999492,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,red,2,None,None,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,main,None,None,1,1.501727299997583,328.4271218997892,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,yellow,1,None,k,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,main,None,None,1,1.4963643001392484,330.93001409992576,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,blue,2,None,k,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,main,None,None,1,1.5018011999782175,333.42708119982854,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,blue,1,k,None,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,main,k,k,1,0.8993770000524819,335.9270114998799,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,blue,1,k,None,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,main,k,k,1,0.6325737000443041,337.82981579983607,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,yellow,2,k,None,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,main,k,k,1,0.9293932998552918,339.46321819978766,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
positive,red,2,None,None,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,main,None,None,1,1.4985503000207245,341.3935896998737,None,None,1,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
negative,yellow,1,k,None,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,main,k,k,1,1.0359776001423597,343.8932812998537,None,None,0,,,,,,,,,,,,,,102,2023-03-28_13h40.34.530,Main,2022.1.1,60.005496489447054,
