distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,sound_2.started,sound_2.stopped,key_resp_3.keys,key_resp_3.rt,image_5.started,image_5.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,94.53830899996683,None,97.48192621995695,None,space,60.442236700095236,157.94986360007897,None,159.8639155998826,None,159.8639155998826,None,161.8670922999736,None,161.8670922999736,None,prac,None,None,1,1.5167447999119759,163.87301209988073,None,None,1,,,,,,,,,,,,,,033,2022-05-30_20h12.29.945,Main,2022.1.1,61.167391939438424,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4992132000625134,166.39930390007794,None,None,1,,,,,,,,,,,,,,033,2022-05-30_20h12.29.945,Main,2022.1.1,61.167391939438424,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8341660001315176,168.89700070000254,None,None,0,,,,,,,,,,,,,,033,2022-05-30_20h12.29.945,Main,2022.1.1,61.167391939438424,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7989407000131905,170.73386809998192,None,None,0,,,,,,,,,,,,,,033,2022-05-30_20h12.29.945,Main,2022.1.1,61.167391939438424,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7848223000764847,172.5329738999717,None,None,0,,,,,,,,,,,,,,033,2022-05-30_20h12.29.945,Main,2022.1.1,61.167391939438424,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8640850000083447,174.31378540000878,None,None,0,,,,,,,,,,,,,,033,2022-05-30_20h12.29.945,Main,2022.1.1,61.167391939438424,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4953931998461485,176.18981019989587,None,None,1,,,,,,,,,,,,,,033,2022-05-30_20h12.29.945,Main,2022.1.1,61.167391939438424,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5005342001095414,178.6802250999026,None,None,1,,,,,,,,,,,,,,033,2022-05-30_20h12.29.945,Main,2022.1.1,61.167391939438424,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6824552998878062,181.1839814998675,None,None,0,,,,,,,,,,,,,,033,2022-05-30_20h12.29.945,Main,2022.1.1,61.167391939438424,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4971952000632882,182.86605919990689,None,None,1,,,,,,,,,,,,,,033,2022-05-30_20h12.29.945,Main,2022.1.1,61.167391939438424,
positive,yellow,2,None,k,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.000642899889499,185.3636739999056,None,None,0,,,,,,,,,,,,,,033,2022-05-30_20h12.29.945,Main,2022.1.1,61.167391939438424,
negative,yellow,2,k,None,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.499040100025013,187.3660053999629,None,None,1,,,,,,,,,,,,,,033,2022-05-30_20h12.29.945,Main,2022.1.1,61.167391939438424,
negative,red,2,None,None,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4972724998369813,189.8659486998804,None,None,1,,,,,,,,,,,,,,033,2022-05-30_20h12.29.945,Main,2022.1.1,61.167391939438424,
positive,red,1,None,None,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.500696400180459,192.3631726000458,None,None,1,,,,,,,,,,,,,,033,2022-05-30_20h12.29.945,Main,2022.1.1,61.167391939438424,
positive,blue,2,k,None,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4972381999250501,194.86581610003486,None,None,1,,,,,,,,,,,,,,033,2022-05-30_20h12.29.945,Main,2022.1.1,61.167391939438424,
