distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,sound_2.started,sound_2.stopped,key_resp_3.keys,key_resp_3.rt,image_5.started,image_5.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,28.88170170004014,None,34.145001470006534,None,space,60.30326329998206,94.47657430003164,None,95.86072210001294,None,95.86072210001294,None,97.8743642999907,None,97.8743642999907,None,prac,None,None,1,1.4944511000066996,99.8745004000375,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.498861100000795,102.3770869,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,2.5136841000057757,104.87439000001177,None,None,0,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0511931999935769,109.39340160001302,None,None,0,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.029505699989386,111.44335250003496,None,None,0,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.5325583000085317,113.47389960003784,None,None,0,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5010815999703482,117.00989580003079,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.497021200018935,119.50987589999568,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9821248999796808,122.00705800001742,None,None,0,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5012173000141047,123.99313240003539,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
positive,yellow,2,None,k,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8295664999750443,126.49309370003175,None,None,0,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
negative,yellow,2,k,None,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.501592599961441,128.32358880003449,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
negative,red,2,None,None,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.499221200007014,130.82629029999953,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
positive,red,1,None,None,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4973652000189759,133.32625460001873,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
positive,blue,2,k,None,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5006177999894135,135.82348660001298,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
positive,blue,1,k,None,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4966699999640696,138.3261354000424,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
negative,blue,1,None,k,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.883377099991776,140.82361220003804,None,None,0,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
positive,blue,2,k,None,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5002394000184722,142.70662290003384,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
positive,blue,1,k,None,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.499336700013373,145.20931700000074,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
positive,yellow,1,None,k,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8966606000321917,147.7093312999932,None,None,0,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
negative,yellow,1,k,None,,,,,1,0,20,0,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4996519000269473,149.6067937000189,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
positive,red,2,None,None,,,,,1,1,21,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5004999000229873,152.10655379999662,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
negative,blue,2,None,k,,,,,1,2,22,2,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.885814199980814,154.60919170000125,None,None,0,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
positive,yellow,1,None,k,,,,,1,3,23,3,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9310919999843463,156.49399570003152,None,None,0,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
negative,blue,2,None,k,,,,,1,4,24,4,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8936482999706641,158.43213830003515,None,None,0,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
negative,blue,1,None,k,,,,,1,5,25,5,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.018356499960646,160.3229549000389,None,None,0,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
negative,yellow,2,k,None,,,,,1,6,26,6,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5019549999851733,162.34228780004196,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
negative,red,1,None,None,,,,,1,7,27,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4942180000361986,164.84325750003336,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
positive,yellow,2,None,k,,,,,1,8,28,8,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7321983999572694,167.33950190001633,None,None,0,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
negative,yellow,1,k,None,,,,,1,9,29,9,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5009259000071324,169.07551200001035,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
positive,yellow,2,None,k,,,,,1,10,30,10,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7135749000008218,171.5753054000088,None,None,0,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
negative,yellow,2,k,None,,,,,1,11,31,11,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4987092000083067,173.28958470001817,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
negative,red,2,None,None,,,,,1,12,32,12,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.499431199976243,175.78954490000615,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
positive,red,1,None,None,,,,,1,13,33,13,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4995618999819271,178.29194379999535,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
positive,blue,2,k,None,,,,,1,14,34,14,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4982245999854058,180.78947810002137,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
positive,blue,1,k,None,,,,,1,15,35,15,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4996894000214525,183.2894167000195,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
negative,blue,1,None,k,,,,,1,16,36,16,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8649092999985442,185.78908920002868,None,None,0,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
positive,blue,2,k,None,,,,,1,17,37,17,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5014959000400268,187.65575410000747,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
positive,blue,1,k,None,,,,,1,18,38,18,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4973246000008658,190.1584039000445,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
positive,yellow,1,None,k,,,,,1,19,39,19,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7315906999865547,192.65587180003058,None,None,0,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.38888330000918,None,194.38888330000918,None,0.12222222,-0.049074072,0,0,0,0.01409157004673034,None,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
negative,yellow,2,k,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,196.6249488000176,None,196.6249488000176,None,main,None,None,1,1.5016086000250652,198.64525120001053,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
positive,red,1,None,None,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,main,None,None,1,1.499597600020934,201.1561103000422,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
positive,blue,2,k,None,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,main,None,None,1,1.4980804999941029,203.6555882000248,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
positive,blue,1,k,None,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,main,None,None,1,1.498823000001721,206.15560230001574,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
negative,yellow,2,k,None,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,main,None,None,1,1.501973700011149,208.65526860003592,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
positive,yellow,2,None,k,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,main,k,k,1,0.7660757999983616,211.15803360001883,None,None,0,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
negative,blue,2,None,k,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,main,k,k,1,0.9471404000069015,212.92461889999686,None,None,0,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
positive,red,2,None,None,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,main,None,None,1,1.5005969000048935,214.8717956999899,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
positive,yellow,1,None,k,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,main,k,k,1,0.8324610000126995,217.37448840000434,None,None,0,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
negative,red,1,None,None,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,main,None,None,1,1.4969177999882959,219.20780040003592,None,None,1,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
positive,yellow,1,None,k,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,main,k,k,1,0.6983494000160135,221.7049917000113,None,None,0,,,,,,,,,,,,,,025,2022-05-19_13h50.09.266,Main,2022.1.1,59.972029028163185,
