distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,sound_2.started,sound_2.stopped,key_resp_3.keys,key_resp_3.rt,image_5.started,image_5.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,29.13935259997379,None,33.25220706996042,None,space,60.890388400061056,94.16735459992196,None,96.33425379998516,None,96.33425379998516,None,98.3482727999799,None,98.3482727999799,None,prac,k,k,1,2.4294820999493822,100.36434569989797,None,None,0,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4866606999421492,104.81470849993639,None,None,1,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,prac,None,k,0,0.866057200008072,107.30114169989247,None,None,1,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5002963000442833,110.16741299990099,None,None,1,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,prac,None,k,0,0.9160168999806046,112.66453169996385,None,None,1,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4993451000191271,115.58384059998207,None,None,1,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.2669208000879735,118.08127949992195,None,None,0,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4962708000093699,120.35044469998684,None,None,1,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5044439999619499,122.84786459989846,None,None,1,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,7.876918800058775,125.35087549989112,None,None,0,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
positive,yellow,2,None,k,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4866477999603376,135.23074509995058,None,None,1,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
negative,yellow,2,k,None,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.4125668000197038,137.71913699992,None,None,0,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
negative,red,2,None,None,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4992345999926329,140.1308489999501,None,None,1,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
positive,red,1,None,None,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4990477999672294,142.63086699997075,None,None,1,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
positive,blue,2,k,None,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0842031000647694,145.14726409991272,None,None,0,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
positive,blue,1,k,None,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,3.4299464999930933,147.21653049997985,None,None,0,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
negative,blue,1,None,k,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5011069000465795,152.6497230998939,None,None,1,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
positive,blue,2,k,None,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.6463738000020385,155.14967689989135,None,None,0,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
positive,blue,1,k,None,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.085037300013937,158.79960599995684,None,None,0,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
positive,yellow,1,None,k,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4981424000579864,160.88289749994874,None,None,1,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
negative,yellow,1,k,None,,,,,1,0,20,0,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.1323400000110269,163.380090199993,None,None,0,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
positive,red,2,None,None,,,,,1,1,21,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.497566399979405,165.51612129993737,None,None,1,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
negative,blue,2,None,k,,,,,1,2,22,2,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4997854999965057,168.0133393999422,None,None,1,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
positive,yellow,1,None,k,,,,,1,3,23,3,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4992748000659049,170.51599129999522,None,None,1,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
negative,blue,2,None,k,,,,,1,4,24,4,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4970196000067517,173.01599139999598,None,None,1,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
negative,blue,1,None,k,,,,,1,5,25,5,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5007519000209868,175.51320629997645,None,None,1,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
negative,yellow,2,k,None,,,,,1,6,26,6,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.713298499933444,178.01587719994131,None,None,0,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
negative,red,1,None,None,,,,,1,7,27,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4867833000607789,181.72977360000368,None,None,1,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
positive,yellow,2,None,k,,,,,1,8,28,8,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.496648000087589,184.21577889996115,None,None,1,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
negative,yellow,1,k,None,,,,,1,9,29,9,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0993876999709755,186.71293099992909,None,None,0,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
positive,yellow,2,None,k,,,,,1,10,30,10,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.500186299905181,188.81294899992645,None,None,1,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
negative,yellow,2,k,None,,,,,1,11,31,11,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.3133448000298813,191.3156056998996,None,None,0,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
negative,red,2,None,None,,,,,1,12,32,12,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.502351500093937,193.62946209998336,None,None,1,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
positive,red,1,None,None,,,,,1,13,33,13,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.498115099966526,196.13218649988994,None,None,1,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
positive,blue,2,k,None,,,,,1,14,34,14,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.080038100015372,198.63212470000144,None,None,0,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
positive,blue,1,k,None,,,,,1,15,35,15,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,2.051934999995865,200.71263659989927,None,None,0,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
negative,blue,1,None,k,,,,,1,16,36,16,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.499347300035879,204.76531339995563,None,None,1,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
positive,blue,2,k,None,,,,,1,17,37,17,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.5170113000785932,207.26255089999177,None,None,0,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
positive,blue,1,k,None,,,,,1,18,38,18,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.6984120999695733,210.7818729999708,None,None,0,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
positive,yellow,1,None,k,,,,,1,19,39,19,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.501151300035417,214.48178319993895,None,None,1,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.98170339991339,None,216.98170339991339,None,0.027777778,-0.13703704,0,0,0,0.013973370078019798,None,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
negative,yellow,2,k,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,219.5790480999276,None,219.5790480999276,None,main,k,k,1,1.1814223999390379,221.6228149998933,None,None,0,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
positive,red,1,None,None,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,main,None,None,1,1.4984215999720618,223.812464299961,None,None,1,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
positive,blue,2,k,None,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,main,k,k,1,0.7638187000993639,226.31263279996347,None,None,0,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
positive,blue,1,k,None,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,main,k,k,1,2.2863566000014544,228.0814405999845,None,None,0,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
negative,yellow,2,k,None,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,main,k,k,1,1.0847682000603527,232.37864819995593,None,None,0,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
positive,yellow,2,None,k,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,main,None,None,1,1.500918100005947,234.4646827999968,None,None,1,,,,,,,,,,,,,,032,2022-05-27_10h42.49.617,Main,2022.1.1,60.21738475984445,
