distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,sound_2.started,sound_2.stopped,key_resp_3.keys,key_resp_3.rt,image_5.started,image_5.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,30.750256199971773,None,36.07969689004822,None,space,71.59287349996157,107.70571490004659,None,109.9083443999989,None,109.9083443999989,None,111.90823299996555,None,111.90823299996555,None,prac,k,k,1,3.369730500038713,113.93002119997982,None,None,0,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4998365000355989,119.31298889999744,None,None,1,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4992179999826476,121.80822850007098,None,None,1,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4968471000902355,124.30778610007837,None,None,1,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4982524999650195,126.80559260002337,None,None,1,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4993373999604955,129.3053743999917,None,None,1,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.89966709993314,131.8052306000609,None,None,0,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4987077999394387,133.7053378999699,None,None,1,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4992128999438137,136.20502790005412,None,None,1,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0656403000466526,138.70519520004746,None,None,0,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
positive,yellow,2,None,k,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4996368000283837,140.7718394000549,None,None,1,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
negative,yellow,2,k,None,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.081079800031148,143.27184729999863,None,None,0,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
negative,red,2,None,None,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5014205999905244,145.35488710005302,None,None,1,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
positive,red,1,None,None,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4965992999495938,147.85857829998713,None,None,1,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
positive,blue,2,k,None,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8161943999584764,150.35506269999314,None,None,0,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
positive,blue,1,k,None,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8820871999487281,152.1716246000724,None,None,0,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
negative,blue,1,None,k,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5011740999761969,154.05503839999437,None,None,1,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
positive,blue,2,k,None,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9803610000526533,156.55487650004216,None,None,0,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
positive,blue,1,k,None,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9494972000829875,158.53784230002202,None,None,0,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
positive,yellow,1,None,k,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.504947799956426,160.4906209000619,None,None,1,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
negative,yellow,1,k,None,,,,,1,0,20,0,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6938686000648886,162.99402480002027,None,None,0,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
positive,red,2,None,None,,,,,1,1,21,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4991795999230817,164.68803499999922,None,None,1,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
negative,blue,2,None,k,,,,,1,2,22,2,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4988794999662787,167.18800680001732,None,None,1,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
positive,yellow,1,None,k,,,,,1,3,23,3,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4997634999454021,169.6879276999971,None,None,1,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
negative,blue,2,None,k,,,,,1,4,24,4,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.500110000022687,172.1876507999841,None,None,1,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
negative,blue,1,None,k,,,,,1,5,25,5,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4968834999017417,174.69033840007614,None,None,1,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
negative,yellow,2,k,None,,,,,1,6,26,6,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9816463999450207,177.18779950006865,None,None,0,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
negative,red,1,None,None,,,,,1,7,27,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4985408000648022,179.17104829999153,None,None,1,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
positive,yellow,2,None,k,,,,,1,8,28,8,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4993386000860482,181.67101300007198,None,None,1,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
negative,yellow,1,k,None,,,,,1,9,29,9,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9161317000398412,184.17084360006265,None,None,0,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
positive,yellow,2,None,k,,,,,1,10,30,10,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4986450000433251,186.08752509998158,None,None,1,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
negative,yellow,2,k,None,,,,,1,11,31,11,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8496028999798,188.5875102999853,None,None,0,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
negative,red,2,None,None,,,,,1,12,32,12,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.49952840001788,190.43754870002158,None,None,1,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
positive,red,1,None,None,,,,,1,13,33,13,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4984230999834836,192.93746569997165,None,None,1,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
positive,blue,2,k,None,,,,,1,14,34,14,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0490560999605805,195.43766499997582,None,None,0,,,,,,,,,,,,,,004,2022-05-06_10h37.14.975,Main,2022.1.1,60.00376825136869,
