distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,sound_2.started,sound_2.stopped,key_resp_3.keys,key_resp_3.rt,image_5.started,image_5.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,28.94902210001601,None,32.765652990021046,None,space,59.36881060001906,92.16400000004796,None,93.44516510004178,None,93.44516510004178,None,95.44511990004685,None,95.44511990004685,None,prac,k,k,1,1.9851077999919653,97.45405480003683,None,None,0,,,,,,,,,,,,,,026,2022-05-19_19h32.09.695,Main,2022.1.1,61.195166074670695,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.498625300009735,101.44510910002282,None,None,1,,,,,,,,,,,,,,026,2022-05-19_19h32.09.695,Main,2022.1.1,61.195166074670695,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.498832900018897,103.94488890003413,None,None,1,,,,,,,,,,,,,,026,2022-05-19_19h32.09.695,Main,2022.1.1,61.195166074670695,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4995601000264287,106.44501020002645,None,None,1,,,,,,,,,,,,,,026,2022-05-19_19h32.09.695,Main,2022.1.1,61.195166074670695,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5007439000182785,108.94470829999773,None,None,1,,,,,,,,,,,,,,026,2022-05-19_19h32.09.695,Main,2022.1.1,61.195166074670695,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.496303900028579,111.44501360005233,None,None,1,,,,,,,,,,,,,,026,2022-05-19_19h32.09.695,Main,2022.1.1,61.195166074670695,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9666711000027135,113.94495820003795,None,None,0,,,,,,,,,,,,,,026,2022-05-19_19h32.09.695,Main,2022.1.1,61.195166074670695,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,prac,None,k,0,-0.7183301000040956,115.91597040003398,None,None,1,,,,,,,,,,,,,,026,2022-05-19_19h32.09.695,Main,2022.1.1,61.195166074670695,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5012529999949038,119.19713169999886,None,None,1,,,,,,,,,,,,,,026,2022-05-19_19h32.09.695,Main,2022.1.1,61.195166074670695,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.3289990000193939,121.6970777999959,None,None,0,,,,,,,,,,,,,,026,2022-05-19_19h32.09.695,Main,2022.1.1,61.195166074670695,
