distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,sound_2.started,sound_2.stopped,key_resp_3.keys,key_resp_3.rt,image_5.started,image_5.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,31.418110699858516,None,35.24971330978442,None,space,64.09591659996659,99.36473169992678,None,101.14825009997003,None,101.14825009997003,None,103.16235919995233,None,103.16235919995233,None,prac,k,k,1,4.511166999815032,105.16230849991553,None,None,0,,,,,,,,,,,,,,014,2022-05-11_19h40.51.451,Main,2022.1.1,60.022100123872164,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5046663000248373,111.67865129979327,None,None,1,,,,,,,,,,,,,,014,2022-05-11_19h40.51.451,Main,2022.1.1,60.022100123872164,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4972824999131262,114.17900319979526,None,None,1,,,,,,,,,,,,,,014,2022-05-11_19h40.51.451,Main,2022.1.1,60.022100123872164,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,prac,None,k,0,1.4636681999545544,116.68129559978843,None,None,1,,,,,,,,,,,,,,014,2022-05-11_19h40.51.451,Main,2022.1.1,60.022100123872164,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4959738000761718,120.14769080001861,None,None,1,,,,,,,,,,,,,,014,2022-05-11_19h40.51.451,Main,2022.1.1,60.022100123872164,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.500878799939528,122.64547029999085,None,None,1,,,,,,,,,,,,,,014,2022-05-11_19h40.51.451,Main,2022.1.1,60.022100123872164,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.8291458999738097,125.14532979996875,None,None,0,,,,,,,,,,,,,,014,2022-05-11_19h40.51.451,Main,2022.1.1,60.022100123872164,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4875559001229703,128.97865669988096,None,None,1,,,,,,,,,,,,,,014,2022-05-11_19h40.51.451,Main,2022.1.1,60.022100123872164,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.492826199857518,131.4661634999793,None,None,1,,,,,,,,,,,,,,014,2022-05-11_19h40.51.451,Main,2022.1.1,60.022100123872164,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8658253001049161,133.96212119981647,None,None,0,,,,,,,,,,,,,,014,2022-05-11_19h40.51.451,Main,2022.1.1,60.022100123872164,
positive,yellow,2,None,k,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4994030001107603,135.82840349990875,None,None,1,,,,,,,,,,,,,,014,2022-05-11_19h40.51.451,Main,2022.1.1,60.022100123872164,
negative,yellow,2,k,None,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8485721000470221,138.32808259990998,None,None,0,,,,,,,,,,,,,,014,2022-05-11_19h40.51.451,Main,2022.1.1,60.022100123872164,
negative,red,2,None,None,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5010494999587536,140.17846899991855,None,None,1,,,,,,,,,,,,,,014,2022-05-11_19h40.51.451,Main,2022.1.1,60.022100123872164,
positive,red,1,None,None,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4975554998964071,142.680813399842,None,None,1,,,,,,,,,,,,,,014,2022-05-11_19h40.51.451,Main,2022.1.1,60.022100123872164,
positive,blue,2,k,None,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.066904400009662,145.17791829979979,None,None,0,,,,,,,,,,,,,,014,2022-05-11_19h40.51.451,Main,2022.1.1,60.022100123872164,
positive,blue,1,k,None,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9324815000873059,147.244929399807,None,None,0,,,,,,,,,,,,,,014,2022-05-11_19h40.51.451,Main,2022.1.1,60.022100123872164,
negative,blue,1,None,k,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4965967000462115,149.1806625998579,None,None,1,,,,,,,,,,,,,,014,2022-05-11_19h40.51.451,Main,2022.1.1,60.022100123872164,
positive,blue,2,k,None,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8151567000895739,151.67785319988616,None,None,0,,,,,,,,,,,,,,014,2022-05-11_19h40.51.451,Main,2022.1.1,60.022100123872164,
positive,blue,1,k,None,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7181678998749703,153.4972478998825,None,None,0,,,,,,,,,,,,,,014,2022-05-11_19h40.51.451,Main,2022.1.1,60.022100123872164,
positive,yellow,1,None,k,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4970974999014288,155.21385840000585,None,None,1,,,,,,,,,,,,,,014,2022-05-11_19h40.51.451,Main,2022.1.1,60.022100123872164,
negative,yellow,1,k,None,,,,,1,0,20,0,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7815256000030786,157.7111066998914,None,None,0,,,,,,,,,,,,,,014,2022-05-11_19h40.51.451,Main,2022.1.1,60.022100123872164,
positive,red,2,None,None,,,,,1,1,21,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4994983999058604,159.4947136999108,None,None,1,,,,,,,,,,,,,,014,2022-05-11_19h40.51.451,Main,2022.1.1,60.022100123872164,
negative,blue,2,None,k,,,,,1,2,22,2,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4986242998857051,161.99453359982,None,None,1,,,,,,,,,,,,,,014,2022-05-11_19h40.51.451,Main,2022.1.1,60.022100123872164,
positive,yellow,1,None,k,,,,,1,3,23,3,,,,,,,,,,,,,,,,,,,,,prac,None,k,0,0.8150624998379499,164.49447839986533,None,None,1,,,,,,,,,,,,,,014,2022-05-11_19h40.51.451,Main,2022.1.1,60.022100123872164,
negative,blue,2,None,k,,,,,1,4,24,4,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5015797999221832,167.31109049986117,None,None,1,,,,,,,,,,,,,,014,2022-05-11_19h40.51.451,Main,2022.1.1,60.022100123872164,
negative,blue,1,None,k,,,,,1,5,25,5,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4985999001655728,169.81105019990355,None,None,1,,,,,,,,,,,,,,014,2022-05-11_19h40.51.451,Main,2022.1.1,60.022100123872164,
negative,yellow,2,k,None,,,,,1,6,26,6,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.270202999934554,172.31097779981792,None,None,0,,,,,,,,,,,,,,014,2022-05-11_19h40.51.451,Main,2022.1.1,60.022100123872164,
negative,red,1,None,None,,,,,1,7,27,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4929560001473874,174.58170409989543,None,None,1,,,,,,,,,,,,,,014,2022-05-11_19h40.51.451,Main,2022.1.1,60.022100123872164,
positive,yellow,2,None,k,,,,,1,8,28,8,,,,,,,,,,,,,,,,,,,,,prac,None,k,0,0.7163144999649376,177.07732169982046,None,None,1,,,,,,,,,,,,,,014,2022-05-11_19h40.51.451,Main,2022.1.1,60.022100123872164,
