distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,sound_2.started,sound_2.stopped,key_resp_3.keys,key_resp_3.rt,image_5.started,image_5.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,29.8709988000046,None,32.9636532000266,None,space,24.774651499988977,57.76319170001079,None,59.86317820000113,None,59.86317820000113,None,61.86302000001888,None,61.86302000001888,None,prac,None,None,1,1.508449799992377,63.868671100004576,None,None,1,,,,,,,,,,,,,,019,2022-05-13_15h45.11.886,Main,2022.1.1,60.00776500803203,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4986701000016183,66.37640160002047,None,None,1,,,,,,,,,,,,,,019,2022-05-13_15h45.11.886,Main,2022.1.1,60.00776500803203,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9484152999939397,68.89309409999987,None,None,0,,,,,,,,,,,,,,019,2022-05-13_15h45.11.886,Main,2022.1.1,60.00776500803203,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.06574369998998,70.82634660002077,None,None,0,,,,,,,,,,,,,,019,2022-05-13_15h45.11.886,Main,2022.1.1,60.00776500803203,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9823571000015363,72.89323720001266,None,None,0,,,,,,,,,,,,,,019,2022-05-13_15h45.11.886,Main,2022.1.1,60.00776500803203,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.2998048999870662,74.87654520000797,None,None,0,,,,,,,,,,,,,,019,2022-05-13_15h45.11.886,Main,2022.1.1,60.00776500803203,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4988105999946129,77.17637480000849,None,None,1,,,,,,,,,,,,,,019,2022-05-13_15h45.11.886,Main,2022.1.1,60.00776500803203,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4987275000021327,79.676403999998,None,None,1,,,,,,,,,,,,,,019,2022-05-13_15h45.11.886,Main,2022.1.1,60.00776500803203,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,5.1314691999868955,82.17914590000873,None,None,0,,,,,,,,,,,,,,019,2022-05-13_15h45.11.886,Main,2022.1.1,60.00776500803203,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5010899000044446,89.30958480000845,None,None,1,,,,,,,,,,,,,,019,2022-05-13_15h45.11.886,Main,2022.1.1,60.00776500803203,
